Plot_ID,GrainYield,Replicates,Block,Name,Line,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1156,670.6666666666667,1,10,GN11646,1528,69,1.6040817566041086,5.271173478740847,2.0878294911656754,12.095698964970294,44.59149409936221,55.542156875422954,194.6466014443272,42.50366460819652,39.32032062062136,194.6466014443272,6.850435709711908,9.19864790082081,47.58093903192427,57.988746031107155,48.65711604263597,34.521595273499166,38.36765494469427,-205.41307741463794,2677.5536359947982,33.412208804050586,41.74425987573926,464.4987424864073,5.9377685816627,50.341915575198044,39.43641255599135,48.37185595953671,43.158953632750624,44.73370881364992,39.5058881721818,125.40754753313416,1416.6718806462482,526.4987424864073,21.05643295280178,1430.7486247581016,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1157,601.3333333333333,1,10,Sirius,1441,70,1.725705897030005,6.0924815614555055,2.319911727803971,13.317832126310728,43.571934156206545,54.77241775009284,166.12102668699237,41.252022428402576,37.479452594751045,166.12102668699237,8.139345498077036,10.983950640606981,46.61620349614124,57.01264285259561,46.61656792906398,32.102979693291715,36.206826977806394,-184.01404476104955,2626.024139050216,33.57970248761234,40.240741079892665,384.5276483637195,6.6462919191498955,49.059545449946526,38.0880295058039,47.533134044389996,41.36469172646694,44.07323366856117,37.87975872333222,123.53649303349076,1243.9558910475387,446.5276483637195,17.46753436166427,1258.9595091795036,111,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1158,535.9999999999999,1,10,GN10680,1523,68,1.719113992602524,5.718210108812746,2.3759230296828253,12.742562302092578,44.488455698520895,54.02276111341176,180.5772185242852,42.11253266883808,38.77024558970815,180.5772185242852,7.341383195340143,9.733301062596933,46.6893538155082,56.82276735446057,47.19342312630391,32.778739361780715,37.40078799608919,-208.1075703039597,2660.4434432954818,31.93658327134831,42.43254734903926,413.18620694436464,5.590905933366509,46.90676311273279,38.49382345594059,47.34422424739994,41.98005293494445,43.602354488719826,38.31523608047287,123.73076248364333,1325.1942246125047,475.18620694436464,17.134165200898124,1340.6739521213096,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1159,538.6666666666666,1,10,Polkka,1419,68,1.8220864724419417,6.021955732499096,2.566511578178147,13.306718311516981,44.849157813518616,53.384738050923445,173.16063626484782,42.282646235340465,38.82720208101951,173.16063626484782,7.655313414378103,10.084152937427794,46.520430784347774,56.645002246869865,46.668449663944294,31.988593857505194,36.99408631064905,-193.4726448763707,2675.176540293266,30.48639776939601,42.990137499999946,391.5734438081888,4.9398635846024845,45.74306561192927,38.43815808399149,47.105842983975485,41.668540811807134,43.22548317874467,37.938874269829114,123.66543186666996,1214.5262228375598,453.57344380818876,14.879257724547664,1230.6870094031342,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1160,582.6666666666666,1,10,GN11542,1573,68,1.7160328979261523,5.875728553677436,2.395471594760566,13.0394266164433,43.46380706017139,54.39666464987188,170.81740397729664,41.068335465410826,37.58807850649395,170.81740397729664,7.639952614668154,10.162020935680799,46.41215866408636,56.88615235524813,46.95077588644396,32.29201165853199,36.638965815501834,-176.07070939088624,2603.310406281325,32.59424203065338,40.997257123988554,400.77566299729966,6.1481640639246695,48.40553242159988,37.9369741812331,47.37092625201966,41.676462687756846,43.86147412643041,38.16986601306604,123.37475330436396,1268.609620494277,462.77566299729966,17.28299972720935,1283.86298092715,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1161,574.6666666666666,1,11,GN12699,1510,69,1.64621282862376,5.971465425485022,2.2064481171941903,13.476155378741444,46.26229034075267,55.24822813974944,174.37038065726995,44.05584222355848,40.29082491526765,174.37038065726995,8.090269905152091,10.97270796656525,48.29923636135054,58.730312464159894,47.66039685585939,32.96261437788393,36.848918560546394,-236.17973057093377,2793.9512257451424,34.23451790440154,43.14559099033403,422.7556699476917,7.107000721840819,50.013253981010855,40.45827458588312,48.88700929345839,42.932001173093326,44.84017168679658,38.972609047561164,127.36727825763583,1416.4655011454656,484.7556699476917,20.297556349493643,1430.8046552878038,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1162,489.33333333333326,1,11,VERDE/3/BCN//DOY1/AE.SQUARROSA (447),1629,68,1.7753474279109693,6.450846140253213,2.403983674764318,14.417261429182274,46.52619808091531,54.88098982125566,160.09759831477118,44.12221440615099,40.075351940662095,160.09759831477118,8.722361177831138,11.807630173414305,48.30008609530645,59.02452138052296,46.70775647484028,31.653423361952306,35.58384096937254,-205.76967942468104,2809.2073629886154,34.48166175140356,43.12628776073389,392.17246120733404,7.269209918466521,49.836163545161455,40.81458416765018,48.95146310131774,42.54574194494645,44.733731679741894,38.41957208843558,127.59162769799943,1315.5130440135815,454.172461207334,18.726414521265866,1330.2902800479173,110,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1163,597.3333333333334,1,11,GN05567 (Laban),49,69,1.6287357911287823,5.600937891975222,2.2563107960719604,12.834257824886487,44.535893598112175,54.854736440288534,179.32675244871896,42.27958280204021,38.934955706136954,179.32675244871896,7.316829196749702,9.758931974224181,47.303331422171325,57.95047675374119,47.87223689880451,33.14413128721283,37.283400356009736,-197.79867809142846,2670.5600519585437,32.521020880616064,42.155613252845924,435.4917275253283,6.1206226551681695,49.20429745467567,39.27475769691385,48.19465219005944,42.75998930632016,44.41613547677012,39.02662100507115,125.26086949530773,1361.5174107670955,497.4917275253284,19.108964445182007,1376.2511168654935,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1164,546.6666666666666,1,11,GN14502,1581,67,1.606321098049607,5.345778366096477,2.120571962604798,12.177583707770507,43.261616373022704,55.16862559782095,187.06864104579063,41.141044410417905,37.91583800692623,187.06864104579063,6.964663671538549,9.34164128998831,46.77463371854098,57.2935515226722,48.16317270782666,33.82653495630893,37.877349599346736,-189.59189791395235,2597.470920764742,33.064743147256905,40.58279206247486,446.42979894871996,5.909773374064601,49.53153800113982,38.34378830365469,47.78930117018185,42.450840823577316,44.369795783764175,39.01870623341275,123.78999177782433,1384.0018868692687,508.42979894871996,19.856845777251912,1398.4508219973222,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1165,406.66666666666663,1,11,J03,97,69,2.450342502631985,8.277766844002464,3.8939461127766126,17.3308818467001,49.1056082584161,51.419645667158285,139.17450607168283,45.211662145639494,40.82784141441363,139.17450607168283,10.211245072596325,13.037487358711536,47.66083045022221,58.793420782030736,43.24192767050951,28.131694510306367,33.64601513835507,-179.4320960588762,2888.052557987404,31.287202714717637,47.10448411497231,312.87848355597123,5.702205699423292,45.908585474329755,40.98831835036577,48.08752960457164,41.35575777519547,42.91773080652522,36.43456312433949,128.56975280555,1037.8235452468082,374.87848355597123,10.185563477081839,1055.8379168888273,106,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1166,588.0,1,11,GN10547,1525,67,1.7026393953406593,5.858326423142573,2.5968408830260534,13.204808290396372,43.120521885814966,53.47351473155909,168.04178766488837,40.523681002788905,37.26219546267238,168.04178766488837,7.417172567918434,9.639921754824535,45.83553252458277,56.44886279550403,46.86321833321733,31.65203611010246,36.549491011071524,-166.06760268301497,2561.880281771995,29.227206975234036,41.93397322064497,395.13713590265013,4.970306447076736,46.6981572336295,37.302387443782344,46.891013309281995,41.61691255794855,43.30873582729902,38.12707069178429,122.54355025667628,1151.9583289868028,457.13713590265013,14.37142880858423,1168.139727065123,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1201,620.0,1,12,GN12759,1561,67,1.551547962526671,5.8112166914502446,2.3365519782993704,12.317638223582792,44.048974268528674,54.22947251421879,188.6612163869699,41.712422290229306,38.237757577078426,188.6612163869699,7.734333442074448,10.274377363905574,46.70435250259156,57.17214157289807,47.09413654932293,33.445885513826205,37.91010308884138,-199.180192091457,2641.7319259397927,33.12488274879465,42.40699597614078,415.9149611614316,7.0253978127910806,47.70580180119872,38.58687016783755,47.57006222007865,41.953419900759044,43.85029473869732,38.31417083945254,123.94661191291735,1434.0577732766815,477.9149611614316,18.78606252799691,1449.1987547113808,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1202,601.3333333333333,1,12,GN12658,1541,67,1.6175402245714685,5.405632096290031,2.43442816664476,11.587747722876948,43.08865324423978,53.58105806800684,203.6443981630971,40.654225077595015,37.683021147949745,203.6443981630971,6.759295801363833,8.756728464351202,45.89675015965235,56.33682153159572,47.46481987264457,34.07036845564225,39.05294389601239,-182.4463026813479,2558.101661841512,30.9269219583924,42.18532263880115,438.2718749726425,5.216201109772224,46.30160441718718,37.46855974335276,46.87923372459223,42.02739307580527,43.30653868890899,38.52991226489088,122.44506734286833,1376.6350550207108,500.2718749726425,17.10483391349622,1392.3813896647084,106,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1203,533.3333333333334,1,12,Bastian,5,66,1.4787125087185418,5.668408628660565,2.1990856641832126,12.403360832357418,44.85344550686854,54.18961296517471,188.42191811838012,42.654359842685324,39.18503687820797,188.42191811838012,7.6590190844193735,10.248707783223445,47.027304064210774,57.12643425594672,47.707954482117145,33.41421842576629,38.01820205056217,-215.9059197309082,2698.0345091402132,31.835662494244726,43.55064947631328,433.8973634087849,6.545567177884003,46.412542925510536,39.294195003972106,47.58640373410061,42.15888146343513,43.724338509567495,38.51946099284865,124.16833047744026,1476.0636619567972,495.8973634087848,18.93282618176685,1491.1865718284414,106,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1204,635.9999999999999,1,12,Marble,1430,68,1.690130092758714,5.896209701209772,2.293581034774061,12.531604915492677,44.66198113341496,54.44977861309939,187.55942814710937,42.3684000986409,38.765771432205185,187.55942814710937,7.808708274886768,10.493904527412848,47.058592411387366,57.373832442720754,47.09990430841452,33.50794450344794,37.85539046761248,-199.0184881935,2686.2091525758824,33.69960593174262,41.99296820643059,415.6737830140878,6.465675727738076,47.86805611145593,39.04660739615716,47.77083322233498,42.003497494027286,43.98918095535042,38.304042404596906,124.56959440660879,1394.0399603454953,477.6737830140878,18.687978520916985,1409.0612999551886,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1205,605.3333333333334,1,12,GN14547,1583,67,1.5794540155834293,5.628835072083573,2.285817031174405,12.154915542630516,43.76759946883986,54.42205793313036,190.54635171512228,41.48178243766546,38.13876439675629,190.54635171512228,7.392399097409311,9.821090325848717,46.69264861358306,57.2499140715192,47.37453594840047,33.58182028901845,37.89624547081834,-195.4587024617223,2622.627667896294,33.101694376050744,41.88647461345016,429.1705032237475,6.6527803898533024,48.134828911997054,38.4393255039383,47.64732646648812,42.1804078260325,43.99921444929849,38.56708595648377,124.00767113348616,1439.3127098598438,491.17050322374746,18.90908757418189,1454.3141924527276,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.6999999999998,2336.700000000001,1087.1999999999996,405.8592833876223,8631.6,10874.499999999985,1655.8999999999999,1722.7,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
