Plot_ID,_Bluecount,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev
1127,9240,0.01831878581683,0.017979986965656,0.003282268826855,0.051674173232692,0.050199132412672,0.010292352725206,0.028794809278238,0.028522041626275,0.005182555838112,0.114372927797112,0.111996456980705,0.018441375325792,0.366466226343275,0.365280523896217,0.045109548800127,0.85338977305017,0.85786771774292,0.025782229926241,2.986962981902676,2.964543342590332,0.36069971129435
1128,9236,0.022923758064992,0.021866586059332,0.005309687338873,0.058934392022746,0.056221317499876,0.013521320498147,0.031743649271107,0.030700836330652,0.006446767091374,0.125656451327317,0.122435979545116,0.021649228445939,0.373992227174377,0.371160730719566,0.043022186085797,0.844003890121123,0.845669388771057,0.022111329881746,2.686207221371625,2.677916049957275,0.326261799705432
1129,9237,0.020880090616098,0.020149689167738,0.004329098967461,0.055187102598382,0.053201824426651,0.011228343582444,0.029671406796848,0.028916370123625,0.005384683745408,0.122636723198312,0.120019488036633,0.019473075018435,0.391626942913693,0.391600519418716,0.044105783806011,0.858909607972497,0.862174153327942,0.022236094637267,2.932048540320814,2.919919013977051,0.337227171621708
1130,9239,0.017285091536962,0.016895757988095,0.00223225114622,0.050352936262405,0.048752576112747,0.008244805860856,0.030170742709027,0.030090749263763,0.003647567225568,0.111288396172876,0.108691111207008,0.015669506371828,0.341678437504795,0.33806037902832,0.036435173755309,0.837102517058212,0.838808298110962,0.017845872659863,2.874624820018256,2.871533632278442,0.271409299364854
1131,9234,0.02225943406201,0.021228116936982,0.004884645514718,0.059049672616788,0.056779140606523,0.012594504545449,0.032328517633501,0.031709179282188,0.006328997306566,0.126783527920411,0.124052409082651,0.020910960247586,0.36999436495158,0.36628945171833,0.04132386559525,0.839784257322104,0.839023143053055,0.021784392602281,2.612442634555977,2.587954998016357,0.306148059348793
1132,9238,0.023071626741536,0.021499098278582,0.005707162722983,0.055961673905898,0.052602160722017,0.013472073615766,0.032118587996823,0.030717357993126,0.006647244435257,0.116808668086251,0.112808745354414,0.021726954845318,0.355331541211039,0.34998482465744,0.040290727765317,0.83518203021283,0.837734520435333,0.020168465581218,2.873423793494482,2.901939868927002,0.367956392827789
1133,9239,0.01896689824116,0.018662208691239,0.003517053469138,0.05515108887513,0.054220195859671,0.010733109683675,0.03248482481325,0.032130237668753,0.00614331032135,0.121631303625727,0.120192281901836,0.01992863267203,0.361127255208462,0.359988927841187,0.043478525556749,0.834834368672254,0.836386024951935,0.024872187843047,2.723757569582667,2.695985555648804,0.298250930465117
1134,9239,0.020833244879193,0.019780987873673,0.004388281183173,0.056065080967032,0.053006909787655,0.012677434893207,0.032643690157332,0.031438421458006,0.005905277177945,0.120286776380907,0.115816593170166,0.021771179405,0.350700182240045,0.345310986042023,0.042752630704564,0.830173227671925,0.830619335174561,0.017005390023923,2.676873838544111,2.685733318328857,0.298332179114711
1135,9234,0.026523168802198,0.025814063847065,0.005746068426279,0.070821896840903,0.069292455911636,0.014962821908921,0.051643647014883,0.05095318518579,0.009149593418253,0.145228732320003,0.143687158823013,0.025861988982211,0.349199465184093,0.347391918301582,0.050323973229977,0.741414188777107,0.739883720874786,0.034941012831927,2.223239881008095,2.21133828163147,0.255775459518559
1136,9238,0.021147271791446,0.020135639235377,0.004589584192395,0.057772811716348,0.054968738928437,0.013187125359498,0.032131131644264,0.031539952382445,0.005810751881648,0.123169107463846,0.119042370468378,0.021560338200168,0.368050434432471,0.364963829517365,0.044717352802382,0.839329293774795,0.840025275945663,0.021935841820931,2.735998681495396,2.736582517623901,0.337909457894212
1137,9237,0.023601005671436,0.022712176665664,0.005160677056839,0.056047196709014,0.054128136485815,0.0124299135538,0.035398874518558,0.034561634063721,0.006426382029954,0.115787145026618,0.112748667597771,0.021522376112444,0.335689954228172,0.332229405641556,0.044043971044844,0.809532144587962,0.808643519878387,0.020218028791667,2.78964908702221,2.76850414276123,0.343881802352772
1138,9240,0.020983454146225,0.0200898591429,0.004520257679524,0.056252497117321,0.054225150495768,0.012126974798371,0.029234937037587,0.028362850658596,0.005764276614717,0.126247942032397,0.124175529927015,0.021555707991547,0.382546426420346,0.38121172785759,0.040297319244821,0.85870095695252,0.859241902828217,0.017582169919046,2.689035809685142,2.657385468482971,0.340906488877258
1139,9236,0.021714639197148,0.021201761439443,0.004265411798572,0.056636410622969,0.05510837584734,0.011794487167555,0.033880973229933,0.033455448225141,0.006574818554749,0.119403001036368,0.117053639143705,0.020364833770558,0.348422661226851,0.344787776470184,0.043133311994372,0.82229392324732,0.825938165187836,0.030555137810319,2.722800212486733,2.690712690353394,0.342733878001505
1140,9234,0.02217939321314,0.021381401456892,0.00455443720312,0.057237506991558,0.055087840184569,0.012237792773219,0.031165608077215,0.030359522439539,0.005279321795145,0.120413587998074,0.117854196578264,0.020082044145358,0.361745694759916,0.360469564795494,0.04385018573253,0.841445235184113,0.842023402452469,0.017087920234575,2.742681697537069,2.72936999797821,0.30003577814954
1141,9240,0.021863421874355,0.021413556300104,0.003421717475077,0.058996936867167,0.057358702644706,0.010784085247356,0.044191545744737,0.043907968327403,0.006005439030168,0.127180457440935,0.124412834644318,0.021546295304471,0.321326864923621,0.317597478628159,0.04453208450454,0.75691960964239,0.757036179304123,0.025973238983371,2.383428545018811,2.359302759170532,0.275331851698148
1142,9239,0.044151125203595,0.034383792430162,0.019590512029303,0.090389361299614,0.079815171658993,0.028133006177151,0.086201778795989,0.057944752275944,0.053341913419567,0.159303813193742,0.145451545715332,0.044925107703368,0.285145311170306,0.28285276889801,0.053312384231093,0.564571053709015,0.610963523387909,0.15293701758044,1.844625452132772,1.716259479522705,0.439716534564256
