Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde
1245,0.012564437342828,0.012281333096325,0.002696045965788,0.037377284657926,0.036778066307306,0.008585724586709,0.013217764070058,0.013018644414842,0.002466903586637,0.110198241393651,0.109589867293835,0.017160076140004,0.399152159421295,0.400140464305878,0.052287397749608,0.935827572050546,0.936435222625732,0.008770549002484,3.001584090260071,2.980082273483276,0.257440351889309,0.488771809522545,0.491474509239197,0.034098848326985,0.38593439526421,0.386915981769562,0.050708620317639,30.73783905038707,30.46396446228027,4.260646337207159,0.629211383733124,0.634288370609283,0.050422531993341,0.048972367883494,0.048104703426361,0.012659074148192,0.067844782891727,0.066639393568039,0.018351061602845,0.483357402250656,0.483690202236176,0.03496016257477,0.472698216931626,0.475422024726868,0.042129286734617
1246,0.016488084593921,0.015972621738911,0.00430537481724,0.042312960358055,0.041407961398363,0.010353009001678,0.016967863586155,0.016464546322823,0.003905583007834,0.114949756622448,0.113982610404491,0.018301515259258,0.399964042850939,0.401758551597595,0.052292974019396,0.919086712666732,0.920328259468079,0.011857562777683,2.930670754243647,2.941963195800781,0.281392440594037,0.485205492851051,0.489367038011551,0.03530707847532,0.382996179360422,0.384547382593155,0.04941784014233,24.23596294348395,24.10299873352051,3.603087577692494,0.588313844100021,0.59124231338501,0.0431781580725,0.051169972541998,0.050206631422043,0.013229700043638,0.069727923840349,0.068381138145924,0.018673731778814,0.4323100816936,0.43155774474144,0.03034058107517,0.425129206233307,0.425465941429138,0.033760992475144
1247,0.01352808388439,0.012893169652671,0.003890466237542,0.034866373530622,0.033727172762156,0.009520095556829,0.013217155230716,0.012733920477331,0.003208162533042,0.10251109955741,0.100625280290842,0.018495753351071,0.386830103431657,0.386370003223419,0.059069007481701,0.934070448488886,0.935490876436234,0.011165288721002,3.211604367793796,3.188891172409058,0.312710898355357,0.488822853619097,0.493152469396591,0.041689738902227,0.373612948173115,0.373180836439133,0.056885659341412,30.17636052787962,30.00336933135986,5.094710212618048,0.619114846431977,0.623032212257385,0.055849982081508,0.04298750793187,0.041547410190105,0.012822379099905,0.059349864131322,0.057298187166452,0.018496518271613,0.442933381621926,0.442206606268883,0.039534350236832,0.445448763309916,0.445877850055695,0.044571543048451
1248,0.016059927832393,0.015478163026273,0.004134645247205,0.042071310915705,0.041023604571819,0.010110015540461,0.016259470785703,0.015832403674722,0.003644010386836,0.113982404666292,0.112853907048702,0.018159812672611,0.391731827380415,0.392050534486771,0.055919874638615,0.920336991985933,0.921727359294891,0.012962950596491,2.857668611775741,2.853960990905762,0.262109831270202,0.477861517739153,0.481182128190994,0.038942919909492,0.375472356541568,0.376325488090515,0.053671506060016,24.74550218572076,24.55170249938965,4.042586812832171,0.606316561197554,0.609933257102966,0.052019142014087,0.051823223168917,0.050377082079649,0.013381074801007,0.071131275021335,0.069085471332073,0.019167296020723,0.443594464974265,0.443501830101013,0.033479779975959,0.439726491923118,0.441223978996277,0.039691603467551
1249,0.012456303529073,0.012086485978216,0.003168099627173,0.036154971776628,0.035460473969579,0.00903295702339,0.012489991080984,0.012125987559557,0.002642772170813,0.109333547597219,0.108939331024885,0.018022328517357,0.397071721354373,0.397888869047165,0.055067064657939,0.939153356463613,0.940047144889832,0.008328786823968,2.994049361521812,2.995352506637573,0.246184887115165,0.488424284264613,0.490830287337303,0.035648916014366,0.384581730116327,0.385670185089111,0.053164924576301,32.45637047167559,32.35953330993652,4.371147395170468,0.646637353860542,0.651234000921249,0.052034251565626,0.047363648947575,0.04630645737052,0.013114615847632,0.066032633198297,0.064612090587616,0.019089402074627,0.483773607624121,0.482792630791664,0.039088111050357,0.481366129980696,0.482091665267944,0.044384695580632
1250,0.016722644637945,0.015986655838788,0.004768431457583,0.044426575447065,0.043424719944596,0.011353977969716,0.01583553201898,0.015175077598542,0.004000881943275,0.123841366233458,0.123211074620485,0.019937385150212,0.432582593221862,0.432602047920227,0.053716691184112,0.929913440369126,0.931487709283829,0.012057681206251,2.885424855200196,2.867820501327515,0.279320922141146,0.506507540961966,0.508591622114182,0.031748961170949,0.416747061185595,0.41727876663208,0.050911908557943,28.34274806429569,28.19183826446533,4.821807976928898,0.653043575332801,0.654476642608643,0.042991768339557,0.056294974249733,0.055147264152765,0.014872739474618,0.078551804866332,0.076954491436481,0.021312341310923,0.463437434040794,0.462107732892036,0.034190953751786,0.472664876791992,0.47138923406601,0.035949721334149
1251,0.017496019569221,0.016891250386834,0.004662599545915,0.041250707330676,0.040380883961916,0.009672101010197,0.016447389636744,0.015916323289275,0.003915505953117,0.11421766222262,0.113773338496685,0.017059373069279,0.420084538016786,0.421671152114868,0.055349704612753,0.924976278286794,0.926618218421936,0.012441671839998,3.144886295929592,3.135961294174194,0.295218814861817,0.509143334062822,0.511527359485626,0.038650440870638,0.403637148344487,0.405401706695557,0.052797640571298,26.35606182563967,26.25471115112305,4.319604108632077,0.614411827779385,0.616096019744873,0.044995722596557,0.048558005461622,0.047623537480831,0.011834973464517,0.06678236729659,0.065437257289886,0.016822205655787,0.417396223192894,0.417508065700531,0.035078109008259,0.428982458866036,0.429088294506073,0.036112931213672
1252,0.014021202477648,0.013414697721601,0.003393076712105,0.03906816813837,0.03821424394846,0.008316512563894,0.013552363387257,0.013058229349554,0.002840109621011,0.113199152321964,0.112230762839317,0.015270339312667,0.41750913671821,0.418016672134399,0.044481512486755,0.937360511422087,0.938568472862244,0.009204987281971,3.07474272665344,3.056733846664429,0.273131247520605,0.505865720696165,0.507702112197876,0.029093863795428,0.403956773361476,0.404668241739273,0.042615861365016,31.57681967931223,31.55657196044922,4.515241911414674,0.657817365352883,0.660124957561493,0.044596868629678,0.050562770421299,0.049622289836407,0.011404156156399,0.070657629796921,0.069331996142864,0.016514272954958,0.477780552983326,0.477608531713486,0.035292660964498,0.483178047743581,0.483353465795517,0.038031850132622
1253,0.012755867106108,0.012417217716575,0.003155866249092,0.038901865603531,0.038141427561641,0.009400764976151,0.011831797422519,0.011514890007675,0.002575700198531,0.11603342429668,0.114677343517542,0.018881237180799,0.426991784244615,0.428663700819016,0.056860768918016,0.94598616451368,0.947264164686203,0.009550216002607,3.016264641119724,3.010066509246826,0.349335401830736,0.509959349273543,0.512890368700027,0.037491640541366,0.415159986747986,0.416648104786873,0.05553069714254,37.12572837755214,36.92488288879395,6.392282405609613,0.707362415765635,0.711341440677643,0.0505357065136,0.053216066638291,0.051736304536462,0.014310872671656,0.075553415896008,0.073342114686966,0.020985056375354,0.516828489336493,0.517058342695236,0.044100568782104,0.529482276388701,0.530681908130646,0.046589807597948
1254,0.012984686433392,0.012555408291519,0.003381946999444,0.035306776936081,0.034430466592312,0.008750501647566,0.01250896790112,0.012125418521464,0.002856763532936,0.105840392003199,0.104809761047363,0.017493813558729,0.401465701439778,0.40272119641304,0.050202715096047,0.939810216545793,0.941412150859833,0.009775683018826,3.205373370685213,3.222386360168457,0.348149677148966,0.499817022661296,0.502493143081665,0.034054297764429,0.38895673361032,0.390204399824142,0.048345632491484,33.04210349793921,33.13676452636719,5.135367651424464,0.649713367489613,0.653262495994568,0.053361962843297,0.04511989953705,0.043818023055792,0.012261435508037,0.062914121405387,0.061042658984661,0.01774640440049,0.467282356948189,0.466306626796722,0.038878357747835,0.473316169807309,0.473574876785278,0.043072910561617
