Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_RVImean_1,_RVImedi_1,_RVIstde_1,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_GreenNDVI,_GreenND_1,_GreenND_2,_GVImean,_GVImedian,_GVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_VARImean,_VARImedia,_VARIstdev,_GLImean,_GLImedian,_GLIstdev
1740,0.024345503098262,0.023643599823117,0.008365657487304,0.756870489573195,0.759142726659775,0.094108049939054,1.061712983404126,1.066375374794006,0.080752734880909,0.091214039418318,0.089825462549925,0.028417910129568,3.355172470098442,3.260157704353333,0.576128966477263,0.930455939021644,0.93058454990387,0.012537155002382,0.785630413646452,0.788021951913834,0.100947675100053,28.74810569659125,27.81202793121338,5.634029762431764,0.028759923977173,0.028148563578725,0.008109053195311,0.207484376373514,0.206020429730415,0.048696085600068,-0.19966875995387,-0.19551457464695,0.054048089637143,0.762975808483949,0.763523608446121,0.108642064638311,0.129322651800373,0.127108946442604,0.040973871801895,0.180272797765241,0.177495665848255,0.058458222730086,0.429877010565529,0.430921494960785,0.024998701557891,0.547890113829585,0.548011660575867,0.022411101076907
1741,0.023290390849627,0.022285165265203,0.008234417666884,0.789650990821347,0.790276169776917,0.088318613790811,1.090436727494024,1.093867301940918,0.073727739070391,0.090239329541617,0.088027633726597,0.028173742295357,3.454571680176467,3.37326192855835,0.591102996026583,0.936663257376619,0.937213003635406,0.012287429105552,0.816797135798693,0.816958069801331,0.094836459309763,31.83810803427192,30.85373115539551,6.714422350466298,0.027146145172831,0.026380691677332,0.007859277967681,0.209286098614596,0.206174567341805,0.047647199530057,-0.186952758798346,-0.18517954647541,0.051270495106006,0.79859895799692,0.79685515165329,0.102059745734858,0.130042123105675,0.126975759863853,0.040938992772486,0.182276849368671,0.177648112177849,0.058608799815421,0.446481149226586,0.447672575712204,0.02546571602604,0.562768930509993,0.563544809818268,0.023215110773997
1742,0.022645444603835,0.02191031165421,0.007662177474197,0.776963850700597,0.778094202280045,0.089072342178465,1.084220359529114,1.088054597377777,0.074508864837233,0.084307666836199,0.082605246454477,0.025426560358884,3.639319855085496,3.557215094566345,0.609665360425166,0.939329139976795,0.939593613147736,0.011451179202297,0.802499502307207,0.803841710090637,0.095354642784179,33.20541528852255,32.10907173156738,6.774877747254326,0.025535651765187,0.025026521645486,0.007328355013556,0.197618908212247,0.195938609540462,0.045117784202651,-0.195641978100019,-0.193658046424389,0.045531002585374,0.783681562964124,0.78268900513649,0.101937854991725,0.120434237261108,0.11832582578063,0.036453528145839,0.168991991639037,0.165744334459305,0.052056277202924,0.442363169283682,0.442885920405388,0.023846606671442,0.555592403142619,0.555677741765976,0.022556860177908
1743,0.022760033369295,0.021822163835168,0.00774558351053,0.776207622918853,0.774490475654602,0.087299806641688,1.079259140542708,1.08121657371521,0.073096730696262,0.08844820163808,0.086297690868378,0.027574814476668,3.542837577786693,3.448853969573975,0.626918043366753,0.936524737122835,0.936927139759064,0.011760865078877,0.802933127110313,0.800587058067322,0.093561412503576,31.63809690747195,30.70935249328613,6.276716696284392,0.026725504239282,0.025947948917747,0.00749695995857,0.202680440384877,0.199901342391968,0.047139096933521,-0.191502626381931,-0.189471483230591,0.053932235163393,0.783322292190308,0.779197752475739,0.100289410496708,0.127410865653747,0.124197266995907,0.04066042362328,0.178443361363219,0.173688814043999,0.058270324724883,0.444355341931514,0.445744574069977,0.028694863954958,0.561150533709242,0.562150955200195,0.026152238320303
1744,0.022062918199818,0.02141242288053,0.007929934867888,0.74315694805744,0.750361323356628,0.096363807052197,1.05211199909753,1.061455011367798,0.083622184178482,0.083868314068486,0.082021862268448,0.028053736726371,3.557629875721791,3.466875553131104,0.682760219164137,0.93609290255804,0.936725258827209,0.012809331224215,0.769014690765755,0.775954723358154,0.102934526338213,31.62383959391844,30.60819244384766,6.85011357652156,0.025857742400004,0.025186218321323,0.007899537428688,0.194674474849668,0.193554759025574,0.049413726134634,-0.203551315698665,-0.199141561985016,0.055851105309936,0.746276077637675,0.752078473567963,0.109515230393546,0.119815967437644,0.117444284260273,0.040939455105133,0.167483442281145,0.163973391056061,0.058433207627602,0.436718928061722,0.438611567020416,0.029241272962425,0.553718667798172,0.554259479045868,0.025688642906882
1745,0.026010560122402,0.025176281109452,0.008623081948047,0.81929681048926,0.824382483959198,0.088046794341908,1.116807135026133,1.123785614967346,0.072941524369027,0.095192861530207,0.093814678490162,0.027144853403697,3.365231340786539,3.277515172958374,0.566905748877093,0.93432813641175,0.934513449668884,0.012246851725874,0.848537356365456,0.853151559829712,0.094672665982623,30.59294286796803,29.54061698913574,6.309869665698429,0.02924054596974,0.028648359701037,0.008032506397925,0.221570305927118,0.22049181163311,0.047014496282279,-0.185205079789996,-0.182318046689034,0.049158976038037,0.833305170824571,0.837033152580261,0.102484378782947,0.135134616969762,0.133756577968597,0.038675688813462,0.18939071406412,0.187353029847145,0.055294497483175,0.4376025713811,0.437331020832062,0.02894911395693,0.550551838840113,0.549722671508789,0.028616707795128
1746,0.023044532693031,0.022272014990449,0.008391360746608,0.779052866067389,0.787551283836365,0.104988621055387,1.078239458863844,1.090550184249878,0.086935986995179,0.093785955936895,0.091762572526932,0.031336962348966,3.208826511403545,3.101322650909424,0.626049957368929,0.93540008962109,0.936224937438965,0.01417679755663,0.806471554799431,0.81437748670578,0.111880013115764,31.553096359139,30.3602123260498,7.580148383775596,0.027418688731474,0.026638064533472,0.008795266272183,0.218810207342595,0.217820376157761,0.05513787026335,-0.174942558481733,-0.170347988605499,0.057882125462909,0.786507810617972,0.793520629405975,0.120781864901609,0.137108690401251,0.134271055459976,0.046499792975418,0.192508482125775,0.188655719161034,0.066328049337701,0.457871076620408,0.460937261581421,0.034422327427967,0.574828945121877,0.577227890491486,0.03154544267296
1747,0.02173670940321,0.020954942330718,0.007082295837643,0.791917296165922,0.792535305023193,0.087378855630059,1.093039331114755,1.096529126167297,0.071238900692092,0.086828311364771,0.0851074680686,0.026118256102085,3.521349526214309,3.413877248764038,0.627810817657537,0.940860093802055,0.941287398338318,0.011040030056744,0.817204876737747,0.81778621673584,0.093291014416285,34.05028880889962,33.06422805786133,6.807653530332404,0.025287580706593,0.024724556133151,0.007049940885265,0.205480448001682,0.204051375389099,0.046222004441328,-0.182782885282437,-0.179565161466599,0.050345260318099,0.799691420480303,0.798411428928375,0.099865171914471,0.126632332692869,0.124603196978569,0.038920726547733,0.178058031108869,0.175173565745354,0.055766263289414,0.457313377759153,0.459313780069351,0.029875653233151,0.572386906556473,0.574000239372253,0.027770379198859
1748,0.022470962621244,0.021687736734748,0.007947696376263,0.792212650159429,0.797066986560822,0.090678707413749,1.087655138192009,1.094605684280396,0.073645172289885,0.093861608018889,0.092063210904598,0.030083570216757,3.296172150565814,3.186391353607178,0.61246837608183,0.936504993863028,0.936811566352844,0.012758268811679,0.819556353977863,0.823666036128998,0.097407763241831,31.84472937745945,30.6513729095459,6.924855467618611,0.027343704012844,0.026797093451023,0.00809134946898,0.217543425567763,0.21666544675827,0.051272719611101,-0.174356592705854,-0.169393226504326,0.056217175025249,0.801282186892707,0.804048836231232,0.104486160631465,0.137908549399505,0.135763049125671,0.044964438350827,0.19348897180433,0.190574765205383,0.064345998503314,0.460142527246156,0.462412565946579,0.03072339206753,0.579158558517481,0.580434203147888,0.027564465370603
1749,0.020573651718336,0.019680907949805,0.006894018893643,0.76981738189287,0.772552877664566,0.08611311888596,1.080261889371666,1.085106194019318,0.073442603912314,0.071363621252552,0.069065418094397,0.021594418140692,4.209853208054133,4.126603841781616,0.696990459472811,0.944592249407996,0.945856243371964,0.01084398262392,0.792759279862696,0.794753342866898,0.091498712191718,36.47635900752641,35.9387092590332,7.264297277347937,0.022941897955491,0.022153199650347,0.00660577634733,0.174827426322275,0.172928370535374,0.039588574181339,-0.23044697255582,-0.228073783218861,0.04655905021504,0.775666185334229,0.77677646279335,0.096737625594827,0.099211692833618,0.096289791166782,0.030432588447575,0.138456656948113,0.134356074035168,0.04341423930945,0.419935819257763,0.42013056576252,0.030543545111416,0.532260775906725,0.531434893608093,0.028931592989278
