Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_GVImean,_GVImedian,_GVIstdev,_GreenNDIm,_GreenND_1,_GreenNDIs,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_VARImean,_VARImedia,_VARIstdev,_GLImean,_GLImedian,_GLIstdev
1314,0.023393934709981,0.023171810433269,0.002271813190358,0.770083966085777,0.777042090892792,0.088048194896344,1.078466950007906,1.088935971260071,0.078545599636852,0.077365115539101,0.077051192522049,0.008067610039019,3.893362212730252,3.895367860794067,0.251912774273137,0.934812677600808,0.937872707843781,0.012022888620168,0.796502650043126,0.803048133850098,0.087196820951458,0.026418683983253,0.025933634489775,0.002907232402124,0.18403814754399,0.184130311012268,0.018827279729763,30.59342044646302,31.19196510314941,5.089017804578777,0.812064315313988,0.812347948551178,0.024638650058147,0.398537059920278,0.398461818695068,0.022228431752879,0.105367471940729,0.104463264346123,0.021833650386766,0.139416599918325,0.137983322143555,0.029984180093056,0.519748520506856,0.52064460515976,0.030124726671506,-0.013793939759197,-0.014389150775969,0.031811644603979
1315,0.025405834803599,0.025147080421448,0.002866428270369,0.816969360298535,0.820794224739075,0.086441437760358,1.113047449952307,1.11996978521347,0.071357873373552,0.088356106021772,0.087963238358498,0.009966555846033,3.51708552715159,3.503340601921082,0.202989483076835,0.932990279796329,0.934172302484512,0.008635094186953,0.846048839629784,0.849285989999771,0.087035593701532,0.029079479157284,0.028990694321692,0.002843196126539,0.210312982320423,0.209555201232433,0.022389265602829,29.31034096751806,29.38234615325928,3.661471319449439,0.813523499701161,0.81457793712616,0.024798735956059,0.423135187215416,0.426262885332108,0.028857595688109,0.10891463581782,0.107506632804871,0.023582411869689,0.145543910745697,0.143465027213097,0.032859352085229,0.539492969179887,0.545040965080261,0.039860306161705,-0.006912123186123,-0.008200157433748,0.034227197547453
1316,0.0249202596392,0.02476990967989,0.002414441671902,0.800503817836599,0.804029822349548,0.082637005103403,1.102164507611634,1.108695149421692,0.070459435570669,0.085149910916185,0.085190623998642,0.007976423703277,3.461926890372816,3.45509672164917,0.213117059717803,0.933366870320605,0.934811353683472,0.010960179430588,0.828721483937039,0.8315549492836,0.08182560443541,0.028217665840593,0.028030201792717,0.003010033083176,0.20773162079189,0.208259418606758,0.018119224084534,29.77106071647899,29.68017578125,4.698193555992894,0.78224360714289,0.783191591501236,0.023002736673237,0.418364469024881,0.423618108034134,0.03298176813265,0.124335469749152,0.123964201658964,0.022642722614879,0.164474091526574,0.164435364305973,0.031315847275189,0.516812293025086,0.523317813873291,0.041763618794658,0.009634255918575,0.010432916227728,0.032684825503518
1317,0.023351230052826,0.023081925697625,0.002512301563866,0.848007848988409,0.850296527147293,0.071906080862232,1.140516789089078,1.144522726535797,0.056574751801357,0.082534877803663,0.082205433398485,0.008687735078116,3.79888265910356,3.801113605499268,0.234305189158725,0.94175118625164,0.942875921726227,0.00691693107584,0.874106026680573,0.876368761062622,0.072473664078867,0.02609817839592,0.025746510364115,0.002824823130552,0.203225154624037,0.203093148767948,0.019034587240655,33.80282499645067,34.01151847839355,3.975612351487851,0.807039575530468,0.808280736207962,0.0213462423567,0.372119019568168,0.37376694381237,0.031120771830116,0.109549972247584,0.108527902513742,0.020342731073364,0.1411646309573,0.139559268951416,0.027593321171403,0.466609509812819,0.46945632994175,0.041900977762055,-0.016771409145662,-0.017814207822084,0.030552341810726
1318,0.029102977798956,0.029067462310195,0.003424530913177,0.926558291881008,0.92861270904541,0.088403640054472,1.193229191671963,1.198913872241974,0.064176302164436,0.098058285105886,0.097946517169476,0.011063677586548,3.424287614254823,3.423784971237183,0.212593756561993,0.9339226250489,0.934543937444687,0.005966118456844,0.959219534173414,0.961618453264236,0.09021172449984,0.032661241884598,0.032642386853695,0.003250200654427,0.242478171352145,0.242801360785961,0.024175430004078,29.50302150785975,29.55483818054199,2.633493633170154,0.81153265906057,0.811407804489136,0.023523172470147,0.418197749660595,0.41881388425827,0.025012162901799,0.113873270484549,0.113587744534016,0.023193382538645,0.151676625119087,0.150776326656342,0.031955680854277,0.532930724381957,0.534923732280731,0.032757711332972,-0.001194279381575,-0.001575571135618,0.032927954106717
1319,0.025941423008114,0.025817943736911,0.002690057414672,0.768452652456034,0.76764190196991,0.09894235387995,1.06822328588746,1.073043942451477,0.087664277938603,0.082745539496407,0.08268066495657,0.009022422215183,3.543567825016484,3.526676654815674,0.21585680252021,0.923821053884175,0.926236987113953,0.015161644044657,0.799538375449564,0.799156010150909,0.097904616415579,0.031085723544795,0.030919602140784,0.003830033866147,0.200376872191839,0.199729710817337,0.021888541038411,26.18216750871508,26.11386680603027,4.844246153253067,0.815754377654646,0.816971719264984,0.021628748451047,0.395134898592721,0.396840244531631,0.026931009758501,0.109280611833828,0.108069270849228,0.02119291237068,0.143884445437861,0.141985610127449,0.029430061151126,0.508425063756818,0.51219242811203,0.037281413385205,-0.010509625193587,-0.011215686798096,0.031801207506657
1320,0.025934377732099,0.025629300624132,0.002532741110989,0.783915431019124,0.782220840454102,0.083942981386988,1.08357624765898,1.086103796958923,0.071042022927873,0.080977242134262,0.080317787826061,0.008191667622232,3.624288287516837,3.623143672943115,0.167388473535038,0.926848863499402,0.928756296634674,0.010018296394681,0.814529329318354,0.812156617641449,0.083983212537722,0.030613897910202,0.030165931209922,0.002854897774597,0.200375751709089,0.19909393787384,0.020267729027061,26.82257189649217,27.07266616821289,3.571301729498941,0.82349377654017,0.823841065168381,0.021202507165645,0.413563327073809,0.415114834904671,0.024982239732716,0.108948824277583,0.108415510505438,0.020217075736576,0.144585405827959,0.143422193825245,0.027984249333825,0.524596825710379,0.527661025524139,0.032675794397137,-0.008922459702869,-0.00984601629898,0.029494324599071
1321,0.026833740754828,0.026680865325034,0.002842024473648,0.84369029499571,0.849891066551208,0.105271608132446,1.131086399330459,1.141373157501221,0.085175282144576,0.086984615363537,0.086860101670027,0.010257273420726,3.579923079078038,3.582323789596558,0.19378166530311,0.931215653644242,0.933230876922607,0.010155188408396,0.874428909514698,0.880732089281082,0.105770006266322,0.030738614968871,0.030600637197495,0.002948546472363,0.215208831744076,0.215255469083786,0.025063508496502,28.64641553479418,28.95396709442139,3.944177214322194,0.826265736426994,0.827082276344299,0.022044139404505,0.435590127852013,0.436879575252533,0.025069483952584,0.107568695482579,0.105917297303677,0.021768024695568,0.144415701555618,0.142055600881577,0.030223162315498,0.550143015312133,0.552361100912094,0.033061327332262,-0.007019059151704,-0.008624444715679,0.031067554920111
1322,0.025737828547564,0.02502675447613,0.003612359152324,0.79437498047909,0.794222265481949,0.088648054932048,1.087830287518447,1.093345522880554,0.077061447166316,0.087801832231579,0.087306790053844,0.010529275441733,3.368957083397177,3.36567759513855,0.250118847110548,0.925973886489661,0.930694818496704,0.018840667882723,0.8256747825937,0.824234366416931,0.087138307687317,0.031299801985956,0.029446485452354,0.006434065182894,0.21355097551873,0.213170222938061,0.023178073115333,27.35520956870476,27.85787296295166,5.594816912101124,0.80863747759848,0.809249728918076,0.027523030326737,0.439395959111484,0.440235033631325,0.024276597827331,0.126817108177253,0.125291846692562,0.02813915403677,0.171127596109904,0.168918669223785,0.038951369880593,0.563076450529735,0.5652676820755,0.030926563578102,0.019909074200867,0.018299693241715,0.038514047480779
1323,0.023274772086842,0.022916108369827,0.002735561094583,0.820459204831919,0.826403200626373,0.086693421371529,1.116836968553677,1.125677287578583,0.073233933383183,0.080327716177826,0.080088518559933,0.009199282718023,3.690095102859517,3.685590744018555,0.253308548274221,0.938468821871084,0.941429555416107,0.013219356635222,0.846991125834081,0.851838111877441,0.085912222703187,0.026531921035337,0.025755325332284,0.004031377354208,0.201937596173674,0.201093643903732,0.021638243336966,32.6143098059786,33.14691352844238,5.521212050018895,0.812859520580374,0.813834249973297,0.023113989510058,0.425400666219321,0.426541417837143,0.023095659938214,0.116483483263451,0.11489599943161,0.023476118264104,0.156019275691225,0.153977945446968,0.03246840410348,0.545696636255761,0.547824740409851,0.029754579309996,0.004164034038517,0.002821448026225,0.033064333184537
