Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXgmean,_EXgmedian,_EXgstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev
241,0.026551569953799,0.027919435873628,0.011687462240261,0.05234688833987,0.055466808378696,0.022741674190671,0.072012917528583,0.06970552355051,0.034338430945668,0.115349423141107,0.121021836996078,0.044152630865455,0.185299613422686,0.190931633114815,0.056342329659675,0.463356666278393,0.453725904226303,0.101394009479585,0.360139831762896,0.365992605686188,0.114655908504589,0.113286695862957,0.111281789839268,0.033743028048512,2.880047352112034,2.661165714263916,0.84348737386049,-0.682575384644654,-0.690946102142334,0.062823840170912,0.006129289193261,3.5725533962e-05,0.018053386981945,-0.042341907014718,-0.034528687596321,0.04357712467456,0.028183782530579,0.000334931450197,0.080542052057613,-0.155683212537241,-0.201219961047173,0.106436043204092,-0.03184918126155,-0.037938177585602,0.047286441027776,-0.886732717271889,-0.887606501579285,0.009991967180959
242,0.028102587322019,0.028511568903923,0.010163416074099,0.057210587515057,0.058118041604757,0.020005439597605,0.074580142057464,0.069986801594496,0.028551060376103,0.126304696874471,0.127232529222965,0.038412482617203,0.202199474390645,0.203504264354706,0.051783407043359,0.471790246980568,0.465173751115799,0.088151017110593,0.401364184105317,0.401878491044044,0.113461694848262,0.127619332245793,0.124979972839355,0.036230199829079,2.923450531938528,2.739532232284546,0.894418758698151,-0.661274376327771,-0.666418850421906,0.059182827819705,0.011738445651451,0.007871293462813,0.016242721563402,-0.035463165718193,-0.034179346635938,0.036546350247589,0.051732608633859,0.035188170149922,0.074334319344453,-0.130651007221409,-0.158776789903641,0.100399144096269,-0.01700062823647,-0.015421004965901,0.056168428512231,-0.854084896852391,-0.855394899845123,0.015480462085415
243,0.027190284150394,0.028423145413399,0.012012243439879,0.054332833367969,0.057081289589405,0.023497830249327,0.074975754172299,0.070817641913891,0.0350361726278,0.119658352208706,0.121817551553249,0.045939746561312,0.191181367434245,0.192083120346069,0.059337671547119,0.459113901665205,0.44883930683136,0.093893059768273,0.372527424717784,0.373392969369888,0.120248403198343,0.116205613243898,0.115986563265324,0.033519879791557,2.824542736618615,2.628705739974976,0.751084542582413,-0.679653316847791,-0.684842228889465,0.057502625009411,0.006499628419808,0.000714218243957,0.016840181742799,-0.044133594034118,-0.034748800098896,0.041667812189485,0.027794886925164,0.004776098299772,0.072191716334302,-0.159296520773726,-0.195937559008598,0.096478347227057,-0.026061209791815,-0.033995877951384,0.054194367570828,-0.872166539849675,-0.872808575630188,0.010598214161479
244,0.024866537670793,0.025531029328704,0.010050191130586,0.050116015105535,0.052899092435837,0.019080386769162,0.070953681403502,0.06962575763464,0.028676934390911,0.115759632682933,0.118094973266125,0.038727445010801,0.188966738485665,0.188287541270256,0.052967861887199,0.46686728917494,0.454930663108826,0.089224155288923,0.370612570560039,0.36450332403183,0.114744306976006,0.11801305716916,0.114036187529564,0.036274093642504,2.877882673866976,2.669257879257202,0.789152809136893,-0.686169553365075,-0.698272109031677,0.060525982620682,0.004411811136775,-0.001038286834955,0.017761259077172,-0.044807327715907,-0.039591956883669,0.041017654422578,0.019084744122578,-0.007848124019802,0.082306671782879,-0.171531793714723,-0.216039597988129,0.11065172710366,-0.019350993496227,-0.024267258122563,0.060327641913084,-0.857390400399721,-0.858463913202286,0.013722117541536
245,0.029063562697469,0.029181932099164,0.013935739986573,0.055092957236099,0.05711374618113,0.023963971670947,0.079824320654684,0.073907114565372,0.039406585254323,0.118831206346239,0.121118612587452,0.0435064629677,0.187022476253884,0.188715018332005,0.053709861496679,0.429554346123026,0.41911306977272,0.111869774649793,0.353448222293209,0.355017989873886,0.102377205299265,0.107198155593043,0.103850841522217,0.028606252855011,2.656631483990697,2.443010807037354,0.786693372797443,-0.692486033605394,-0.703453987836838,0.059403042087871,0.001298031115735,-0.002882446628064,0.018670700550511,-0.055363060549637,-0.046929212287068,0.050378421246877,0.010071949757266,-0.020460987463593,0.083215153155176,-0.175216487641233,-0.221041947603226,0.107880174926302,-0.039335181785376,-0.041376477107406,0.044944668887729,-0.88398903062165,-0.884123295545578,0.009957165140668
246,0.029737979676206,0.029943350702524,0.010198254153267,0.05983335638093,0.060145031660795,0.01968132455752,0.079870845438099,0.074507817625999,0.029143818354994,0.132047401018629,0.130441904067993,0.038529914295929,0.210442917117781,0.208663269877434,0.051540457379724,0.460193715984672,0.458229541778564,0.080918723148251,0.416403262741757,0.411546587944031,0.111224501662543,0.130572071692797,0.127215892076492,0.033175758728855,2.795572564887791,2.691600322723389,0.616067240442443,-0.664877347276025,-0.668874502182007,0.05346931592081,0.010057887652063,0.007314214482903,0.016295866286304,-0.041927939633626,-0.036927379667759,0.037843664446122,0.043358961635685,0.035735666751862,0.069885193448297,-0.14058106921843,-0.162148907780647,0.092063820656516,-0.00901793440816,-0.001892376807518,0.059528104058282,-0.837987468227419,-0.839846730232239,0.018781211260331
247,0.027433904011183,0.027597211301327,0.008215430852071,0.053971555739342,0.054396480321884,0.015381302513733,0.078543047791855,0.075194828212261,0.025322000765787,0.120961326122527,0.119888797402382,0.029797737210325,0.193020017151595,0.189888626337051,0.040005769183011,0.429829961535531,0.409554749727249,0.08918144940636,0.369475745437796,0.358599364757538,0.088815885440564,0.114476969356867,0.107702776789665,0.030074350622058,2.617480505980907,2.387274265289307,0.726158819459147,-0.690013648714361,-0.705682635307312,0.058667892928285,0.001966159676057,-0.004911905154586,0.018878451727107,-0.054022551517701,-0.061401162296534,0.04325002846831,0.009245718700523,-0.026089837774634,0.084426280623735,-0.180094668158104,-0.234216406941414,0.113290902130626,-0.028611629381505,-0.028196046128869,0.044477406700375,-0.891883556421973,-0.893168479204178,0.010886022608483
248,0.030162537940018,0.030058477073908,0.010337811417778,0.058676394450802,0.05858351662755,0.018438096784558,0.081248654468131,0.076523885130882,0.029321971319001,0.127542581542936,0.12632904946804,0.034523708083244,0.200273024833391,0.199266910552979,0.044934436923112,0.434721796710411,0.421531409025192,0.091596573466956,0.38613561489487,0.383577197790146,0.095355570164833,0.119024370327523,0.116060391068459,0.029959593000613,2.653427628004926,2.457404613494873,0.742779562363756,-0.677880958671009,-0.685830295085907,0.053641526074167,0.005941596493864,0.001217883080244,0.016683125862759,-0.049130125287374,-0.051099143922329,0.040829136433244,0.027803310047421,0.005839462392032,0.073313306294433,-0.155644286316844,-0.195172742009163,0.097810261857376,-0.028883746253557,-0.023868622258306,0.051758285895219,-0.874299959848567,-0.874987721443176,0.009482775168193
249,0.029706288229836,0.02956416644156,0.009511879391036,0.062321587346903,0.061625964939594,0.018672372595129,0.077975473909795,0.074251137673855,0.024630006073949,0.139769254034411,0.136314198374748,0.035583862734888,0.224352021810175,0.220905885100365,0.047405551877346,0.490604849622937,0.483268827199936,0.069356204162545,0.456630831797314,0.449663817882538,0.10525794850831,0.146376547943879,0.144886046648026,0.031385919414375,3.01123681292184,2.870484590530396,0.643637597717962,-0.641875364012749,-0.64804470539093,0.048225121650517,0.016961412564023,0.013776937499642,0.014763585639404,-0.02988266358678,-0.032656978815794,0.030654843281831,0.071879458392416,0.059318959712982,0.058933466771447,-0.110378874775507,-0.133178010582924,0.083308908678263,0.011795631277094,0.021604035049677,0.060798431654618,-0.848990446204531,-0.850664258003235,0.016647367128766
250,0.02928971071904,0.028897766023874,0.010624312401871,0.058961058673469,0.058865085244179,0.018952260425564,0.080832665495673,0.0760787576437,0.027536375272428,0.130828964722544,0.127931170165539,0.035027175305822,0.206721719170588,0.202415645122528,0.04571449059545,0.447210901995325,0.433839723467827,0.084421768516241,0.404670761653637,0.392251223325729,0.099768142275255,0.125889053685582,0.119970388710499,0.031761059192244,2.722794836523249,2.532568573951721,0.710182892903892,-0.66878655494441,-0.682339400053024,0.055991733635351,0.00779974113879,0.0008924016729,0.019269427896989,-0.046404931898698,-0.053328819572926,0.042740225171896,0.033896668025701,0.004311265191063,0.07878252955266,-0.15305382565726,-0.199442483484745,0.108573096681404,-0.014643290138161,-0.009885509032756,0.051946916007636,-0.873953706911737,-0.874574452638626,0.00865759996752
251,0.030676699270039,0.030088131316006,0.010984466547464,0.060500553040386,0.060154661536217,0.019796703431564,0.083020470267509,0.077414054423571,0.030322282079107,0.129714610087076,0.12851706892252,0.036103396886973,0.202228713188466,0.199903145432472,0.046292187314827,0.430209992741342,0.422151997685432,0.087720963128459,0.389485743515216,0.381400093436241,0.096650718233153,0.11920824292957,0.115380078554153,0.029209530366616,2.60700951883416,2.46111786365509,0.648660608383341,-0.671610338730678,-0.6808942258358,0.053798734200536,0.007303936539533,0.001632051542401,0.017264855357814,-0.048424168818328,-0.050388127565384,0.041434303431782,0.032591788981592,0.008561300113797,0.07302435946032,-0.151832281887584,-0.186972267925739,0.097521107793751,-0.030493443712362,-0.027516487985849,0.049127526012201,-0.873868151203018,-0.874847054481506,0.012946659475084
252,0.027882462662981,0.0277990847826,0.010043260084222,0.056418623747749,0.057350773364305,0.019131616224955,0.074403850743344,0.071263171732426,0.027054745242312,0.124907220872811,0.124922893941402,0.035965864730238,0.199209872947558,0.198143824934959,0.047526345821833,0.46669761769229,0.459715276956558,0.084654415911262,0.393358455457517,0.387369632720947,0.10198255880241,0.124806022225143,0.120346650481224,0.031141794595758,2.855158607585232,2.701751947402954,0.674280213532242,-0.664194215779316,-0.675315201282501,0.057645119850338,0.01055093409533,0.00590125285089,0.017375045297168,-0.037195833185084,-0.037767034024,0.038137972590865,0.047926864068601,0.032879944890738,0.077120974283436,-0.134572885823709,-0.161429673433304,0.104066511109718,-0.021479017712441,-0.01906331256032,0.049506779184236,-0.858808312337846,-0.860365033149719,0.016486489161663
253,0.029836370577692,0.02990336343646,0.008988198795693,0.059238389533076,0.059343282133341,0.016465766330438,0.082417033010313,0.076887927949429,0.026034826103618,0.13178592662184,0.129931464791298,0.032335070775006,0.207902678570235,0.20551386475563,0.043843095318647,0.440315855802826,0.43934091925621,0.075898756909243,0.405543319876038,0.399747461080551,0.094499798428637,0.125485645509037,0.120063185691833,0.028455732951154,2.645082381202881,2.567230224609375,0.539793552699072,-0.674714193782189,-0.681354343891144,0.048191866485559,0.006223375478558,0.002915687859058,0.01660632815886,-0.049922081185956,-0.048836052417755,0.039236021393163,0.027879279446626,0.01489975117147,0.070514887404839,-0.158938193184107,-0.183245360851288,0.094865051736348,-0.015326852100828,-0.013519443571568,0.057566117024826,-0.845621800538278,-0.846340477466583,0.014406824112542
254,0.030946122987355,0.031115354970098,0.010927288562583,0.062179747715829,0.062404610216618,0.01990795748157,0.083146312106889,0.07914274930954,0.027717848084187,0.135832277434863,0.131788805127144,0.03659377608001,0.215253959167269,0.208552956581116,0.048964684666509,0.451482461930713,0.449162870645523,0.075820970160532,0.424648464910655,0.41138768196106,0.106283998921695,0.132107647035359,0.129328265786171,0.030958152890613,2.719615017756101,2.630837202072144,0.539914280263611,-0.663088585699846,-0.66543573141098,0.042107685062949,0.010267060337618,0.007976410910487,0.014290791327529,-0.043958028882162,-0.040165595710278,0.032983116562756,0.042705435343821,0.038594324141741,0.055615770842762,-0.14325644131941,-0.150983035564423,0.075674832267218,-0.008434522337065,0.002503275172785,0.068320057451275,-0.860454030182361,-0.863139927387238,0.018400934776094
255,0.030914570937899,0.030482142232358,0.009172122757529,0.061960116136783,0.061097741127014,0.017514823898757,0.084545491283802,0.079769905656576,0.02675839021702,0.136310022977235,0.1324103474617,0.034113876785661,0.21569458396721,0.208769522607327,0.046829010456761,0.443542124581978,0.433880895376205,0.083713985186577,0.423593874445852,0.405640512704849,0.105012870810759,0.131149092655484,0.122614249587059,0.032647768689149,2.685003305080707,2.532825469970703,0.613741928089946,-0.665996862519565,-0.670667678117752,0.056763848658143,0.00846017004858,0.00625083502382,0.019390273305676,-0.047943401601022,-0.047510821372271,0.043094165749125,0.036080894754405,0.026676123030484,0.080935415927032,-0.148673253983266,-0.167006723582745,0.10615136763522,-0.007329542092764,-0.009947184473276,0.061029756629709,-0.846694112309586,-0.846578478813171,0.017579850917664
256,0.033436359503278,0.031819706782699,0.011250275132138,0.065763018960502,0.06300513073802,0.01969395738541,0.087924547604232,0.081039991229773,0.030755782253708,0.140068491049406,0.135366298258305,0.034936657279147,0.216667184131917,0.212566189467907,0.043258782001693,0.435109395924381,0.427627503871918,0.081210810107059,0.42231327481732,0.413890898227692,0.087013682562609,0.12874263643004,0.126388527452946,0.024003096997843,2.625579097591308,2.494228005409241,0.606951917985186,-0.660186132624548,-0.669053614139557,0.046869947077835,0.010165130819239,0.005629171617329,0.016095435474697,-0.047166216885041,-0.050703538581729,0.04040552857786,0.044365642967526,0.025623021647334,0.065799440877327,-0.13667374487397,-0.170354887843132,0.089763669631785,-0.01647414699829,-0.008368417620659,0.048446701863411,-0.874056385348899,-0.874552488327026,0.010612419213202
