Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value
1202,0.026452171342111,0.025815347209573,0.005418269555228,0.054015129564546,0.053220625966787,0.009369042577383,0.031522951274967,0.031150979921222,0.004317258969334,0.137988954187468,0.13680724799633,0.01943107426681,0.86926407132242,0.869618654251099,0.011550812838939,2.966441165125137,2.961740732192993,0.239089677403759,0.451546829175254,0.448027163743973,0.054239562562838
1203,0.024133151346283,0.023692061193287,0.005250878304774,0.050455325767398,0.049924705177546,0.009898550803413,0.029316454002302,0.029203177429736,0.004481460277127,0.131707443710445,0.130711808800697,0.021218969565228,0.872781557149665,0.872346669435501,0.012737647151132,2.96911255093508,2.931531310081482,0.284337338484395,0.432197868722354,0.430381417274475,0.055007953465838
1204,0.023635527932191,0.023146832361817,0.00430465519721,0.051499825524247,0.051015488803387,0.008382802223998,0.032908893510278,0.032854238525033,0.004026193485155,0.13250567994881,0.131521910429001,0.018198583832621,0.852904621517434,0.85397681593895,0.016750928499591,2.880663711620104,2.84960663318634,0.25463213396748,0.417373174281167,0.413909927010536,0.052600678522341
1205,0.027230744258514,0.026975048705935,0.005977997688329,0.050248463709132,0.05005719512701,0.00942499703364,0.032032059395303,0.031995311379433,0.004936023852681,0.128044085180696,0.128207676112652,0.019144658369497,0.862601316107239,0.86212220788002,0.013271352498188,3.219461844985589,3.168038129806519,0.306560115343101,0.434385625928117,0.435385555028915,0.053259351513519
1206,0.026955133154001,0.02626514621079,0.005417273106938,0.04884924969111,0.048053316771984,0.00844244639931,0.03285302638042,0.032568216323853,0.004509493276288,0.125135575392907,0.123760432004929,0.018181704260287,0.854318094480528,0.853897213935852,0.015674001215683,3.223024945231461,3.18283748626709,0.305977494881384,0.42000791526921,0.417960107326508,0.052726670365683
1207,0.024541276670629,0.023881279863417,0.004620695561925,0.055358266206909,0.054505910724401,0.009862838810094,0.030494434176962,0.030120495706797,0.005041656820485,0.142422684493034,0.140910916030407,0.020064010666024,0.871919432598225,0.871670871973038,0.017419202268834,2.747236146581016,2.684502959251404,0.358553112494601,0.44616504348967,0.445578694343567,0.045304790520184
1208,0.024363698851028,0.023900000378489,0.00480717614084,0.051008606138277,0.050422176718712,0.009082936586587,0.029904085824576,0.029706057161093,0.004833472575291,0.132993962002122,0.131970286369324,0.019184727941261,0.87240493782012,0.872796714305878,0.017367943781035,3.008307586473194,2.956680059432983,0.349030221091961,0.440294789446318,0.440175652503967,0.052282340939575
1209,0.024861477974329,0.024196133948863,0.005720872201855,0.049845376288031,0.048836166039109,0.010302801803467,0.029133297234475,0.028789466246963,0.004857955955445,0.134981051521913,0.133105032145977,0.022866408720873,0.877155042860528,0.876822471618652,0.014399717914934,2.9786611107035,2.935941100120544,0.352907924595188,0.446076490788319,0.443926140666008,0.059402423223017
1210,0.024359944430543,0.023669090121984,0.005445525863411,0.052012326016978,0.050970980897546,0.010341579362221,0.030140047515736,0.029878036119044,0.004978854116864,0.141455617004427,0.139688290655613,0.022439326873502,0.875978616169696,0.875504732131958,0.016041081642671,2.870339273879735,2.81542432308197,0.339251501872024,0.457096230834503,0.454067587852478,0.056656047131789
1211,0.024344585230534,0.023903999477625,0.005279095543994,0.048170655570918,0.047628311440349,0.008816363346503,0.028986634951791,0.028784172609448,0.004563357693759,0.130239785136843,0.129444561898708,0.019814634567336,0.878083406905196,0.878629773855209,0.015873914775013,3.175788421361832,3.1114182472229,0.383196234106259,0.448722104812722,0.448633208870888,0.059111436460468
