Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_median,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1107,0.03521346442073442,0.03413534164428711,0.007515240447257894,0.07747251971776338,0.07673631608486176,0.01043739646966197,0.7770047165411157,0.785676896572113,0.06978763106685115,0.3861991590880839,0.3840477466583252,0.04429850279671194,0.04783661478644949,0.04568977653980255,0.01415170475345941,0.1524285342848157,0.1529700756072998,0.01542338185445002
1108,0.02479202076862099,0.02355035860091448,0.006463742956478749,0.06341862003577814,0.06306979805231094,0.01004637736245235,0.8597112297601891,0.8755309581756592,0.05751706153714308,0.4253850077626357,0.4250835329294205,0.05261139057027493,0.0313484418633418,0.02806330006569624,0.01145099902789414,0.1411926407697891,0.1416257843375206,0.0170722143285535
1109,0.02625074078529048,0.02563332580029964,0.005292081410183911,0.06313580138251228,0.06309783831238747,0.008383563905270874,0.8469757757487475,0.8587329089641571,0.05344009654573757,0.4095488755989894,0.4082249104976654,0.0507954299939264,0.03315366051258535,0.03098973538726568,0.009914141182080626,0.1364062789091066,0.1368720754981041,0.01466443430322339
1110,0.02281349932960921,0.02228241786360741,0.004418846626949366,0.06200095398035328,0.06189950555562973,0.00932595554700647,0.8820799215710252,0.8913516998291016,0.0378576018693331,0.4345171853719806,0.4349155128002167,0.05306965849371351,0.02668873479251826,0.0249804500490427,0.00716839810179489,0.1410497625880868,0.1408765017986298,0.01867516627417168
1111,0.02347193415124599,0.02301956806331873,0.004582911659170009,0.05847437511254262,0.05860624834895134,0.008510809017397772,0.8661686798733763,0.8768305480480194,0.04511231955348863,0.4108650221968107,0.4095241129398346,0.0532816413168555,0.02878691353811149,0.02714584022760391,0.008130943938070224,0.1295354440014137,0.129574328660965,0.01665819140164964
1112,0.02679850363769248,0.02551182173192501,0.006398966499394493,0.06701437980547023,0.06629905104637146,0.01054757102788298,0.8520232290251498,0.8677364885807037,0.05680652998032841,0.4230783938067304,0.4225450158119202,0.05247211669868414,0.0331420244996311,0.02983342856168747,0.01155071618709925,0.1445168949675592,0.144245058298111,0.01838840482167267
1113,0.02526896447215444,0.02498218417167664,0.004442306272798008,0.06266358811318629,0.06269323453307152,0.00894094588284604,0.857762813438332,0.8672738969326019,0.04431942444778015,0.4144946519364847,0.4130374491214752,0.05589712294341388,0.03098006321980938,0.02966985013335943,0.0078651170818576,0.1369102186805785,0.1367114931344986,0.01824099669659064
1114,0.02408559377676138,0.02325846720486879,0.004880162249015544,0.06044429106515083,0.06003490649163723,0.00879750946083503,0.8595641823894314,0.8713670969009399,0.04906968530270171,0.4118565958345517,0.4115332216024399,0.05244215195359896,0.0303932980926211,0.02814035024493933,0.009060945407805221,0.134279349102588,0.1339949443936348,0.01666215384359733
1115,0.02598999365821487,0.02510709501802921,0.006363483038239894,0.06039032768043875,0.0603167898952961,0.01014548838984805,0.8401493391120952,0.8529171943664551,0.06002724329100264,0.3934200886830433,0.3902689963579178,0.05379619365064676,0.03339278549263405,0.03098429553210735,0.01135469553783223,0.1291156638147606,0.1296395063400269,0.0169246993886096
1116,0.02896874099901534,0.02815281879156828,0.005318131314462555,0.06608272028507634,0.06560857594013214,0.008177786326249539,0.8205421789412951,0.8286495208740234,0.05495310530243817,0.3887138621520521,0.3870361000299454,0.04897651465977881,0.03756258271935232,0.0357648991048336,0.01002586732975799,0.1374396699901692,0.137692391872406,0.01470549709853543
1117,0.02530343980604013,0.02485132124274969,0.004964446568832831,0.06818722129872676,0.06797510758042336,0.01030003519149082,0.8716752310871831,0.8808876872062683,0.04123596920723575,0.4265251866542016,0.4271205812692642,0.04873633688712608,0.02877101031538015,0.02718568500131369,0.008076903892783295,0.1515793603612377,0.1513379439711571,0.01902255614247137
1118,0.02287263561586536,0.02215951681137085,0.004217309192253678,0.05497641134023543,0.05448312312364578,0.006963649114047861,0.8584638775047732,0.8658744692802429,0.04375633532858893,0.3889988394922212,0.3889184594154358,0.04831061001255604,0.02900916632859925,0.02738950215280056,0.007680634687810237,0.1244120183950013,0.1248101368546486,0.01393040995724489
1119,0.03095871745687501,0.02974987402558327,0.006948262432333604,0.07210414022406307,0.07148246467113495,0.0103111430493153,0.8084624787317478,0.8222067952156067,0.06607540560386777,0.3832728150705129,0.3815945386886597,0.04582056930833971,0.0399188008013104,0.03691037371754646,0.01269492818727336,0.1481147440713029,0.1483211815357208,0.01641042645748082
1120,0.02250638999772156,0.02167394757270813,0.00496654115239807,0.05461555097352214,0.05405349656939507,0.008724391487794537,0.8661097695909838,0.878479540348053,0.0482021725869079,0.3895129213807317,0.3895695507526398,0.04836320444628553,0.02738854973678594,0.02509278617799282,0.008740433797213832,0.1266861920485438,0.1267772614955902,0.01632648353832598
1121,0.022374942942883,0.02210618183016777,0.004699198382844536,0.05494857945787048,0.05503581836819649,0.009065538619518998,0.8639943183950675,0.8723765909671783,0.04661666253971288,0.3793871035394238,0.3782284706830978,0.04966869693865469,0.02704765393019598,0.0258318530395627,0.007884612233245812,0.1264811848264009,0.1265718340873718,0.01696250406179209
1122,0.02054808958809515,0.02014869917184114,0.003416872373991979,0.05022628070677656,0.0501405131071806,0.006811029900788167,0.8647714997205985,0.8729985356330872,0.04136676653021631,0.3679597108941012,0.3670090883970261,0.05073673898529045,0.02595924749503707,0.02477062866091728,0.006036480982778937,0.1170320394470297,0.1169801354408264,0.01478493172229793
1123,0.02276521588853017,0.02202075067907572,0.004713226081080602,0.0536296003188835,0.05300538614392281,0.008220247239108877,0.851901172088344,0.8620101809501648,0.048213367759983,0.3623760477226015,0.3610829263925552,0.04760465681363678,0.02837681056549178,0.0265029389411211,0.008133090695784835,0.120132557894455,0.1201565861701965,0.01488018376654844
1124,0.02053931954969916,0.02033204678446054,0.003054725983461824,0.054453459163617,0.05431021749973297,0.007501096833914693,0.8839070495527198,0.8885899484157562,0.02560539823272954,0.3831216254711821,0.3827132284641266,0.04479026838590327,0.02325738508500678,0.02265224885195494,0.00401504339290825,0.1272008314400788,0.1268585696816444,0.01560047368402331
1125,0.02088490649326611,0.0204386729747057,0.003862712362370947,0.05391907659879643,0.0535576120018959,0.007909019163980454,0.873686865868746,0.8816611766815186,0.03827826607305621,0.3764972316134284,0.3763840049505234,0.04603099898362682,0.02488907820531794,0.02371114026755095,0.006310311275267337,0.1265614857697555,0.126182459294796,0.01589985879020794
1126,0.02476141239688102,0.02403170615434647,0.004721260152161651,0.05839633052291494,0.05797254666686058,0.0082187869446173,0.8419855807269193,0.8530101776123047,0.05049743669661943,0.3692921555715735,0.3685896098613739,0.04767539632580119,0.0309813628293903,0.02914620377123356,0.008378510968635768,0.1292281962270751,0.1292334049940109,0.01553597566002553
