Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
1511,0.022419585199561,0.02095052972436,0.007019434204448,0.199472989403375,0.200806252658367,0.04190740558784,0.56267270437744,0.562526375055313,0.117314901929704,0.031035794746737,0.028834824450314,0.012710109271844,0.007843940225865,0.004677462391555,0.022466843494433,0.167037816103636,0.1602393835783,0.057361474890521,-0.007098876299449,-0.020832228474319,0.082583667435042,0.054460770263258,0.053849706426263,0.012777463417045,0.092882274798831,0.106699883937836,0.078826105269522,1.829408586634674,1.835274159908295,0.306109141584264,0.641890570719883,0.64846870303154,0.067573428869916,0.254939149937641,0.253707930445671,0.047454257190099,0.055466160567306,0.053940603509545,0.014177678915749,0.126881421835823,0.124087698757648,0.025804316221923,4.782413719754917,4.689393997192383,1.104365840701803,-0.5771917291984,-0.582252144813538,0.047510151031017
1512,0.027447829525319,0.025872739031911,0.008805858526483,0.254634144605893,0.269094973802567,0.062268401475952,0.700207002094784,0.725332915782928,0.157315531731045,0.048631629878546,0.047183021903038,0.01472561298927,0.03963265345882,0.041897237300873,0.025500726582066,0.242426594323532,0.25942924618721,0.063533047540317,0.114750603987013,0.130692258477211,0.076318153436553,0.064172344217677,0.061999760568142,0.016406071389951,0.156368267532086,0.190775826573372,0.102228683983666,1.908025539150082,1.90030300617218,0.454251593712728,0.705022561533267,0.735929489135742,0.102601369579051,0.306899373800329,0.313324481248856,0.060413361131794,0.0522652290279,0.048230241984129,0.019523840040327,0.140223492630892,0.136312678456306,0.029249724551408,6.514302187345777,6.573733806610107,2.242590961072045,-0.515491157884988,-0.506003379821777,0.052993083565243
1601,0.022767611053223,0.022489718161523,0.004207899685019,0.230404656699241,0.246182315051556,0.05883857057643,0.644294969561158,0.683882296085358,0.162911666945905,0.035547460999329,0.036023868247867,0.013210876845134,0.013732164227652,0.013975087553263,0.020577129681544,0.181965681369563,0.188876867294312,0.059852801874485,0.009215594467906,0.002956760814413,0.069483326037684,0.057475776479711,0.056258976459503,0.009801813863588,0.138273580902162,0.172408163547516,0.100292677104093,1.932227633647021,1.900215625762939,0.308322681213864,0.662799906859539,0.677403837442398,0.066694889082662,0.287041137485068,0.301184728741646,0.063995450453357,0.056636480898886,0.055657897144556,0.010891924915072,0.137003661298132,0.139274559915066,0.030093772404037,5.144546134754088,5.199702024459839,1.117165236330223,-0.56486373429776,-0.553563117980957,0.058547853374559
1602,0.032054176728551,0.030773833394051,0.008137150264534,0.291919946659429,0.316346168518066,0.074006870084268,0.81281389515908,0.866980135440826,0.194813035566433,0.06520083539893,0.068906370550394,0.024497293880079,0.057513212799677,0.068048339337111,0.039878828094319,0.258760831932388,0.290727630257607,0.080099631653122,0.128233767051026,0.158389173448086,0.090134756363661,0.079913688697554,0.079125244170427,0.018730123722044,0.205775886259037,0.24204383045435,0.107184973629555,1.739969124266359,1.726234257221222,0.27020888757058,0.694125996880933,0.72576892375946,0.09444319887759,0.354492312016857,0.37329874932766,0.075171673397367,0.062572365237925,0.058381410315633,0.020356267798809,0.170982042841624,0.1728645414114,0.038744622896069,6.039943952309925,6.293119192123413,1.700602253316708,-0.485150799781484,-0.457196235656738,0.075880411642722
1603,0.036390216353336,0.035833146423101,0.008446166495726,0.299443550465481,0.317012369632721,0.077641278229107,0.855704552502106,0.900010824203491,0.216859076343259,0.071075275407518,0.075068935751915,0.028071696989,0.056419117854563,0.064151547849178,0.040314261507126,0.237829774465497,0.259313642978668,0.068701243318572,0.094856561955011,0.111291728913784,0.078130389136639,0.091726581126101,0.093174487352371,0.023885056982918,0.221979516470957,0.248876512050629,0.112746059273354,1.537102500563004,1.506110429763794,0.279017224648892,0.659549629021974,0.673383951187134,0.076169356776325,0.375431220948854,0.392472773790359,0.086365329574364,0.075987670491561,0.074230767786503,0.021831588685243,0.196983431469947,0.202253580093384,0.050126714563295,5.141171435444316,5.123398303985596,1.247133048401613,-0.489559201733006,-0.468004256486893,0.071654904949684
1604,0.033392795845053,0.032374259084463,0.007254351208257,0.297911243992821,0.321478873491287,0.08039976665737,0.831749559324733,0.89367014169693,0.214358796076624,0.061353367918906,0.06465956568718,0.022415401230787,0.050030764265438,0.05750722438097,0.033130266210553,0.235605260003667,0.256860196590424,0.068883292553878,0.102706391469028,0.12156405299902,0.081052360120613,0.079981796046975,0.078913904726505,0.01891213851073,0.218241315367383,0.257292032241821,0.11966938329673,1.807900318466581,1.789183378219604,0.319850392885942,0.686186151105918,0.707384347915649,0.087592884617771,0.363128672280905,0.38520622253418,0.083262832760514,0.065217428343112,0.062177121639252,0.017239780084554,0.172992362431478,0.174612894654274,0.040225076359157,5.824898976962157,5.834903717041016,1.685754614313639,-0.504893702784683,-0.482907265424728,0.069089763088384
1605,0.030724601339713,0.029564539901912,0.008055962723457,0.269189521091015,0.280206128954887,0.061711206330988,0.75961290465511,0.781300932168961,0.163818273050196,0.055076505370305,0.054733458906412,0.019638974736993,0.038936976726866,0.043293558061123,0.032851157092985,0.226260650427035,0.243883728981018,0.066099050539855,0.078422550268165,0.095191281288862,0.076301690187659,0.075700598893273,0.07316617667675,0.017469126756278,0.181562612600052,0.202908307313919,0.094778266335201,1.630626810596142,1.613044321537018,0.260672423444129,0.669533893910503,0.696568459272385,0.089186666526839,0.334789612108807,0.341708764433861,0.06364439776596,0.065600091090701,0.061952790245414,0.020266583522053,0.169194606802951,0.167496711015701,0.035488830678193,5.426475615960984,5.591272830963135,1.44770513391443,-0.514437321399754,-0.503480941057205,0.059109932330737
1606,0.03278085566861,0.030154787003994,0.011415247355539,0.280575504678631,0.29687574505806,0.062289683822236,0.799989438241129,0.833005905151367,0.161375087490442,0.060927231226591,0.062416426837444,0.020952578099242,0.042981321217077,0.05356415733695,0.041006028927533,0.237850893006492,0.264269441366196,0.07962050159883,0.087236325483047,0.110626623034477,0.089540201375978,0.082854017578437,0.079222179949284,0.020663828101313,0.197965477635778,0.225007519125938,0.09456721261466,1.573995021321558,1.560515165328979,0.265991777225045,0.66200781934735,0.69218373298645,0.106695004922892,0.352575452981935,0.362691462039948,0.062827336842809,0.071999948270614,0.064701564610004,0.028990929734467,0.1819487102014,0.178266823291779,0.038908144018946,5.439888817116172,5.497382164001465,1.772913049636679,-0.496811355521787,-0.478378891944885,0.063826998822546
1607,0.037480311933109,0.035692637786269,0.009770707016174,0.280033334721554,0.306102633476257,0.074583922666413,0.814094300211087,0.876462697982788,0.197007437605663,0.069159511076356,0.07602646946907,0.026386587159334,0.049005640803743,0.063519656658173,0.046433218341473,0.229195990226755,0.256924346089363,0.07775963578677,0.079025282808482,0.102909319102764,0.084380698484814,0.094138679135419,0.096171133220196,0.019560028436739,0.191504102159247,0.23154254257679,0.112385371814041,1.41095757124178,1.370078325271606,0.239490217192214,0.627141094725461,0.660574525594711,0.100432148774717,0.361670870010928,0.383619263768196,0.075724186368272,0.081637535270418,0.078086890280247,0.025181856777919,0.199787550036274,0.209291517734528,0.041276528065776,4.668001225501799,4.892309427261353,1.172646496953988,-0.493470352013393,-0.467789098620415,0.071075335878732
1608,0.034672522689396,0.032669398933649,0.009569987057535,0.250663508712824,0.270947635173798,0.067049887597406,0.721899839555196,0.768439263105392,0.173211604358392,0.054596449696026,0.058288484811783,0.019019941851025,0.033240312168435,0.044266242533922,0.036504314448116,0.208812718241215,0.230486921966076,0.069504953555928,0.062829285768715,0.079986587166786,0.080477111890593,0.081295943842775,0.079924371093512,0.018242701940653,0.149295023365462,0.184598132967949,0.106899409453404,1.622515519021346,1.620527923107147,0.252248145326681,0.626958737613275,0.659365236759186,0.108933145567012,0.323986424033156,0.340202167630196,0.066500037958654,0.073322915280065,0.06707127019763,0.025117270613657,0.169358488145925,0.171204827725887,0.034609397428119,4.757878990068052,4.87139105796814,1.421805110435753,-0.524259536378493,-0.505409598350525,0.059270947627874
