Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVimean,_GVimedian,_GVistdev,_VARImean,_VARImedia,_VARIstdev
1828,0.015255491723041,0.013260335661471,0.008250019488139,0.032574541173147,0.031840052455664,0.013951678259213,0.022261085449264,0.017650675959885,0.015653415263946,0.082046954504374,0.083663612604141,0.03497200489048,0.346914799725635,0.349924132227898,0.144477743841114,0.857071784444591,0.904526978731155,0.123098036979048,5.151314563537788,4.684964418411255,1.465623579619713,0.833305131165423,0.849088162183762,0.37245275926388,0.324653714308437,0.33178237080574,0.14785807160864,0.027632505173238,0.028122773393989,0.020067370557633,0.029041526735246,0.034332929179072,0.035021662340583,0.280501240004075,0.330768808722496,0.151510891004999,0.209241789659138,0.269247725605965,0.177929816192902,0.277378246172487,0.291950911283493,0.176488636235905,-0.521249410306122,-0.469078361988068,0.153666026064997
1829,0.017293419308455,0.014405846130103,0.011426665500825,0.029363788350794,0.025601515546441,0.017104612163488,0.024300230613835,0.017662051133811,0.0216657020413,0.066749113265562,0.061287259683013,0.032169696511359,0.289293158157284,0.252349823713303,0.115018974771901,0.839304913051005,0.896127432584763,0.132728586401735,5.940112807557279,5.729704618453979,1.438865450972629,0.684544031004226,0.577229559421539,0.292173568770567,0.264992927595707,0.226395301520824,0.115396543666573,0.017133926788116,0.01347820321098,0.013737120764052,0.012477392261079,0.01331024011597,0.028277869072254,0.197544696323094,0.232082232832909,0.100255691791245,0.136638241571733,0.173993155360222,0.129791272846987,0.213750615328925,0.182006724178791,0.140350620842116,-0.611596359625821,-0.584209442138672,0.099423037105653
1830,0.017274619041985,0.015919649973512,0.009664392636037,0.033866700258223,0.033415079116821,0.016606720828825,0.02285444865674,0.019157217815518,0.017315743042455,0.08414095350411,0.087778672575951,0.03841786990625,0.367455896822119,0.398861706256866,0.155115929209082,0.868999527535748,0.905677735805511,0.112425437644306,5.238208700979042,4.902006149291992,1.344110095445804,0.885388067288671,0.970755279064178,0.393198648565932,0.344601448033915,0.379375100135803,0.154843176143755,0.027604332812008,0.029137160629034,0.018656060488162,0.029474804957948,0.035760641098022,0.032300739216652,0.264738334203978,0.307456880807877,0.112595303377919,0.211056986780841,0.268545031547546,0.140824311922448,0.304372980371213,0.347820341587067,0.181338027478874,-0.536364024103862,-0.488155215978622,0.118577798682627
1831,0.015368544904482,0.013260517269373,0.008893260824296,0.030004391501853,0.027418555691838,0.014679614767631,0.019682065237364,0.015538292936981,0.015926618267966,0.074460769533375,0.073334008455276,0.03022057964737,0.34229112771429,0.3566954433918,0.11362781133659,0.881126572464906,0.918020069599152,0.11039681393291,5.478732183246775,5.178753852844238,1.395248796402048,0.825883247884666,0.870191216468811,0.290712332297666,0.322609062545304,0.342627376317978,0.114980944589453,0.024958172858326,0.023863926529884,0.016205384074829,0.027407673037368,0.029390143230557,0.028528141845677,0.279458874344141,0.31656938791275,0.110419146328547,0.235995001303545,0.282834500074387,0.135223809815009,0.280971965881507,0.311435431241989,0.138032376588663,-0.526677761803994,-0.489166289567947,0.115283257709599
1832,0.016028421338979,0.013790161348879,0.009876490626508,0.030745881657042,0.026982672512531,0.017146006730141,0.020271907937909,0.016425881534815,0.015886334110032,0.074533881867417,0.066989384591579,0.037799094102348,0.329088935906657,0.293647468090057,0.139414923537192,0.876940746230501,0.906230807304382,0.097846240820492,5.394200378630079,4.984775543212891,1.474231918486828,0.792458677374645,0.711252272129059,0.34893803202235,0.30881702797346,0.279834091663361,0.135988165866677,0.025191434027671,0.022041441872716,0.017745657304475,0.027556644595013,0.026589274406433,0.028739950269257,0.265985753872452,0.300090581178665,0.105262874983615,0.219404998344537,0.259473383426666,0.125429480460004,0.265557444657426,0.237947016954422,0.158288393924793,-0.542600263867418,-0.503056228160858,0.119126966915934
1833,0.014404090294477,0.012916818261147,0.007594310338087,0.027630708492212,0.024751307442784,0.013573943411421,0.017747955364695,0.014989479444921,0.01137510472739,0.068208069927584,0.063438102602959,0.031458965876376,0.31915487958167,0.300289630889893,0.123720567374992,0.883444945848279,0.915150165557861,0.092721221763705,5.62619392138715,5.365653038024902,1.343301922465117,0.770190056141964,0.729338467121124,0.312754737483472,0.301406924236021,0.286846071481705,0.122651205503249,0.023109371323173,0.020131804049015,0.015992524043912,0.025892942307251,0.024162951856852,0.025505152075542,0.268600440057545,0.297718197107315,0.106824833142066,0.225900948250074,0.261137872934341,0.129384222777768,0.25736785333126,0.246619001030922,0.144561423683731,-0.541959355986936,-0.513908565044403,0.117020655120753
1834,0.014120773346473,0.012273448053747,0.007743080102686,0.02535885849715,0.021561712026596,0.013494414441155,0.017499548683557,0.014722953084856,0.010390965317943,0.061279463772015,0.052154151722789,0.03082501083744,0.291580927253283,0.252348154783249,0.121632514450166,0.879929283014283,0.904005289077759,0.077172343921926,5.913691379975194,5.699485301971436,1.323435136935606,0.701168664901711,0.609310477972031,0.3029832251342,0.274081378713234,0.239964000880718,0.117789606765445,0.019097394968029,0.015049946960062,0.013494789645604,0.019956885297887,0.016475447453558,0.020250951759385,0.230176397098342,0.253817334771156,0.084096362955185,0.18120238082553,0.205923907458782,0.103774155235405,0.229357904039975,0.198133662343025,0.137159374809178,-0.586340590843087,-0.561908602714539,0.09792291524063
1835,0.017133454819369,0.014391041360795,0.010378916591791,0.030341708285892,0.026739395223558,0.015373433184722,0.022940949506133,0.017085922881961,0.019270104599223,0.070472993699491,0.065157871693373,0.029120918363836,0.318295806628703,0.300111666321754,0.114857630117445,0.854624460093813,0.906008839607239,0.129106733451243,5.801102109463531,5.514520645141602,1.48613713891499,0.759678469551777,0.728932797908783,0.295275024169274,0.295354857184274,0.286143660545349,0.117046861587078,0.020609012251495,0.018947438336909,0.014425214606815,0.018833391225298,0.021615331061184,0.028717959445515,0.231757973675272,0.269684448838234,0.105451920452877,0.179860113147802,0.226613484323025,0.135431402657329,0.247688689010933,0.247862696647644,0.144556381746324,-0.574570663461002,-0.540752649307251,0.102755686264101
1836,0.016022243860978,0.014911231584847,0.008776778501219,0.029051102850164,0.028394235298038,0.013922600567753,0.021765913880844,0.018359364010394,0.015742588183298,0.069156245773204,0.067161794751883,0.03043304349692,0.31005405212891,0.266179636120796,0.129180365840435,0.855043834005988,0.899896681308746,0.114359075468385,5.723836738883179,5.338549852371216,1.465555577694,0.74080399534947,0.637476444244385,0.328304877920248,0.288288138173513,0.24982737749815,0.129359657046198,0.020314047959508,0.017185363918543,0.014565877221857,0.018892871364577,0.018404417671263,0.02660352197762,0.22363352024837,0.2576504945755,0.105873681075304,0.162909662490852,0.200915426015854,0.133635874878844,0.240063106671365,0.205101653933525,0.155526093612537,-0.583631739286497,-0.554139375686646,0.109268020798606
1837,0.014915018469461,0.013852507807314,0.007341049883623,0.029888288407975,0.028912400826812,0.013947181115222,0.018899280359624,0.01660019531846,0.011525850276765,0.07308764100563,0.07353051006794,0.031324168242172,0.329807905086009,0.348949939012527,0.118158697451377,0.881000554816248,0.911981225013733,0.093588818714693,5.447420472979712,4.973968029022217,1.619048701155047,0.79567516232658,0.84960526227951,0.29909686892664,0.310908624750638,0.333621770143509,0.117191361711703,0.025962277985712,0.025284565985203,0.017307552516183,0.029391573890509,0.030730541795492,0.027544940881432,0.276970583217444,0.311727434396744,0.109815381450589,0.229179010487561,0.271105468273163,0.131779149432381,0.266962956446977,0.297825247049332,0.138227173815106,-0.530001973446483,-0.492319941520691,0.120517323395445
1838,0.018352751923518,0.016961952671409,0.008343719381259,0.033235460959328,0.031796962022781,0.014387500329418,0.024824727266663,0.022660037502646,0.012040353589995,0.078422031070404,0.079087793827057,0.033013727816965,0.340560301650555,0.350166857242584,0.139964836568883,0.848491538058085,0.873925864696503,0.087755812476551,5.449139361798962,5.051437854766846,2.21945127050714,0.814108952393737,0.84585028886795,0.352798424765475,0.315735574477556,0.329158693552017,0.137680857325694,0.023293442724214,0.023301657289267,0.015693035502367,0.021774285516245,0.023494614288211,0.025629908101863,0.206036279647481,0.233032792806625,0.093413810786175,0.137536975649215,0.170633628964424,0.125356679704734,0.271884878632094,0.293217420578003,0.16400632594631,-0.595428072608453,-0.567466795444489,0.098709517411837
1839,0.012713888279383,0.011415437795222,0.006187460148335,0.025353588136231,0.023540332913399,0.011369011787194,0.01601545306926,0.013596922159195,0.009657741668446,0.064511334194703,0.060836989432573,0.027633105712503,0.303216771513708,0.293042480945587,0.111620492175047,0.8895934295739,0.916076123714447,0.084819732809453,5.490462551744239,5.191737651824951,1.334230074746443,0.732619025717127,0.712090492248535,0.282345505884605,0.287201318496433,0.280274122953415,0.110974941393434,0.021977834933493,0.019612818956375,0.014105770772489,0.024909788766396,0.023392256349325,0.02255324253428,0.278370097678208,0.300223886966705,0.104061887474095,0.231546571534434,0.260013490915298,0.124220963404417,0.242112032589455,0.240159139037132,0.130968433926238,-0.533381676122695,-0.510629296302795,0.112787764478735
1840,0.016444003064325,0.015625052154064,0.007879538665701,0.033069706613246,0.032385300844908,0.015883553413857,0.021018218290331,0.020226884633303,0.008896771406293,0.082257549801186,0.082635305821896,0.038723807362203,0.345642534371803,0.343180686235428,0.141596639475085,0.877517263585355,0.889727711677551,0.054542237187335,4.853497580786001,4.476263046264648,1.250316853603358,0.833961642496733,0.827827334403992,0.352139474560984,0.324624316058167,0.323314309120178,0.136427492933395,0.02867719185229,0.028609547764063,0.017875683906662,0.032321392875095,0.032738465815783,0.025638540845597,0.260228114962513,0.281857192516327,0.084953792395,0.19940755154404,0.226969182491302,0.110642347307429,0.283827889342486,0.281970798969269,0.155169143544371,-0.541273597937818,-0.515740633010864,0.098207052045767
1841,0.014805390802385,0.013881151564419,0.006481134438793,0.029136085920389,0.028209397569299,0.012204494236308,0.019867554363142,0.018124300986528,0.009662556705915,0.071842420675343,0.071705676615238,0.029597012038287,0.320993525117774,0.316703677177429,0.122275387932406,0.873280274844906,0.895285844802856,0.074243729463558,5.250129229955426,4.96683406829834,1.166480283818795,0.772144877629502,0.765012860298157,0.307293633259268,0.301125970716123,0.29863828420639,0.120115169011371,0.023599226679061,0.02315354719758,0.014199581923722,0.024920736490137,0.02589164301753,0.022366150703791,0.248206717424139,0.273598611354828,0.087922485355705,0.182744147395141,0.216658085584641,0.114130195420207,0.257085703499143,0.256644695997238,0.140298040022518,-0.556102343305546,-0.531311333179474,0.093643486278289
1842,0.013052323520028,0.011632708832622,0.006235354098451,0.025407566050769,0.022242978215218,0.012678402159979,0.016311455871325,0.014637027867138,0.00695474186941,0.063308869129858,0.057145584374666,0.031044334723588,0.296956629584042,0.274093806743622,0.121451514498514,0.889963953805203,0.900138914585114,0.046733101129568,5.578239957983292,5.322897911071777,1.315512185967099,0.71707411908775,0.662301361560822,0.300992519110832,0.28064517365434,0.259896367788315,0.116825721540087,0.021451352700314,0.018488865345716,0.013922396275489,0.024022880534287,0.020786467939615,0.019192959370695,0.252060258217036,0.269746720790863,0.077602036387644,0.19728626688208,0.215490445494652,0.094226090343974,0.237462623981526,0.214841678738594,0.132503755709312,-0.560985303670408,-0.540686011314392,0.094322327878971
1843,0.015115623601709,0.014062920585275,0.006779331605282,0.03042243999009,0.02905444521457,0.012346198499955,0.019620625434024,0.017476009204984,0.009910344383374,0.077984753326865,0.078791905194521,0.029281515580259,0.353044610429631,0.38378894329071,0.121068251363311,0.884778242132379,0.905242174863815,0.077536626495843,5.045381811386289,4.908081769943237,0.955952255465407,0.853728943909203,0.935824364423752,0.305196415374338,0.333423985106183,0.367315515875816,0.119570284668784,0.026108630954572,0.026535205543041,0.013719097363363,0.029062195327002,0.031524879857898,0.021535789434587,0.274095237325602,0.299149960279465,0.084422763508016,0.216510824142996,0.253963083028793,0.107993530777338,0.294223683009441,0.338091731071472,0.141424199095553,-0.529165866204304,-0.502134025096893,0.08738404380183
1844,0.015127056801387,0.013943001627922,0.006945140444641,0.034291866149931,0.034160658717155,0.014451691960017,0.022577627695756,0.020018490031362,0.012621111693944,0.0848994180095,0.089694298803806,0.03595770017989,0.339260646225164,0.356915682554245,0.134126159530499,0.861012471429807,0.880478322505951,0.087517951066677,4.615799566911889,4.226741313934326,1.217768372755403,0.81504009750505,0.8591228723526,0.340047436214731,0.316683018543392,0.333224803209305,0.133484151364264,0.030879047810889,0.031702600419521,0.019344970016166,0.033562235175038,0.036676473915577,0.030850103873432,0.282218984457279,0.304941594600677,0.117835827972081,0.200040626338332,0.228685736656189,0.139649925364003,0.268961186815842,0.290257692337036,0.156504494366058,-0.515534420869102,-0.489398747682571,0.121548184606087
1845,0.016921998858237,0.015285873319954,0.008359236944916,0.034249220900775,0.032525332644582,0.014507563544598,0.023677993807849,0.020412370562553,0.014507765668972,0.082450562839092,0.081674106419086,0.031825871671195,0.335648956531807,0.346418425440788,0.116483945964053,0.85728957415833,0.884813040494919,0.096883222083975,4.778361657340107,4.482762336730957,1.17625839515786,0.803884100173754,0.839124977588654,0.296460128457584,0.311970962763949,0.327448561787605,0.116351957721235,0.027898449149344,0.027369249612093,0.01685058760415,0.028998478706004,0.031008747406304,0.028635512732817,0.258275065251695,0.285640001296997,0.098620851151969,0.187306868379338,0.225433401763439,0.124551461484081,0.264660109613559,0.288966491818428,0.139527653572839,-0.539221238513292,-0.513266414403915,0.100541298547543
