Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev
767,0.044001899199099,0.041626177728176,0.012300366398826,0.114799634965461,0.10843625664711,0.032096328027215,0.037285665682053,0.035757347941399,0.008959469233812,0.183072127371943,0.178213104605675,0.038468753292531,0.366539947680313,0.36473360657692,0.04831086032602,1.301434344339668,1.299162268638611,0.238232302669977,0.81680572464308,0.818584203720093,0.025774365641854
768,0.04311398874224,0.040697235614061,0.011570487999775,0.10778055311151,0.101089738309383,0.0298407152275,0.027860238937903,0.026408512145281,0.007197373192805,0.168481023649444,0.162767067551613,0.032580882326048,0.385703877694291,0.383174180984497,0.038288142231906,1.59209641177591,1.594229698181152,0.288946141548144,0.866762323759822,0.869153082370758,0.022705178838351
769,0.038226152892866,0.037112798541784,0.008317371430483,0.110127443371245,0.105858512222767,0.0260773240591,0.029495966954182,0.02885509096086,0.005482261043238,0.173402245660162,0.169501751661301,0.029824338419551,0.379199553687713,0.378674954175949,0.041177945751858,1.465199864540448,1.458054900169373,0.246895772632384,0.855711008904787,0.856530427932739,0.020833594635044
770,0.04572290908011,0.043935684487224,0.011033782872209,0.117054132491526,0.110863093286753,0.031233754457715,0.037126502813223,0.036109209060669,0.007290939906802,0.174878719086755,0.169349253177643,0.035887222826922,0.345231679655371,0.342745363712311,0.045423861242368,1.282328509273882,1.282971084117889,0.240401167583605,0.806151774758179,0.807563871145248,0.024219877753727
771,0.046738359596378,0.045550428330898,0.011011081263309,0.112250893758963,0.108332622796297,0.026756972092883,0.034429345898058,0.033951357007027,0.006126817492404,0.163343383163371,0.160018846392632,0.03043969616846,0.33852241247175,0.335664555430412,0.045344311250188,1.392200697354588,1.391920208930969,0.206944435130672,0.815289904504312,0.81485390663147,0.022168001324549
772,0.042856564276188,0.041877038776875,0.009841356475813,0.097194686206451,0.093104653060436,0.022798093710644,0.027119728264202,0.026600003242493,0.005769423054007,0.143340278089713,0.139338955283165,0.025445475605824,0.340046242900683,0.339437365531921,0.040899216277881,1.726998447206959,1.737606167793274,0.247472962817777,0.85254887790518,0.854668796062469,0.023789671659458
773,0.043006615728182,0.041870072484016,0.010093754408407,0.100901676298493,0.096856094896793,0.024557663947935,0.027767518445518,0.027073681354523,0.005590953823095,0.145804483220623,0.142923444509506,0.025614681857288,0.35409793684133,0.353954017162323,0.039715610793849,1.804291218445449,1.809431552886963,0.25986010375114,0.854912061236301,0.856072306632996,0.021379259804714
774,0.039656634803864,0.038482915610075,0.00951052843469,0.103928266628612,0.098741963505745,0.026193689771524,0.026856696126503,0.025947475805879,0.006152071679143,0.151585175252625,0.148107036948204,0.026395780146068,0.356991561644821,0.356297492980957,0.036064017974745,1.686054660381031,1.678289771080017,0.268693933997785,0.860864743360206,0.862935960292816,0.023220027819432
775,0.043644756023562,0.041562749072909,0.011543440264442,0.110522425126136,0.104168891906738,0.028930920143355,0.029639447114905,0.0285236062482,0.006892419442327,0.155058270173739,0.150074414908886,0.028331939240431,0.347153536483256,0.344511419534683,0.036868747145425,1.573616871351186,1.565308272838593,0.277780030997265,0.84336012173053,0.845881104469299,0.027540381244106
776,0.045851934491965,0.043585866689682,0.013077483226397,0.115184464878345,0.109073765575886,0.032426259665046,0.032612209860752,0.031327929347754,0.007881900362439,0.163167268413664,0.158402562141418,0.033358005095287,0.351914832185488,0.348705649375916,0.044695503909414,1.491037196620529,1.48713743686676,0.262751004889537,0.831704411469002,0.833232164382935,0.025670723400468
