Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_2,_DVImedi_2,_DVIstde_2,_EVImean_2,_EVImedi_2,_EVIstde_2,_EXGmean_2,_EXGmedi_2,_EXGstde_2,_EXGRmea_2,_EXGRmed_2,_EXGRstd_2,_GLImean_2,_GLImedi_2,_GLIstde_2,_GNDVIme_3,_GNDVIme_4,_GNDVIst_2,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImea_2,_MTCImed_2,_MTCIstd_2,_NDVImea_2,_NDVImed_2,_NDVIstd_2,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean_2,_RVImedi_2,_RVIstde_2,_VARImea_2,_VARImed_2,_VARIstd_2,_GVImean,_GVImedian,_GVIstdev
830,0.027210545158212,0.022883105091751,0.016413393889226,0.376322700795066,0.377530843019485,0.105681470693937,0.677721769267478,0.690734922885895,0.156877799148269,0.027285042749227,0.026733626611531,0.017551564114991,0.028838967574946,0.032708082348108,0.033692382425833,0.231971708739687,0.27308389544487,0.11110870172965,0.234832838571426,0.286334902048111,0.146611658116282,0.041522165697113,0.040754498913884,0.01885225334007,2.558232160719606,2.436288475990295,0.827170933439931,0.867262006410479,0.915646731853485,0.103658894128498,0.404871444382212,0.403219655156136,0.102287399837545,0.028548743493164,0.02025406435132,0.02201877735849,0.140578285642686,0.150941409170628,0.048549903277832,20.50243759312446,22.70981025695801,8.886962997039285,-0.602706366624781,-0.523325562477112,0.205392615578354,0.860267406641529,0.860823601484299,0.015565907438356
831,0.025322581926728,0.022771786898375,0.014585687270782,0.382179953904661,0.367974042892456,0.123168089374031,0.6805504467154,0.674537241458893,0.174486930665915,0.028190731630769,0.027002941817045,0.018413017340668,0.030830495569833,0.032614521682262,0.032530114643107,0.232014427705515,0.264655739068985,0.103826369326807,0.228934146705984,0.270365715026855,0.136752020311639,0.040154930559573,0.041229076683521,0.018641775921532,2.667454841596105,2.484812021255493,0.873560618459884,0.875529066510867,0.914125561714172,0.0893016306476,0.408976501493368,0.396424740552902,0.123157373544413,0.026796547572046,0.02115398272872,0.019390162741854,0.138864855851295,0.154025033116341,0.053881023701146,20.32438466785463,22.28981018066406,7.965489929670929,-0.608233607388547,-0.542287528514862,0.194328542049979,0.871195718249239,0.872391700744629,0.016559807241607
832,0.023993219041623,0.021763316355646,0.012589138848248,0.375552326520153,0.387911796569824,0.085822016895246,0.684313266910235,0.709885001182556,0.129188341097371,0.028409471429916,0.027964053675532,0.014745816726745,0.033303745173214,0.035490186884999,0.026236570216455,0.250333023554234,0.2769845277071,0.087743083592273,0.263223904441419,0.300365686416626,0.117299355707736,0.038038607173161,0.037064971402287,0.015812230179079,2.694425202074931,2.614321827888489,0.753077165961848,0.888245054768138,0.917343378067017,0.077316391576734,0.399226850457867,0.407125130295753,0.085170678451403,0.023674523879034,0.018786188215017,0.016303563280779,0.130490428084247,0.134542211890221,0.041482644144275,21.58426619271236,23.19648742675781,7.345824610660989,-0.561437798305046,-0.507353514432907,0.162490273738561,0.859517205393218,0.859721571207047,0.019269148064595
833,0.027264372880812,0.024248260073364,0.01660061103731,0.364138189256948,0.33118748664856,0.11726016326475,0.656191472051107,0.615443587303162,0.171063846494489,0.023484056228583,0.021771842613816,0.016469382521863,0.022381628952731,0.02220827434212,0.031881590065501,0.203398481771244,0.237759962677956,0.10168805919883,0.201218914670527,0.244836635887623,0.137890608537356,0.040083460009841,0.040746418759227,0.019554726980115,2.724236397846096,2.552138566970825,0.92614678813293,0.860993561753767,0.909349769353867,0.105285940899951,0.393556680152108,0.363475680351257,0.116169141683457,0.029418490918679,0.022028490900993,0.022597968969811,0.134336035785639,0.150272317230701,0.052054198221038,19.51837248251523,21.06282806396484,8.970601459604747,-0.647238646840989,-0.57929939031601,0.199990115054549,0.869510364719916,0.870044946670532,0.016876678027809
834,0.025903389336494,0.02188428863883,0.015559766015578,0.380486360032819,0.402793705463409,0.101756786871527,0.683945953566321,0.72707462310791,0.151982253057597,0.027699486194252,0.02925880998373,0.015956954062135,0.030069248475548,0.036958113312721,0.031696933733319,0.245237465171312,0.28561145067215,0.110326083630661,0.25342489705159,0.312593340873718,0.148307940012433,0.04037459082585,0.039565127342939,0.01804752634944,2.586384961818518,2.516175508499146,0.82165228013385,0.874420390829289,0.924012064933777,0.102201569432654,0.407632666264667,0.425154745578766,0.097806074288804,0.027146306113278,0.018442559987307,0.021983335636588,0.139120427660612,0.149078011512756,0.046105888099765,21.95405259641511,25.31996917724609,9.237977416141536,-0.579998729988128,-0.492945313453674,0.204830396786579,0.871685824619218,0.871660441160202,0.016012023123142
835,0.024048592760535,0.023291258141398,0.012622647194273,0.399813909741676,0.439744457602501,0.129771127049016,0.70317055395412,0.76978126168251,0.182743705804765,0.029107463014014,0.033602578565478,0.018086211404772,0.033180204330135,0.041951270774007,0.030715031862798,0.239457275707581,0.276363790035248,0.096179481150959,0.238464380011323,0.28199414908886,0.125308410229829,0.039080964823296,0.042329596355557,0.017400716754768,2.798955720027691,2.500096082687378,0.949603282570441,0.88712242483185,0.914078921079636,0.078880551040282,0.424819783533588,0.464281186461449,0.1311880829505,0.025005873897335,0.021732231602073,0.016610085146196,0.139200047977496,0.156882986426353,0.054120494450842,21.63279725779132,22.27717399597168,7.97550367365234,-0.593993408327478,-0.52108171582222,0.184590095685555,0.867827959617563,0.868621230125427,0.014795504718301
836,0.02278974504473,0.020581977441907,0.012125079148001,0.401290026662831,0.415360108017921,0.105183518126583,0.714868131237651,0.742629379034042,0.151307247764088,0.02616725377342,0.026732453145087,0.013221605157421,0.03043994740703,0.03400669619441,0.023647808303752,0.244492025547196,0.269888013601303,0.080969714057679,0.257743148261906,0.293914645910263,0.113906161474316,0.035703947042571,0.03460836596787,0.015648378847818,2.931007961150178,2.833084344863892,0.83814824690651,0.898582612175175,0.923760116100311,0.073378115790876,0.423740922056565,0.434265449643135,0.105410772060662,0.022450895281155,0.018104491755366,0.015730954837333,0.130228197601427,0.135482087731361,0.044715392646766,24.36410957052209,25.23298358917236,8.953979434348957,-0.569977772346137,-0.515050619840622,0.15896409420256,0.860991059917293,0.861416339874268,0.016086352792046
837,0.022463962204901,0.020194341428578,0.012040236127036,0.422188244207861,0.463667303323746,0.107666863909893,0.743786703980514,0.808641135692596,0.15713840362092,0.032582438657141,0.035097071900964,0.015893302054928,0.040958046683367,0.047800866886973,0.029140569434475,0.294359288069521,0.331638500094414,0.104528491878966,0.320662390000503,0.374788329005241,0.137900977575129,0.038160751745587,0.038072176277637,0.014957259239631,2.711555268952084,2.614970684051514,0.731787316407572,0.906212706372218,0.932973504066467,0.077651566654176,0.443463346641984,0.47957044839859,0.10560786833158,0.021275102653243,0.01654548291117,0.016629871714458,0.140234829346427,0.148430906236172,0.0425303868723,26.93412263714118,28.83894348144531,8.797297394209544,-0.497695307221812,-0.421619862318039,0.18577574338459,0.858816821946522,0.859909504652023,0.017888351147377
838,0.025570874244486,0.023603107780218,0.011826565634556,0.41137518627357,0.434151411056519,0.089732453749412,0.72921804826392,0.769087493419647,0.132681134665251,0.034276962671179,0.036149349063635,0.015797704453914,0.040959619946272,0.046872831881046,0.028858093026714,0.271200013590537,0.306333780288696,0.092485253443104,0.278030309545388,0.32548600435257,0.124011732061511,0.042835730256954,0.043084975332022,0.015013114703579,2.457026781813312,2.379867792129517,0.62976144204956,0.886522306877134,0.91533637046814,0.077860253861442,0.437198809710608,0.454887628555298,0.08697290652902,0.025823623600132,0.021067539229989,0.016189611365032,0.148954475675021,0.156072407960892,0.039995599314897,21.29103461316839,22.62288665771484,7.474278100381827,-0.539556095541476,-0.471766829490662,0.173394012328317,0.856380719784127,0.857440769672394,0.018588303072657
839,0.022009099376632,0.020676793530583,0.012477022506419,0.401013518258479,0.428133964538574,0.130107745498496,0.707065133765941,0.757846176624298,0.18159732025077,0.030917093987002,0.032734669744968,0.019675100991962,0.037476408422302,0.041818350553513,0.032112457710751,0.267118602813429,0.30094650387764,0.100763559194507,0.27425605337287,0.317517757415771,0.129146303043184,0.037520753480381,0.039291832596064,0.018349839877791,2.861634646294474,2.552053689956665,1.019309250788555,0.900090478559159,0.926298856735229,0.073436830446334,0.423128832361324,0.450899451971054,0.132043350529641,0.022115313599372,0.018592473119497,0.01602992109016,0.136862240968032,0.15441420674324,0.057912862913623,24.57017846919352,26.13661766052246,8.402442407841983,-0.550362067752246,-0.481176942586899,0.178992266159293,0.864932204339179,0.866527140140533,0.018734446819204
840,0.024141873987342,0.021638935431838,0.013899969886215,0.388193125804648,0.411760210990906,0.098476825484262,0.694800815457349,0.736042559146881,0.145449795152726,0.027660657761964,0.029135584831238,0.014525708354661,0.030970414219326,0.035926267504692,0.02719269489676,0.243344633723639,0.26922419667244,0.087398697417769,0.244464908835665,0.281095921993256,0.119551272914756,0.038452104416025,0.038076840341091,0.017309374406297,2.749549640189933,2.628249883651733,0.803553082070872,0.88647406047082,0.917168438434601,0.083207506087314,0.413294802807636,0.432963997125626,0.098324608584912,0.025101677105904,0.019986227154732,0.018972149975555,0.13474515385111,0.143112018704414,0.046177867353928,21.61410755779622,23.14538764953613,7.492577300394193,-0.584809814604125,-0.527211725711823,0.167449340041224,0.851255984051232,0.852046430110931,0.020021703616878
841,0.019506755016446,0.018747670575976,0.010189474686533,0.395552637084303,0.424597233533859,0.119519994466791,0.702472241348576,0.753487288951874,0.166626677007472,0.029644083829013,0.030453506857157,0.01719648014469,0.036977701718884,0.039359789341688,0.026577481975356,0.27445270592118,0.29747873544693,0.084110069325804,0.282255406360255,0.310676574707031,0.105032034353532,0.034154198012353,0.035277206450701,0.016185856118066,3.036428438460401,2.778937339782715,0.889613957310749,0.912330104485022,0.925759255886078,0.051718057160986,0.41471019426886,0.444098919630051,0.123201519771542,0.01915755719954,0.017253253608942,0.012523538201961,0.1256747323258,0.136928379535675,0.051681698236056,25.12270397326902,25.93938636779785,6.509963879035587,-0.537713938652488,-0.490500241518021,0.144744125490408,0.864886490033079,0.866181552410126,0.021006392087289
842,0.021640430553196,0.020710365846753,0.01101949714475,0.402615195791672,0.430827289819717,0.098185385075175,0.719945922180266,0.764177024364471,0.141283916787207,0.027453296282736,0.029165664687753,0.013010465973627,0.033612000285403,0.037316590547562,0.021596059554649,0.253567707901629,0.271095752716064,0.067420434356663,0.269975286004561,0.298249572515488,0.095439035031134,0.0347625075287,0.035329040139914,0.014909240238318,3.01765877291118,2.854834079742432,0.743604657588012,0.90908378674057,0.922007262706757,0.05272753907806,0.423046484359049,0.450824052095413,0.101280609751042,0.020431288232568,0.018346186727285,0.01321301162753,0.126384160802384,0.134283348917961,0.043830903093323,24.17576562242704,24.6434211730957,6.443748137304254,-0.551431069519506,-0.507590532302856,0.13194635942813,0.866535037959936,0.867608666419983,0.016174875839594
843,0.021016027111739,0.018618483096361,0.012724061274742,0.380048433480847,0.412471383810043,0.109808322508196,0.684169663576207,0.737344622612,0.159434821099993,0.023927181273599,0.026185087859631,0.01465873372508,0.027611558379181,0.032942660152912,0.026231155698177,0.234122324569021,0.263805836439133,0.093096152832034,0.243679361397168,0.281140029430389,0.120242474681271,0.032908952596227,0.032752528786659,0.016044070066299,3.147526423811943,2.940505743026733,0.84362375519173,0.90182698337114,0.92193216085434,0.070778907977221,0.400923130427391,0.431606382131577,0.111702418861111,0.020874696797782,0.016789924353361,0.016723591112825,0.118981132675619,0.127704560756683,0.046257270663258,23.65696726611229,24.61874198913574,6.713959526157813,-0.592400295212317,-0.530092000961304,0.171949044026028,0.86965464733001,0.870949417352676,0.016522420859305
844,0.023720673557425,0.021868169307709,0.01364205862,0.381820253651628,0.407397925853729,0.096496309950689,0.689249162692402,0.732850551605225,0.142661951371963,0.022261190015598,0.024508152157068,0.011969162866361,0.02381071514079,0.029347753152251,0.023802811505422,0.209068834435686,0.231376156210899,0.073852921085495,0.214823513168271,0.246165990829468,0.103797752821235,0.034902824366603,0.034622769802809,0.015678189655614,2.971722231241568,2.833846092224121,0.703494264106408,0.89048284313395,0.913413345813751,0.074207592476031,0.405644038755922,0.429853945970535,0.097919198434262,0.02382378516999,0.019890755414963,0.017770691104282,0.124617349091739,0.132093757390976,0.042309048303985,20.93986557661897,22.09824562072754,5.99966503173604,-0.625127207435832,-0.573819935321808,0.153005446847388,0.871757930966159,0.872048735618591,0.012970603083263
