Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_DVImean,_DVImedian,_DVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
461,0.016522454573232,0.016614533960819,0.00343062413321,0.04790126662229,0.048415642231703,0.008990432062042,0.021767270302822,0.021885178983212,0.003914289545998,0.139475336660774,0.141187697649002,0.021420950337177,0.448768788266356,0.454764008522034,0.048483593563903,0.908016113668658,0.90792977809906,0.009200917985683,2.65785264597746,2.635222911834717,0.233518069795634,0.427001517904843,0.432584077119827,0.045128384921113,0.057512808400327,0.058197870850563,0.010960280200881,0.074939896563265,0.075823955237865,0.01480623656222,0.42897620953539,0.429335594177246,0.016346947630444,0.374225944505096,0.374971359968185,0.020269028823228,0.808585846091885,0.807928442955017,0.017764641468499,20.9718326484322,20.72255516052246,2.319397458935188,0.490036233230778,0.491264224052429,0.026796546077839
462,0.017712038252662,0.017410519532859,0.004110541622176,0.04910309672438,0.048487389460206,0.009827272434668,0.023568244694228,0.023105081170797,0.004842271379887,0.140860650965327,0.139402709901333,0.021942816213622,0.446016702742986,0.445082128047943,0.044977697494398,0.9003696901633,0.900918513536453,0.012600313481716,2.632525184446696,2.625676989555359,0.245596996910934,0.422448458150965,0.422257006168365,0.041048342153808,0.056925910497426,0.056157406419516,0.011057544600837,0.073033464649652,0.072139281779528,0.014430634882752,0.409231107103831,0.409175783395767,0.016964858579447,0.351608117588617,0.352042883634567,0.018666271872115,0.803281728240008,0.803428173065186,0.021348460064448,19.40074993006133,19.18540382385254,2.618264571931115,0.464246368435146,0.465161308646202,0.025181075277113
463,0.019938700798531,0.019653473049402,0.00488858890767,0.053120705259807,0.052144074812531,0.012248958363478,0.025409093492732,0.025020790286362,0.005319751723987,0.147503722990194,0.14634820073843,0.026909467293124,0.444216086173871,0.446769803762436,0.05364882230683,0.892584025291315,0.893378227949142,0.012410412144108,2.471959151985894,2.472515225410461,0.266769342830777,0.418806992890126,0.421763747930527,0.049174708224738,0.060893616208481,0.059569964185357,0.0148255585947,0.078441590609788,0.076712496578693,0.020110817728238,0.400908726076764,0.400821909308434,0.021126576958825,0.35057960253538,0.352071568369865,0.027176991060903,0.788757208166233,0.790774881839752,0.024346634776571,17.86858825247929,17.75789642333984,2.182166146784487,0.469426374418668,0.472750753164291,0.037798063232318
464,0.017442344723897,0.017132257111371,0.003808818107245,0.049095444674526,0.048721490427852,0.009464143193438,0.022923384749834,0.022765316069126,0.004031847394318,0.140273994324137,0.140005961060524,0.021407170802327,0.428939828796042,0.430573135614395,0.045968821554022,0.89895176909965,0.898910939693451,0.010680854366727,2.489435026299588,2.476459980010986,0.249600332997143,0.406016444116606,0.40764057636261,0.042814699801314,0.057825159908299,0.057467848062515,0.011557635842978,0.074827865881276,0.074365504086018,0.015801156594549,0.417029239735012,0.417365342378616,0.018411958103204,0.361744974573793,0.363088309764862,0.024365728391599,0.796066880735065,0.796176612377167,0.020850418204197,19.02063136218122,18.78453636169434,2.18000159686955,0.476916413378141,0.480403184890747,0.034439679241171
465,0.017934564516947,0.017505217343569,0.005245329179899,0.050045489987577,0.049047119915485,0.013168575732977,0.024830919065885,0.024347092956305,0.006008747572477,0.140433894786932,0.138991206884384,0.027508765060706,0.421794598579347,0.422466576099396,0.055090784943159,0.889827587557833,0.890241146087646,0.016119036867401,2.48414495034401,2.465664625167847,0.329370921441823,0.396963679652821,0.397649556398392,0.050358919575621,0.057325496480239,0.05606958642602,0.015657536742376,0.072607699660535,0.070910453796387,0.021020783903985,0.400564209333832,0.400786608457565,0.023516908752852,0.333709211919495,0.33539405465126,0.032437118284842,0.790870230745018,0.791218519210815,0.030427474554085,17.55053191863799,17.22176933288574,2.765622969680682,0.438052914361393,0.44292151927948,0.044832761218567
466,0.017871946521376,0.017724186182022,0.004404381033021,0.047330138621409,0.04691968113184,0.011041180376581,0.025210108399097,0.025103654712439,0.005078778790863,0.132173194684026,0.131393179297447,0.024348635041367,0.411737647533596,0.411722540855408,0.049618553765809,0.885476456683235,0.885354816913605,0.011993841468174,2.663126621225976,2.631964206695557,0.300885074707446,0.386527539100578,0.386604756116867,0.045168248082078,0.051578222293219,0.050825223326683,0.013065972588821,0.063614209154253,0.062659457325935,0.017577046316106,0.372711554592622,0.372930437326431,0.0215580591101,0.301316323651048,0.303101062774658,0.032340736521867,0.79633933769881,0.79572594165802,0.023890066479761,16.65871793856665,16.44512939453125,1.883071765358086,0.399521010248723,0.402168333530426,0.045409395094213
467,0.017898531837622,0.017819928005338,0.003752934808569,0.046477022265996,0.046441404148936,0.00899969658662,0.024065315494448,0.024204608052969,0.004020956966165,0.133188678734734,0.133312933146954,0.020691183241359,0.420889676971869,0.421413987874985,0.046209583782937,0.892214871752148,0.891973108053207,0.010454145431296,2.668372697353603,2.644966125488281,0.24533417681801,0.39682436160021,0.397205784916878,0.04295496475135,0.05099019719197,0.050792366266251,0.010685894722061,0.063775777779351,0.063540644943714,0.014661698578294,0.376844808863432,0.377548307180405,0.018724377433817,0.315210356904238,0.318284288048744,0.03058821190065,0.802684031632724,0.801840245723724,0.018697584444497,17.73559060688297,17.51390743255615,1.874719170161067,0.422250560080209,0.426465213298798,0.044628837547537
468,0.018934327558625,0.018569281324744,0.004858034281817,0.05278706604037,0.051716854795814,0.012925589063027,0.027056665599008,0.026581345126033,0.005735155634066,0.141845254001234,0.140317462384701,0.026708150990339,0.413515079519655,0.410645261406898,0.053390300828443,0.877910586051553,0.878605127334595,0.015062774414226,2.411479525956284,2.3941490650177,0.274458400359284,0.386458413967167,0.384227305650711,0.048916874226257,0.059583138950341,0.058212578296661,0.015931938787227,0.074490873090713,0.072573103010654,0.021759730130258,0.390702676409519,0.391763016581535,0.025774023392561,0.317942400870613,0.321418732404709,0.041153925266189,0.776518373828695,0.777483642101288,0.027617902516134,15.63105438799264,15.47516202926636,2.052445141497964,0.416764506453042,0.421100303530693,0.057668105466729
469,0.017676143421708,0.017502099275589,0.004225476351083,0.047755090936929,0.046853337436914,0.011566052457,0.02463897179902,0.02420973405242,0.005094866418968,0.130780083506349,0.129587054252625,0.024415366832222,0.415897228065041,0.41465425491333,0.051927684150118,0.888906487187278,0.889580726623535,0.012452743057683,2.736618546574014,2.717473745346069,0.312720443594652,0.391258256244743,0.390610754489899,0.047660734457133,0.053195066673355,0.052008055150509,0.014427413911355,0.066455597085998,0.064801290631294,0.01969006040601,0.38301513018753,0.383932113647461,0.027122677292724,0.314859555159236,0.317777872085571,0.040247167234708,0.796602892585355,0.797737419605255,0.025791863652215,17.22926563226545,17.1127758026123,2.044323003903197,0.416623780917738,0.420720338821411,0.055051773704834
470,0.015311131350618,0.015011984854937,0.003588250083801,0.045499867462295,0.044614665210247,0.010812013051811,0.020439360068922,0.020046881400049,0.00412704040611,0.134555365009435,0.133059278130531,0.025100496697684,0.438526964054469,0.438313215970993,0.056217456643125,0.911359733621399,0.911720186471939,0.010425669200835,2.711631841538661,2.684538841247559,0.317274591453173,0.418087604003079,0.418230459094048,0.05291158882623,0.055249243471154,0.053995545953512,0.014334667658523,0.072134006854958,0.070425994694233,0.019851175925232,0.433364386165357,0.433906704187393,0.023870894250347,0.376165754360008,0.378335610032082,0.033652458313719,0.814010014480735,0.815167009830475,0.023599793757479,21.87699280254333,21.65523529052734,2.708296464693509,0.489892483011905,0.493319854140282,0.044613005385603
471,0.016433894572517,0.016163975000381,0.003675547204538,0.049198455516994,0.04829403758049,0.010546983241917,0.025381773007842,0.025114504620433,0.004987968235406,0.142236410385545,0.141221642494202,0.024133735365584,0.422239218327139,0.422542542219162,0.047027906407789,0.887281878596719,0.887559771537781,0.0130154084422,2.434626203878663,2.415852308273315,0.268898604545447,0.39685744528282,0.397388994693756,0.043016184676224,0.056581243434456,0.055217906832695,0.012943352400151,0.070245216786487,0.068360731005669,0.017183384399484,0.402530392487385,0.402415543794632,0.021450725013549,0.317424108062202,0.317503094673157,0.029313183167942,0.793276962295956,0.793982982635498,0.02280605167322,16.9848009196173,16.78722953796387,2.117132933123225,0.406926422473207,0.406987249851227,0.038081263919014
472,0.014547182082355,0.014332902617753,0.003571439184537,0.042714728489443,0.041983846575022,0.010230093214898,0.019181983610877,0.018982296809554,0.003770276370795,0.122928499416205,0.121820483356714,0.022364514599245,0.415631461192865,0.413755044341087,0.050609520657417,0.91215866850502,0.912531316280365,0.010701591604569,2.872837285290521,2.84716522693634,0.346635382874677,0.396449477520274,0.394802540540695,0.047705811303023,0.051700291285538,0.050524791702628,0.013584998107908,0.067560242698902,0.065793469548225,0.019039694144784,0.431223743381989,0.431233048439026,0.025240214673133,0.375520413109367,0.377110794186592,0.036562454608331,0.815758737335243,0.816416651010513,0.024435230689476,22.10951024413588,21.86532974243164,2.848245308429757,0.490612587064924,0.494209989905357,0.049380181835514
473,0.015644704057315,0.015567295253277,0.003686909988366,0.046173934272333,0.045852556824684,0.010461882373013,0.021284094280767,0.021085294894874,0.004304318344193,0.133893598866472,0.133828856050968,0.023652079591626,0.430502749347076,0.4332515001297,0.053333303109089,0.906181931690257,0.907251536846161,0.012327121651778,2.676669194703124,2.671062827110291,0.301633326236045,0.409218654792432,0.412212178111076,0.050174766976501,0.055419070176997,0.054947035387158,0.013516444138201,0.071795272518329,0.071046464145184,0.018612071498992,0.427032416412305,0.427889540791512,0.025114687678723,0.365952819166682,0.369222745299339,0.035268932319941,0.808211287725876,0.809232026338577,0.023746600036617,20.67954514387084,20.56369876861572,2.806505729490442,0.476232618381635,0.48235023021698,0.047060577643628
