Plot_ID,Blue_180620,Green_180620,Red_180620,RedEdge_180620,NIR_180620,NDVI_180620,MTCI_180620,EVI_180620,GrainYield_180620,Blue_230620,Green_230620,Red_230620,RedEdge_230620,NIR_230620,NDVI_230620,MTCI_230620,EVI_230620,Blue_240620,Green_240620,Red_240620,RedEdge_240620,NIR_240620,NDVI_240620,MTCI_240620,EVI_240620,Blue_250620,Green_250620,Red_250620,RedEdge_250620,NIR_250620,NDVI_250620,MTCI_250620,EVI_250620,Blue_290620,Green_290620,Red_290620,RedEdge_290620,NIR_290620,NDVI_290620,MTCI_290620,EVI_290620,Blue_010720,Green_010720,Red_010720,RedEdge_010720,NIR_010720,NDVI_010720,MTCI_010720,EVI_010720,Blue_070720,Green_070720,Red_070720,RedEdge_070720,NIR_070720,NDVI_070720,MTCI_070720,EVI_070720,Blue_130720,Green_130720,Red_130720,RedEdge_130720,NIR_130720,NDVI_130720,MTCI_130720,EVI_130720,Blue_200720,Green_200720,Red_200720,RedEdge_200720,NIR_200720,NDVI_200720,MTCI_200720,EVI_200720,Blue_220720,Green_220720,Red_220720,RedEdge_220720,NIR_220720,NDVI_220720,MTCI_220720,EVI_220720,Blue_270720,Green_270720,Red_270720,RedEdge_270720,NIR_270720,NDVI_270720,MTCI_270720,EVI_270720,Blue_300720,Green_300720,Red_300720,RedEdge_300720,NIR_300720,NDVI_300720,MTCI_300720,EVI_300720,Blue_040820,Green_040820,Red_040820,RedEdge_040820,NIR_040820,NDVI_040820,MTCI_040820,EVI_040820,Blue_120820,Green_120820,Red_120820,RedEdge_120820,NIR_120820,NDVI_120820,MTCI_120820,EVI_120820
1101,0.023116591638516,0.049996511792528,0.04189118034452,0.106385744914435,0.303059775150307,0.742998101962978,3.236652423901548,-0.5821019486376804,453.6585366,0.034658043581884,0.1016099517739,0.053500361028273,0.164664254306224,0.628275875591268,0.833159301646909,-0.425224485506696,-1.508341220112415,0.019408995214513,0.050783354858152,0.024881427337229,0.114440907647678,0.405089332490971,0.883523081541633,3.260583894119088,-1.0682797721478217,0.031152816189356,0.064235969330363,0.055317741545823,0.124387559348584,0.34642833899356,0.700746107256864,3.123064564968181,-0.5969666377671579,0.002484072418564,0.00534069857912,0.002470080996519,0.013745446927537,0.043032595650343,0.891073072222645,2.618573785194354,-0.10238731752950184,0.022459353163622,0.052764623354038,0.028500019558964,0.144346099583066,0.467602937229641,0.884826550661323,2.81546798341151,-1.2591236486797306,0.027073200375402,0.078733989228577,0.061178276851546,0.163609754990972,0.36692362304727,0.712900952342189,2.017143686767573,-0.6352780218673776,0.018957499660026,0.069283242592517,0.02411375279608,0.248384913132882,0.737871166920299,0.936159816725077,2.200700880902938,-3.2503052756369533,0.025615082295223,0.082916407339338,0.053051930688711,0.184504071801707,0.45428627244118,0.786901179099987,2.080036618061676,-0.9497674044688652,0.020260351849488,0.069212439332849,0.048743707636422,0.180395412419716,0.398666224202284,0.783586652511794,1.686128266433286,-0.8365358947788857,0.026805407118621,0.070147233033988,0.069383547383409,0.156601637219284,0.295468280131224,0.618893482265838,1.703409796554896,-0.42758388549152754,0.027120861747904,0.060792729505377,0.072478111517393,0.195749412817779,0.416662127139846,0.692291548938362,1.751466132180635,-0.7043638496662502,0.021705321459259,0.058585325837465,0.08287821898706,0.151758354938924,0.303641136190076,0.575958221900341,2.229074360776843,-0.4068858249641607,0.023765375734927,0.044860848036269,0.094338408231442,0.136814520200371,0.274839226434227,0.493403248023052,0.493403248023052,-0.30709293555125045
1102,0.026723880815541,0.054804513989881,0.04890319354835,0.112794602009066,0.307740839489627,0.704648647244052,3.266962482166193,-0.545561135208115,439.0243902,0.02975916427281,0.08930037808486,0.04784801196986,0.162188715627209,0.577202127743085,0.840611626731932,-0.470645884225127,-1.418298268946346,0.024906288687902,0.055513257000289,0.030751517267388,0.118029377101147,0.40734005189733,0.859169384858418,3.322397574942667,-0.9766642441427709,0.034238046754817,0.065624308661202,0.058902188974234,0.126826413317443,0.340487890583086,0.683151915892701,3.306179697742336,-0.5544289048159065,0.003232425361385,0.005787068313854,0.003035999386309,0.013896529485483,0.042183985641099,0.865584424694481,2.622601700928783,-0.09784303914580135,0.028519034961243,0.056449005902505,0.035211187903196,0.145996341312228,0.460994168850314,0.857612950321763,2.861839243746315,-1.1040191840762232,0.024406681223093,0.079632230147973,0.043543900282814,0.169808990563544,0.409832981681641,0.807107632057518,1.919935928607044,-0.8852005210919343,0.019449253811062,0.052086056972126,0.03069669462367,0.136400372855016,0.36285600112332,0.844090213021908,2.165171052929728,-0.85856470910573,0.032198205831885,0.092768962314849,0.064163765880379,0.19240465322337,0.444433337236922,0.743792079012104,1.984862868184403,-0.8042683030041471,0.026928574948974,0.078099959924333,0.060022495833686,0.188534873408038,0.39167675189433,0.734818798119026,1.606498246726368,-0.7084071052956562,0.025322182921381,0.07265508752025,0.061693697034262,0.167858050218052,0.31633356984575,0.671286979163305,1.430025252732683,-0.5118410044501784,0.036887069956453,0.077296811237652,0.091216374300024,0.197945373760415,0.359721295553007,0.598846685501577,1.540046915071152,-0.45844048723895836,0.033582250136263,0.079768818217126,0.105790959432918,0.176919394853735,0.318350319272175,0.50586251060151,2.01654402835916,-0.33884535455291503,0.037023462681779,0.064577397447323,0.116816896532669,0.165509760623771,0.295897395427878,0.439085911739472,0.439085911739472,-0.2660644088647394
1103,0.028234862807352,0.057500079712366,0.053665806028367,0.117415980553418,0.318343511029529,0.693748263970535,3.453961224089127,-0.5444193648231926,409.7560976,0.034707048400974,0.094744033877336,0.05385478839545,0.163372627345638,0.577328504541499,0.82201654819516,-0.476526283696162,-1.300745723657335,0.022819567582789,0.053220382575666,0.029111392291544,0.115882756366861,0.409585643275209,0.86658230246491,3.397224818521293,-1.0159748871786782,0.034212122564763,0.065104580566972,0.060745957244955,0.121366153331022,0.335087804492425,0.674891600748607,3.425749505784273,-0.5333327322905804,0.00311452171649,0.005830186754985,0.002939860470912,0.01414273228641,0.042852800907711,0.871483989816478,2.584014318902133,-0.09996776382360491,0.027262673885103,0.057719622700641,0.034694087753146,0.150858654224597,0.470922108508767,0.862241018693703,2.774859402288249,-1.1580711566887012,0.031470057835084,0.087692768441878,0.05300650979394,0.174978259006864,0.409115978809496,0.770283890198871,1.936059855551698,-0.777566555939238,0.018559589383941,0.052029733689154,0.03292759074929,0.130197789914402,0.343184682810399,0.824950649586157,2.220277150125954,-0.7806562748824721,0.032599771075984,0.093505951675763,0.070787132445023,0.195013546731464,0.441238868889029,0.718484344155609,2.008339121593761,-0.7541879144784885,0.026903296259992,0.077226100174176,0.063835664308092,0.187043885941979,0.382620459502181,0.715002865165342,1.616288087817432,-0.6629371463725324,0.031313563399616,0.081324314766242,0.071947743232836,0.175330461518455,0.310794963071332,0.624159407967386,1.337126842097522,-0.44043594685534304,0.033340039795039,0.075763862529572,0.09001646314137,0.192272737152165,0.330949698746095,0.57584738976462,1.389016808520307,-0.41278326859225395,0.034347274856562,0.082481621463978,0.119127878156804,0.186581623338397,0.324578649555791,0.468813538673036,2.06812305470741,-0.31170594373088745,0.04267518007401,0.07117388455149,0.135624901867862,0.177150067428721,0.307185390711158,0.395726359444442,0.395726359444442,-0.23480492600906128
1104,0.023125711503133,0.046958965838085,0.03859618893885,0.099814156414044,0.290041804671352,0.75020332781716,3.313169980745166,-0.5637904480386178,474.796748,0.035317216014424,0.097066671646165,0.055773850561789,0.158009176560591,0.578739215277437,0.81702137999225,-0.477034635211466,-1.2807946461536999,0.022290086672704,0.05138650018383,0.027712242900694,0.112978540806106,0.416880365699571,0.874618283373465,3.580414775791914,-1.0614810026575154,0.029946823934062,0.057230886722692,0.051338316865873,0.117447110073191,0.318397711893051,0.712830957076811,3.503585266525407,-0.5498518692692161,0.002799141013572,0.004919356803132,0.002606432181059,0.012441467131642,0.041387543782436,0.881413530940002,2.977627726034297,-0.09741603052226139,0.025344102402065,0.04918760823985,0.03083103652159,0.132768521861268,0.458367848035193,0.873491234094474,3.220940852275125,-1.1659681821256123,0.030694991772623,0.089158984287014,0.060387678251202,0.176902519259019,0.398929243211723,0.736613888879255,1.931590314227912,-0.7090711655056625,0.016460336960206,0.042810396931328,0.024236995004103,0.112625647622631,0.33678939628319,0.865841778668135,2.570148143071044,-0.8383150877609877,0.02875831730256,0.085161508216929,0.052782350924266,0.184293919821694,0.454243340614192,0.78954155063851,2.076019850713286,-0.9309126842029384,0.023579966754163,0.069680657407173,0.048410758049875,0.173950217859855,0.39071772637914,0.780021705850851,1.755251330899819,-0.7948821709280401,0.031510106757877,0.081243807935852,0.073316753749433,0.170875062655619,0.295330958812422,0.602111369372756,1.305969247207186,-0.40193886298647685,0.032299783932921,0.07366942903106,0.085510391718872,0.191625052418921,0.339114755334956,0.601090787579198,1.417652749401642,-0.4476858573723619,0.032430699220145,0.077957735493143,0.108526359601546,0.181398444286134,0.322764365760508,0.505272976124329,1.954364586136625,-0.34079080182599997,0.035052162030698,0.059326662672187,0.112600595440125,0.154503409000055,0.279596247760834,0.435050235155877,0.435050235155877,-0.2516664646495205
1105,0.024207159164024,0.051658585724508,0.043616959344213,0.109687795153112,0.30666962586808,0.735513898962633,3.086352727597233,-0.5786027350202871,411.3821138,0.033413177876492,0.091683728310486,0.052890637995235,0.166193504377493,0.587451503057572,0.827554739537212,-0.465439134994357,-1.3629925679654618,0.024504865678304,0.058218149913358,0.030788742025861,0.125369517651887,0.439905440769572,0.868966733598691,3.336991620854744,-1.1014181276531971,0.034367690948779,0.064630659395903,0.062922778670578,0.13011183871867,0.308373808727682,0.653415223874819,3.481432195905993,-0.46244485192774265,0.003279353150967,0.005945625984773,0.003045087844089,0.014316805687049,0.042746421536636,0.86711639925332,2.546251543662966,-0.09924149926972001,0.029858271773504,0.060235857557754,0.03632448481315,0.154584247175375,0.474611636243611,0.857726480241803,2.727792850790827,-1.1327915274605713,0.027256471214767,0.075599298909082,0.042280925287764,0.157269042332783,0.403206721945055,0.810220339262208,2.162529400463075,-0.855353559275335,0.020953579955132,0.058159843794602,0.03667494675079,0.141650966687231,0.350744625490986,0.811292848699879,2.028096540348799,-0.7649363487864868,0.035076910040069,0.099253611258675,0.07309494287633,0.203707712335103,0.445566463241445,0.714757395497049,1.883831120308129,-0.7413371653018427,0.02941633104564,0.082651048188131,0.068970854493552,0.19553604485957,0.382604861857186,0.696517132083822,1.511541275590309,-0.6263446584607613,0.027594001369663,0.078541999691303,0.061908320608403,0.174111209356104,0.320424519323595,0.673734756547574,1.319998654867221,-0.5137524315065294,0.035335797449117,0.076869304339914,0.094244028870648,0.192691196794293,0.322541518032372,0.551270997527513,1.349292581119758,-0.3784920440565797,0.033924066439852,0.080582493342081,0.121714379135216,0.181095685174562,0.313976542841501,0.447166050371449,2.265111061503146,-0.2876900912288528,0.039825447475358,0.065349465780868,0.128167691941748,0.166410345592508,0.29437890448107,0.399199849813007,0.399199849813007,-0.23432233088376264
1106,0.025505618980395,0.051353668619978,0.04550828867215,0.107897426144649,0.312600685583096,0.733793679077486,3.418655144980612,-0.5797578473089693,450.4065041,0.034814199641899,0.097125956181412,0.053885931485074,0.154167498749048,0.594171646873679,0.826076319742545,-0.459714284710745,-1.3640128141288648,0.024375202741709,0.05119315000557,0.032261443256936,0.108809681920937,0.396064842197382,0.848116831072147,3.768610288723803,-0.9277689971375893,0.032579688869978,0.057981656500763,0.060291858641318,0.114607161748904,0.269664917796246,0.649467078330113,3.818206363076678,-0.39166370118381993,0.003045809745711,0.004948506100119,0.002879576332674,0.01219377135322,0.03953908743817,0.863772535702196,2.964384922378464,-0.09159547435900334,0.026991708343219,0.048682979375678,0.03426495978958,0.128676774894594,0.433597003629646,0.852724217173884,3.256417305534131,-1.0245266750765443,0.034288023019575,0.092660508486494,0.061583505882848,0.178917504940157,0.395211187782739,0.727384590845904,1.87419378672579,-0.6773065825607537,0.017585681239662,0.042706079249909,0.025655604951445,0.111143194754914,0.325124921215345,0.853306341349104,2.536349476122036,-0.7792987027241561,0.030646680682431,0.085225386225094,0.055831316419418,0.184152091046652,0.456099100252814,0.776922305838593,2.136484591669826,-0.9025294021263275,0.024547895616829,0.069275212711531,0.05035066825454,0.172755752957495,0.385174454002373,0.769986468245529,1.764613796111135,-0.7602452203877509,0.031965264445553,0.083887457746893,0.073617800392517,0.179177756394562,0.306118362687494,0.613913316170102,1.232545530953908,-0.42262750287629464,0.031778031420607,0.069409023404126,0.080361756088128,0.181700505678237,0.333595818964592,0.615417307068656,1.521204755909902,-0.45647170944436694,0.028753986022287,0.071015421167987,0.092808878889964,0.169502267401376,0.314381728327595,0.548105702427006,1.91453974806806,-0.3798930657384875,0.032153351170054,0.058169761936246,0.109225336978938,0.156234930864554,0.27917583539025,0.443275908507362,0.443275908507362,-0.26270285761521334
1107,0.027166378348461,0.053484750515728,0.0479431500576,0.108098769975277,0.297296926867273,0.705300340112808,3.456343842198921,-0.5220495102156618,440.6504065,0.037173377516881,0.092930257720068,0.059105593760854,0.159906286247361,0.558073043458854,0.801368431599654,-0.501032550244531,-1.1600000350439224,0.023844628144776,0.053549380837796,0.029261893145264,0.115261328560761,0.414364535459124,0.867617745369006,3.505428950309246,-1.0241639017562063,0.035301496515282,0.063683788012753,0.065252467317046,0.122218107313168,0.2908766914263,0.637460855863649,3.77495356163225,-0.4131103225704465,0.003227648641992,0.005773169845658,0.002973731102095,0.013995048011985,0.042388682649908,0.869007816977624,2.614558890165584,-0.09857078758706211,0.027426227207113,0.054251713535534,0.033611302249875,0.143270931092465,0.453149135626186,0.861683051690303,2.870437061248207,-1.0991696458752576,0.028042449028218,0.072907231166899,0.044213963286892,0.149788130901046,0.376867118449867,0.78923505693483,2.179097561437565,-0.7569003135151833,0.018311105749553,0.048941153549777,0.027506211224931,0.125809645298806,0.336794722504457,0.849222947608254,2.190120192891306,-0.800787724584115,0.033130301239923,0.096260188404428,0.067824454223976,0.201212853076539,0.444896766073536,0.730017830475946,1.872171527250869,-0.7787357154494161,0.026501788138823,0.079295404741321,0.060042436597321,0.191459526961998,0.382742769520949,0.731065188203664,1.490786548436565,-0.6858520781537024,0.02787387357256,0.076391838904237,0.060307234568309,0.169883852418485,0.319030581342111,0.680366658235845,1.375685637756525,-0.516675038195104,0.035215646644746,0.073299892972492,0.092593950769503,0.187300062928648,0.318623194293029,0.554499158126101,1.413207130561796,-0.3764499182921167,0.032429902186917,0.07501859758632,0.110706345820416,0.170804859157299,0.305087364234118,0.475667713107586,2.256481678932194,-0.30327017894194386,0.034978425558939,0.058896326647909,0.114254359474432,0.152896023779636,0.274330662338128,0.42017107766169,0.42017107766169,-0.23912919139847716
1108,0.033751215804123,0.062985550630688,0.062135638962811,0.121078995212028,0.316348590309917,0.662992657070579,3.842629735428491,-0.4852876359058566,359.3495935,0.033995365547415,0.091580076150997,0.05382023867292,0.160705304923009,0.580505407828288,0.82207870928487,-0.47331483098789,-1.3201700974528399,0.023301693305895,0.051839720163899,0.029064039944479,0.109931901893179,0.398971209451822,0.863605760745305,3.591782057943598,-0.9732598871572323,0.032574007321408,0.058269557187385,0.060198723624157,0.119777553911346,0.269449978959517,0.64696078567087,3.948636832740985,-0.3915490808256903,0.003011548165672,0.005395084685576,0.002963541691612,0.013201238236023,0.040644757262542,0.863549039825005,2.722687632539549,-0.09422913058444862,0.025897680076807,0.051179118347731,0.03390652539494,0.134444618022783,0.431595460178739,0.853454360517849,3.003947207142991,-1.0291343907342252,0.030149953947555,0.086923978617828,0.051393915100139,0.174196562124394,0.393386009949206,0.768658473248339,1.817091959395827,-0.7492582922291535,0.018121440040752,0.050355470458625,0.031412743903359,0.128696965111723,0.320582678813306,0.821180616209209,2.022209753005355,-0.7201848329253172,0.032467266612545,0.090998190698577,0.072802032047039,0.189653385380561,0.406190103699785,0.692727635497262,1.919844093601559,-0.6541502130684549,0.025827959902113,0.074560671377919,0.065673263788706,0.180650325717685,0.346854413960742,0.685210784285706,1.492035815261742,-0.5664886635738239,0.031905076766424,0.080553519141578,0.071717290710231,0.17124643723152,0.303374482649307,0.617966397807093,1.349217421859057,-0.42390252561622654,0.032774081578969,0.066754659763353,0.091514141359208,0.172831925317385,0.292605198540744,0.52971249553345,1.506687786280288,-0.33464193242922674,0.030851236798598,0.069127829188468,0.107341041235085,0.158706713450959,0.28874995419504,0.466726113036132,2.563002036514754,-0.28583086678066266,0.033359303286446,0.055313873291046,0.106506310818835,0.14124937059907,0.256784049178796,0.423621674791101,0.423621674791101,-0.2301416094284842
1109,0.035272276200837,0.07067321662866,0.066039571678083,0.136791475923061,0.367202491802369,0.688445777478068,3.63458972049397,-0.5820351588060324,391.8699187,0.035629351519359,0.094881364808978,0.056504264897755,0.172029000340403,0.575944735773372,0.814052080476007,-0.480559529117695,-1.2604095208901214,0.028322214110329,0.060349886522702,0.034755206617144,0.123739212233232,0.433087056250267,0.851006318074369,3.48583339743419,-1.0080667588887202,0.031130834246246,0.054769089093677,0.056751785346096,0.127547155225558,0.260655428144453,0.658734001421065,4.008571702261361,-0.3881405041038024,0.003521344749548,0.006063844272589,0.003522952242403,0.014212753374045,0.041128411822926,0.841391970833302,2.550427142068127,-0.09341398838500736,0.030018765539169,0.058216079784594,0.039905126027994,0.147135231188701,0.440955749079223,0.832809004005174,2.774329060235159,-0.9794950487695445,0.02992233112666,0.086901652216183,0.059281562538109,0.170691631993239,0.368312858192252,0.721864671975746,1.819409285537223,-0.6375491534248265,0.021449083022603,0.056840357252576,0.048151924891546,0.135460622679834,0.30869952627416,0.731859304285033,2.03569770320433,-0.5708354543593157,0.035532854374177,0.092126090586383,0.080926556359335,0.192598694833586,0.396549015679224,0.658156333843364,1.859082752618767,-0.582111568073822,0.026986572194456,0.070726642536324,0.074120863912886,0.171420183240248,0.314118100331306,0.620484223041338,1.499061041858496,-0.4501051926507839,0.029751912128399,0.074963410182659,0.069836990246887,0.160638734305562,0.285463924693292,0.605180285512359,1.406083329677154,-0.3973379420518785,0.035259006170337,0.068410110011542,0.108965545206282,0.172992828642425,0.281486876478157,0.448303877183595,1.723144965097728,-0.26351220847982276,0.031334447176351,0.068531683165786,0.11235975373262,0.154104018359374,0.279079840027899,0.43232550147608,3.034476781111377,-0.2556920007855949,0.034404660189023,0.056271789693879,0.108186071052817,0.14005863378844,0.251294868802334,0.405807074629058,0.405807074629058,-0.21606461214715852
1110,0.028441797941066,0.055285252658615,0.048614239507252,0.110752540181776,0.318864769002407,0.725023279979296,3.733525343950156,-0.569603634004999,430.8943089,0.03781667233156,0.099284793639461,0.058982535267227,0.163848997560804,0.58789022307025,0.8095521749508,-0.471092312256578,-1.2597478925244272,0.026385629598222,0.057535854190453,0.032054204435243,0.119566759073173,0.428148538608171,0.859597069564592,3.537349781758996,-1.0292774510743332,0.029658448817264,0.053695591323051,0.053151074053221,0.123852727019272,0.264843135552675,0.67766671134358,3.837219681207444,-0.4145941710508907,0.003540861043215,0.006037989296517,0.003284390811719,0.01428527133554,0.042926967161014,0.857698738412814,2.637985458076053,-0.09877693725605707,0.028918093742824,0.057871273207816,0.036563139930608,0.147659158711475,0.461595378347928,0.852741706606476,2.863620118944341,-1.0901961762573202,0.034905496921866,0.090259584078694,0.079929718761959,0.175014566436821,0.351700635832981,0.629471398162029,1.900354841220598,-0.48891307194949013,0.020729589436044,0.055021438176247,0.038585589111928,0.132677149390606,0.327844598688873,0.788941994844298,2.113776089282341,-0.6827680372554915,0.03764081034333,0.096545457122473,0.07753222496958,0.195171319658001,0.422088045165499,0.682956983635052,1.968146187910575,-0.6499035409236421,0.02852391999039,0.075934558805084,0.067243641130059,0.177730736901946,0.348056482990679,0.678201217206982,1.587423505340221,-0.5530708877738869,0.031520868158864,0.079002385123119,0.077950851438396,0.167290883875569,0.293750163993911,0.582880230462278,1.438846124284918,-0.38252483372929247,0.034227528855518,0.067727548347312,0.089855639529364,0.171066970278018,0.291771615434131,0.536013910120961,1.51486672985511,-0.3356162811819291,0.031471298938874,0.071153781697674,0.107277803022579,0.160800874942825,0.290849346004832,0.466918071972675,2.4592879453788,-0.28884301092454817,0.033023089644781,0.054767685073,0.106020882931893,0.140772575832661,0.255715340038733,0.422023544361147,0.422023544361147,-0.22986304316827708
1111,0.028347435456147,0.054695783819558,0.050398953103715,0.110284357130134,0.304505044237953,0.704675820124583,3.675887696740208,-0.5247981375902073,356.097561,0.034467130932087,0.093680932192213,0.05190895863215,0.168418365951073,0.59256423432003,0.830279130044995,-0.459344724366,-1.3829014428808022,0.026360268879787,0.057969170026116,0.032442813423019,0.12117736203565,0.426753703034973,0.857597287710951,3.461613332331308,-1.020890556566559,0.030289562465522,0.054144061421539,0.055532983105098,0.12263524636506,0.265422884094186,0.670763798881264,4.009399204185458,-0.4052095264535089,0.003266358931238,0.005647163563709,0.003087996114955,0.013371107391568,0.040886064408151,0.859211799264046,2.720282821010744,-0.094293420129039,0.027367940026678,0.053532126388594,0.034868451738372,0.138235265024626,0.44472083130652,0.853830458247086,3.009408609560898,-1.0565935054324722,0.034249047834093,0.091176111263751,0.063656739316977,0.175447409328144,0.386960070572138,0.715510953163866,1.918744304116673,-0.645652014826639,0.019500069391581,0.05038571287368,0.032468146699038,0.125455034585724,0.328328389633637,0.819933926420552,2.224691878992586,-0.7303524818579501,0.039491038669123,0.102464456514998,0.075597497744265,0.209808799527782,0.458744040359106,0.711943382620056,1.878899074008824,-0.7419432576911421,0.030956092187533,0.080263167247254,0.071984645237669,0.193571762449404,0.369043786046745,0.675502446508471,1.478362650869781,-0.5734578447892474,0.030305085966479,0.076050653641268,0.065585463575613,0.160707171785039,0.297512530135264,0.638139078304146,1.463074977538952,-0.43816424909522717,0.034888961976223,0.068457492780224,0.094052895452185,0.177704517489865,0.29656140309932,0.523619985804679,1.452784243744919,-0.33102105046531727,0.030754736969767,0.068604310129917,0.105615170780793,0.158207730057627,0.287158974947743,0.470734339508057,2.489918145288941,-0.2877641684553911,0.032289247733933,0.053674431799795,0.103385481684789,0.138122006564821,0.251691153445774,0.42643680664709,0.42643680664709,-0.23017521057192428
1112,0.028336787065572,0.054060194522508,0.049905699541733,0.107355560559269,0.296193371295685,0.684591383515935,3.824231839643178,-0.5064451631427835,334.9593496,0.037344137962198,0.099201897803101,0.057691558773468,0.175131678376948,0.580420087741515,0.812500486105029,-0.477271471065581,-1.2495777894903433,0.026124746300562,0.058122092903581,0.02977275961893,0.125139405923133,0.465302998163957,0.87918059934125,3.581510071353283,-1.1974733644214726,0.030216376762189,0.057236963693772,0.052786116515269,0.129438097411971,0.311974331345144,0.712709950318233,3.854777181121051,-0.5262212546811093,0.002910167458628,0.005405499645615,0.002856850338754,0.013356022904277,0.041872407316899,0.871420657602324,2.760767918525088,-0.0978230733003468,0.02619462398109,0.054579148808294,0.033793505308017,0.145591918367332,0.476664092832917,0.866611028945021,2.99307574687058,-1.2001176363184631,0.032315473757118,0.087979182628397,0.05879801984615,0.173857044252163,0.393315469979479,0.738313604046503,1.928766413726183,-0.6958451444022513,0.019778903041691,0.054706154351373,0.036426142852764,0.136781793083024,0.342311736254367,0.80721072063901,2.081024678129483,-0.7463632301221399,0.037155648323945,0.099321864122758,0.074505497816462,0.202903014583019,0.424548429172931,0.698679780502342,1.746163999976206,-0.6725635299271103,0.032449689204724,0.086942967329869,0.078703461600886,0.208098896114815,0.368562864507288,0.650675848070364,1.277373010237792,-0.5379599551644697,0.027974425328723,0.07209772856691,0.061780910828675,0.158440055410907,0.296773604448079,0.653228546289435,1.459243845050361,-0.4576400702197834,0.034591996481353,0.070192088733375,0.09684108284558,0.177834391285021,0.28857112580296,0.502761156319654,1.397363342844491,-0.308860344073927,0.033796080038398,0.075064657347992,0.112756974438797,0.166387543186729,0.294021187369944,0.453984447200401,2.424218098386723,-0.2769944702835925,0.033315787762055,0.05509463022016,0.099430601186124,0.135986510950334,0.247122082868658,0.435534331781059,0.435534331781059,-0.2308646244353098
