Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,NDVI_Mean_Value,NDVI_Median_Value,NDVI_Std_Dev_Value,MTCI_Mean_Value,MTCI_Median_Value,MTCI_Std_Dev_Value,EVI_Mean_Value,EVI_Median_Value,EVI_Std_Dev_Value,GrainYield,Days2Heading,Days2Maturity,Date
1202,0.026452171342111,0.025815347209573,0.005418269555228,0.054015129564546,0.053220625966787,0.009369042577383,0.031522951274967,0.031150979921222,0.004317258969334,0.137988954187468,0.13680724799633,0.01943107426681,0.451546829175254,0.448027163743973,0.054239562562838,0.86926407132242,0.869618654251099,0.011550812838939,2.966441165125137,2.961740732192993,0.239089677403759,-1.1218800268360194,-1.1176379267787104,-0.12328917722217733,478.0487805,62,108,2020-07-01
1203,0.024133151346283,0.023692061193287,0.005250878304774,0.050455325767398,0.049924705177546,0.009898550803413,0.029316454002302,0.029203177429736,0.004481460277127,0.131707443710445,0.130711808800697,0.021218969565228,0.432197868722354,0.430381417274475,0.055007953465838,0.872781557149665,0.872346669435501,0.012737647151132,2.96911255093508,2.931531310081482,0.284337338484395,-1.0892225498868602,-1.087170778660426,-0.12490945330907918,463.4146341,61,112,2020-07-01
1204,0.023635527932191,0.023146832361817,0.00430465519721,0.051499825524247,0.051015488803387,0.008382802223998,0.032908893510278,0.032854238525033,0.004026193485155,0.13250567994881,0.131521910429001,0.018198583832621,0.417373174281167,0.413909927010536,0.052600678522341,0.852904621517434,0.85397681593895,0.016750928499591,2.880663711620104,2.84960663318634,0.25463213396748,-1.0039839860202588,-0.9956339334012801,-0.12097151306209745,448.7804878,61,113,2020-07-01
1205,0.027230744258514,0.026975048705935,0.005977997688329,0.050248463709132,0.05005719512701,0.00942499703364,0.032032059395303,0.031995311379433,0.004936023852681,0.128044085180696,0.128207676112652,0.019144658369497,0.434385625928117,0.435385555028915,0.053259351513519,0.862601316107239,0.86212220788002,0.013271352498188,3.219461844985589,3.168038129806519,0.306560115343101,-1.0455768226295608,-1.051701400617404,-0.11830130460955032,469.9186992,60,107,2020-07-01
1206,0.026955133154001,0.02626514621079,0.005417273106938,0.04884924969111,0.048053316771984,0.00844244639931,0.03285302638042,0.032568216323853,0.004509493276288,0.125135575392907,0.123760432004929,0.018181704260287,0.42000791526921,0.417960107326508,0.052726670365683,0.854318094480528,0.853897213935852,0.015674001215683,3.223024945231461,3.18283748626709,0.305977494881384,-0.9883724856882774,-0.9887544799320513,-0.11876621937004868,526.8292683,62,113,2020-07-01
1207,0.024541276670629,0.023881279863417,0.004620695561925,0.055358266206909,0.054505910724401,0.009862838810094,0.030494434176962,0.030120495706797,0.005041656820485,0.142422684493034,0.140910916030407,0.020064010666024,0.44616504348967,0.445578694343567,0.045304790520184,0.871919432598225,0.871670871973038,0.017419202268834,2.747236146581016,2.684502959251404,0.358553112494601,-1.1284834183757178,-1.1360580694198876,-0.09872283052805217,486.1788618,61,110,2020-07-01
1208,0.024363698851028,0.023900000378489,0.00480717614084,0.051008606138277,0.050422176718712,0.009082936586587,0.029904085824576,0.029706057161093,0.004833472575291,0.132993962002122,0.131970286369324,0.019184727941261,0.440294789446318,0.440175652503967,0.052282340939575,0.87240493782012,0.872796714305878,0.017367943781035,3.008307586473194,2.956680059432983,0.349030221091961,-1.1129451090985476,-1.118676579103362,-0.11712619814664578,512.195122,61,114,2020-07-01
1209,0.024861477974329,0.024196133948863,0.005720872201855,0.049845376288031,0.048836166039109,0.010302801803467,0.029133297234475,0.028789466246963,0.004857955955445,0.134981051521913,0.133105032145977,0.022866408720873,0.446076490788319,0.443926140666008,0.059402423223017,0.877155042860528,0.876822471618652,0.014399717914934,2.9786611107035,2.935941100120544,0.352907924595188,-1.1389595469453857,-1.1401324776934056,-0.13465750112156186,479.6747967,62,109,2020-07-01
1210,0.024359944430543,0.023669090121984,0.005445525863411,0.052012326016978,0.050970980897546,0.010341579362221,0.030140047515736,0.029878036119044,0.004978854116864,0.141455617004427,0.139688290655613,0.022439326873502,0.457096230834503,0.454067587852478,0.056656047131789,0.875978616169696,0.875504732131958,0.016041081642671,2.870339273879735,2.81542432308197,0.339251501872024,-1.1775585531757762,-1.174755498303758,-0.12740190017877806,502.4390244,62,111,2020-07-01
1211,0.024344585230534,0.023903999477625,0.005279095543994,0.048170655570918,0.047628311440349,0.008816363346503,0.028986634951791,0.028784172609448,0.004563357693759,0.130239785136843,0.129444561898708,0.019814634567336,0.448722104812722,0.448633208870888,0.059111436460468,0.878083406905196,0.878629773855209,0.015873914775013,3.175788421361832,3.1114182472229,0.383196234106259,-1.155936740150649,-1.1619200449734277,-0.13530642775626642,479.6747967,61,112,2020-07-01
1212,0.027351941183799,0.02676247805357,0.006628967744045,0.055769032538292,0.054609004408121,0.012562609833475,0.03520532619395,0.034715376794338,0.006475651454784,0.143780717046856,0.141934312880039,0.026869611300194,0.44121575654498,0.439903825521469,0.067768212276201,0.851392256428371,0.853493213653564,0.022098869396079,2.783474935118284,2.750043153762817,0.358925063812834,-1.0408861004942633,-1.0452623912911485,-0.15010869764152202,478.0487805,62,115,2020-07-01
1301,0.020832238449485,0.020082036964595,0.004098518816465,0.040599794083801,0.039005199447274,0.008206910598161,0.023443544519888,0.022710899822414,0.004497692152924,0.108366004227221,0.105823185294867,0.016162945313973,0.471251949130238,0.468179315328598,0.037765437931206,0.905759751462539,0.906768500804901,0.012383445253156,4.324635843732976,4.330979108810425,0.412779105793369,-1.3559250425535474,-1.3602897125055988,-0.08154182180107791,626.0162602,61,113,2020-07-01
1302,0.021324970456149,0.020351574756205,0.00443258259534,0.042781174081813,0.040048372000456,0.010772851367903,0.023250394441621,0.022062934935093,0.0049244934928,0.112931210367404,0.108559772372246,0.020690756445826,0.47741935501995,0.474419325590134,0.041472017180734,0.907780787454597,0.909900367259979,0.013005058998073,4.151808160728152,4.212283849716187,0.529362587861421,-1.3812583645295728,-1.3951367138082156,-0.08946155040374175,591.8699187,61,113,2020-07-01
1303,0.024974482919562,0.023883706890047,0.00646134325197,0.0442234353962,0.042436346411705,0.010725124315231,0.02611932533473,0.025072344578803,0.005846670675489,0.11315959406571,0.110360022634268,0.020700445167275,0.475038045113587,0.472665354609489,0.053830827024694,0.896618108000427,0.897537022829056,0.013958644797093,4.223657744884354,4.214236259460449,0.456300181872118,-1.2915008026740196,-1.3058549149066503,-0.11649928208164502,497.5609756,61,113,2020-07-01
1304,0.022898815987734,0.02223201841116,0.004843354187206,0.039232381732775,0.03799525462091,0.008439918864561,0.023254032653383,0.022629922255874,0.004398479552227,0.103693904232245,0.101903755217791,0.016503272674035,0.476670605586224,0.476957216858864,0.042179189634017,0.907541392820885,0.908425748348236,0.011050399656714,4.703580330136186,4.693301200866699,0.498431216078116,-1.3581938855127806,-1.3758113998020411,-0.09255106834414023,565.8536585,61,111,2020-07-01
1305,0.023897810214923,0.023166567087173,0.005077833811457,0.043134247285605,0.042155895382166,0.008893426617044,0.02493427053928,0.024431809782982,0.004562335501461,0.112512797417448,0.111645899713039,0.017667828834926,0.487347016196274,0.488432645797729,0.046268396226684,0.903174618627896,0.903793156147003,0.01092148211939,4.336849471808322,4.305312156677246,0.425307712743024,-1.3737880001764649,-1.3943883633346617,-0.10230204007662422,642.2764228,61,115,2020-07-01
1306,0.024878747021203,0.023568162694573,0.005606575624508,0.040036213965864,0.037844754755497,0.009324309689577,0.025367712756773,0.024310437962413,0.005117466125527,0.10281773871636,0.099877800792456,0.017800999065402,0.46165362620654,0.458307862281799,0.040714236827894,0.89659656653149,0.898441731929779,0.012934982650212,4.715586464343979,4.72673773765564,0.539919903284196,-1.2434853484907011,-1.255320483187939,-0.08622915521946618,543.0894309,60,110,2020-07-01
1307,0.025374535921178,0.024359414353967,0.005475144749895,0.044140300807446,0.042530748993158,0.009093746914915,0.026130984041963,0.025280427187681,0.005157658023224,0.11507021102058,0.112973928451538,0.017866001196199,0.48100810746021,0.479513555765152,0.041638791082892,0.897653446771804,0.898532271385193,0.012864604503784,4.167804863885485,4.165428161621094,0.41148297165431,-1.3130240378609848,-1.3283773845556117,-0.08851457914254446,635.7723577,62,114,2020-07-01
1308,0.023917872881981,0.023023705929518,0.004881492817026,0.043888044387261,0.041923843324184,0.009708474280221,0.025424439181908,0.024652611464262,0.004720614663619,0.115037777033791,0.112773671746254,0.018439191193481,0.486347404795449,0.484502285718918,0.043252341586235,0.901179958698814,0.902226507663727,0.011724696842014,4.206596168261699,4.208779335021973,0.455136872394773,-1.3627367587537231,-1.3749985845106427,-0.09428497923498096,617.8861789,63,115,2020-07-01
1309,0.025097207532045,0.024632707238197,0.005142658768221,0.045352816983419,0.04422053694725,0.0093080378866,0.026034294943065,0.02553217113018,0.004949194536052,0.116130998967505,0.114895634353161,0.017711047324238,0.482914755047273,0.482687920331955,0.043008195481111,0.898295873747771,0.898703455924988,0.012562298243156,4.123774455664589,4.101705074310303,0.414313830895493,-1.3257974927969054,-1.3363213377722158,-0.09280357069812883,614.6341463,61,116,2020-07-01
1310,0.026053661722952,0.025317873805761,0.006324238404857,0.043617923380963,0.042235966771841,0.010156162934901,0.027384130970572,0.026611329987645,0.005893090205325,0.108444895796198,0.106734298169613,0.019460719922606,0.458941403054809,0.456987082958221,0.049368283058111,0.888379564275982,0.88906192779541,0.013714460926295,4.392745815049222,4.369823932647705,0.44960293096937,-1.1977509864211497,-1.205446597259538,-0.10517288897652438,583.7398374,61,112,2020-07-01
1311,0.028230423711768,0.027795747853816,0.005937901509081,0.048626478167794,0.048260910436511,0.008748642422723,0.030185720608876,0.029921732842922,0.005221432221689,0.12132869443303,0.121202658861876,0.01719976350496,0.472751670021563,0.473092094063759,0.047463043805591,0.880493633710161,0.880480140447617,0.012208351699199,3.887516607694132,3.871185541152954,0.292093591722597,-1.2025061392733258,-1.2109718421957532,-0.10268771721498583,661.7886179,61,113,2020-07-01
1312,0.02623831484334,0.025689763948321,0.006035340113887,0.046020006628959,0.045530313625932,0.009482000439182,0.027712263847842,0.027342881076038,0.005254381376094,0.116916891836253,0.116759955883026,0.019000245011086,0.482450558923181,0.483846858143806,0.052926558591425,0.891887319407604,0.892060130834579,0.012502521357159,4.150335587286796,4.11667275428772,0.394588583535685,-1.290974710748117,-1.3074593988649317,-0.1164025223896076,595.1219512,62,114,2020-07-01
1401,0.024082591211388,0.023234901949763,0.004487419705777,0.043674690792028,0.042141947895288,0.008603606931192,0.024701820971418,0.023954540491104,0.004337726479358,0.115849808961222,0.113398548215628,0.017385334830041,0.488659966870114,0.488025918602943,0.039193704158839,0.904202979808774,0.905203938484192,0.011180691413521,4.148368844307831,4.154581546783447,0.438999473670988,-1.3805477726305293,-1.397867520498688,-0.08539043905189128,687.804878,61,115,2020-07-01
1402,0.023757716531074,0.022896764799953,0.004450227250463,0.039712952208669,0.038052842020988,0.007795871982185,0.024631831805657,0.023900497704744,0.004217409013161,0.103986537602167,0.101697418838739,0.015227410905836,0.455832334865574,0.453872129321098,0.03816014865187,0.897898404580062,0.898520976305008,0.011237451008771,4.48702013153227,4.490155220031738,0.434094097543246,-1.2388803666341195,-1.2480938757318063,-0.08315051653168765,694.3089431,62,115,2020-07-01
1403,0.027181448166394,0.026346992701292,0.006215793297359,0.046002670505047,0.044593341648579,0.00991942652061,0.029640697104814,0.028951290994883,0.005396239711839,0.114857173686484,0.113341793417931,0.019221911108239,0.442423602257884,0.441310495138168,0.048115896136796,0.874940966194585,0.875113189220428,0.013504912466973,3.901099122857007,3.880960941314697,0.411520110773637,-1.0986667224085498,-1.1084928464939403,-0.10359997468690565,689.4308943,61,116,2020-07-01
1404,0.023574373257779,0.022929801605642,0.004353820721256,0.043452943754388,0.042214354500175,0.008507250380297,0.025670739572594,0.025089138187468,0.004081626959068,0.113382627643675,0.111861538141966,0.01763090093537,0.457937928733858,0.45672295987606,0.045620120276541,0.894146249773066,0.894679129123688,0.009790628665452,3.979693858078539,3.965930342674255,0.369341722738999,-1.2380284334904452,-1.2463649508754053,-0.10266321459252954,647.1544715,60,110,2020-07-01
1405,0.024970141354292,0.024050595238805,0.004711087063676,0.041896302269727,0.040137460455298,0.008420850825527,0.026414040284531,0.025656281039119,0.004247113108768,0.107264680024822,0.104833487421274,0.01661540543154,0.456207014562242,0.453212857246399,0.041420232530115,0.890947480860972,0.891639918088913,0.010213415902917,4.376843684385853,4.38111138343811,0.438679463027545,-1.2078899050027712,-1.213127036914017,-0.09116460639560335,666.6666667,61,111,2020-07-01
1406,0.022424528923633,0.021634518168867,0.004135944433299,0.04196376686075,0.040109921246767,0.008741454927467,0.025173189497908,0.024482612498105,0.004128378748307,0.108284028169722,0.106035027652979,0.016632558236594,0.44630619735911,0.444010943174362,0.041021510604568,0.893607752000937,0.894389569759369,0.010512286218254,4.121420428493871,4.127716541290283,0.407586464965974,-1.2061085216087093,-1.212308343691352,-0.09089052696887266,658.5365854,61,113,2020-07-01
1407,0.026074433283965,0.025260464288294,0.005433403909421,0.043331615355277,0.042283818125725,0.008176460795914,0.028218763475141,0.027549264021218,0.004820508080428,0.107732748699696,0.106575924903154,0.015573862667668,0.436875841951411,0.436954483389854,0.043532832620636,0.879113851191846,0.879556596279144,0.012194593500182,4.178255413063525,4.172219514846802,0.336843502731474,-1.1009140230486907,-1.1151875021836875,-0.09431533812966274,700.8130081,61,115,2020-07-01
1408,0.025282805733039,0.024327076040208,0.005085526301881,0.040683183990928,0.038935102522373,0.008860706113898,0.028024112823513,0.027244108729064,0.004592474262997,0.101720181499899,0.098755516111851,0.017630500612827,0.426161024816314,0.423687636852264,0.04544432530877,0.876814670587911,0.87688222527504,0.012707345211394,4.483971233856193,4.492719411849976,0.518481458765843,-1.0684169854372203,-1.07468714753846,-0.10010235791199015,598.3739837,62,109,2020-07-01
1409,0.024847005516517,0.024317079223692,0.005288452765965,0.042800543817052,0.042055074125528,0.008842967475818,0.02657721902246,0.026160895824432,0.004741000905409,0.109852099720113,0.108973417431116,0.018097509273801,0.45315104832978,0.453262865543365,0.047112480406959,0.889697962437838,0.889537125825882,0.01161147021682,4.184553543859675,4.156347990036011,0.440015135293225,-1.1946640717680104,-1.205031370715277,-0.10375026270790629,678.0487805,61,113,2020-07-01
1410,0.023667567243077,0.022724162787199,0.006143729810346,0.040937417311518,0.039313275367022,0.010082442156439,0.026092032793445,0.025326114147902,0.00523993771789,0.103817930632056,0.101149089634418,0.020561109729726,0.424819661822575,0.420644700527191,0.057110568013922,0.884866015636117,0.885066568851471,0.01167048630233,4.206083576591144,4.19831371307373,0.43306604638634,-1.096322040134031,-1.0959843780121954,-0.12708318513084502,559.3495935,59,109,2020-07-01
1411,0.027164063082942,0.026401840150356,0.005479588958123,0.043082300511557,0.04175228625536,0.00884041445627,0.028104560385417,0.027492500841618,0.004911235393115,0.106159127390963,0.103865012526512,0.016992756801154,0.454288794624654,0.451645970344543,0.043593441315878,0.883942881340119,0.884335339069366,0.012774903211497,4.524284836139322,4.526825428009033,0.473706382800933,-1.1605451640741005,-1.163565349252172,-0.09416578007746657,665.0406504,61,117,2020-07-01
1412,0.021573798790054,0.020755076780915,0.004456786327988,0.042064579328263,0.040280692279339,0.009508235748248,0.02387996024275,0.023053303360939,0.004728797007053,0.112187746703278,0.109625399112701,0.019300521151487,0.48066986385325,0.480675995349884,0.046236296407688,0.90589964027273,0.907203376293182,0.011881781338468,4.243009645247642,4.264838218688965,0.464432950765113,-1.385196765259177,-1.4066728427192938,-0.10217860589262052,570.7317073,60,111,2020-07-01
1501,0.022762090757151,0.021785121411085,0.004570523745014,0.043147920146731,0.040994267910719,0.009674403694492,0.023476420683284,0.022579778917134,0.004753483568855,0.11290439515585,0.109944555908442,0.018679811221848,0.483368121832505,0.482162430882454,0.039825331392553,0.907941464362414,0.909647971391678,0.012897608392757,4.21446958855014,4.237426996231079,0.499169531511264,-1.3882163830330743,-1.406820232267037,-0.08571046465126314,645.5284553,61,111,2020-07-01
1502,0.02346577421683,0.022525326348841,0.004996427222577,0.041443576212181,0.039700783789158,0.009156236743641,0.023365771029101,0.022494512610137,0.004928216207939,0.109070712163888,0.106863670051098,0.01764383738786,0.48298529433774,0.482025235891342,0.037510568326884,0.908420078293671,0.910156786441803,0.0131801309534,4.431875745927822,4.434761524200439,0.495809664170441,-1.3790748555370758,-1.3978005424078808,-0.07911933343619332,637.398374,62,110,2020-07-01
1503,0.025263340609681,0.024319681338966,0.005045140979674,0.043701070689927,0.042140476405621,0.008472549222541,0.025387858602778,0.024577962234616,0.004659890112561,0.112212879010219,0.109858963638544,0.01608609488733,0.472927766303034,0.470597192645073,0.039198869923946,0.898717717281591,0.899679720401764,0.011532772894265,4.196519734487535,4.209362506866455,0.347944383488546,-1.287700176100389,-1.2976717722806521,-0.0841101999564115,497.5609756,61,111,2020-07-01
1504,0.021364187586209,0.020399102941155,0.004463104805884,0.040377803915385,0.038141757249832,0.009634852200609,0.022280219082523,0.021337226033211,0.004578158949976,0.105952929600144,0.102940581738949,0.018080151047692,0.469273504783839,0.465952306985855,0.038760773567569,0.910031040284196,0.911619961261749,0.011987633925644,4.419784228908382,4.426113605499268,0.515824786455732,-1.3551177190554073,-1.3637423125659942,-0.08360211896977758,531.7073171,61,113,2020-07-01
1505,0.025659502067027,0.024774700403214,0.005670927032204,0.044185775877937,0.042716827243567,0.00988881890565,0.026386482294196,0.025614676997066,0.005201074980005,0.111402987918736,0.109339185059071,0.018731205051724,0.459624766012558,0.45752689242363,0.046251849811816,0.892141395229091,0.892960011959076,0.012550755865511,4.155867306525955,4.147412300109863,0.420325091196226,-1.2154041243034388,-1.2242806409806921,-0.09988153791296435,692.6829268,60,113,2020-07-01
1506,0.025513638965699,0.024784537963569,0.005761236848197,0.043740146174502,0.042610730975866,0.00954506516657,0.026365603777868,0.025783439166844,0.005327407375903,0.111659629585314,0.110259905457497,0.017971753446615,0.464526199499933,0.463738799095154,0.041935961094284,0.893342906498996,0.894614070653915,0.013893379515336,4.194512517939504,4.181532621383667,0.420969713088005,-1.2377142228946596,-1.2486668826196006,-0.08857727415831015,583.7398374,59,108,2020-07-01
1507,0.021498630206717,0.020703568123281,0.00445927304169,0.043522710248629,0.041303901001811,0.010781081400063,0.023562304062465,0.022721122950315,0.005058127911781,0.113299099015181,0.110229775309563,0.020638733994777,0.463325110933367,0.461734816431999,0.042693503024529,0.904007700355391,0.905399471521378,0.01306288970534,3.982306232962845,3.987051963806152,0.506799806622282,-1.3099275109615423,-1.3225396466365,-0.09214421220363532,517.0731707,59,106,2020-07-01
1508,0.025909474250577,0.025200238451362,0.005978863304698,0.04522721164973,0.044278241693974,0.009661386685417,0.027183766457957,0.026629040017724,0.005354760372983,0.112988632705336,0.11176436394453,0.018990842872095,0.457461899847026,0.457399308681488,0.0481214098963,0.888520804337642,0.88922381401062,0.013105199144095,4.072573276978303,4.059400081634521,0.40082385755735,-1.1952678283982319,-1.20815997066748,-0.10391871164455779,598.3739837,61,115,2020-07-01
1509,0.022695072451906,0.02211846690625,0.004722629062564,0.039956713024011,0.038766952231526,0.008517695438926,0.022763688032212,0.022241304628551,0.004298692538034,0.106604423369058,0.105413231998682,0.017033428260935,0.464916887939662,0.46600042283535,0.043415203687323,0.907136097409426,0.907880991697311,0.011345861602852,4.334040514230208,4.330651998519897,0.445026220263848,-1.312996214827522,-1.3312732435429215,-0.0960813498439641,656.9105691,63,113,2020-07-01
1510,0.021438642134852,0.020786681212485,0.00442300653783,0.038098110733906,0.03660854883492,0.008124739896873,0.02366328508189,0.022979439236224,0.004475695476188,0.098713789132525,0.096653949469328,0.016420380375812,0.417836862855062,0.416370868682861,0.046187021751115,0.893244511648974,0.894278585910797,0.012467066845104,4.305289400557832,4.312077283859253,0.39101097420609,-1.113569410322135,-1.120893534806064,-0.10285483560462741,619.5121951,62,109,2020-07-01
1511,0.024696315186457,0.023951777257025,0.004942746752898,0.039296870123186,0.03786632604897,0.008400983475228,0.025270207730021,0.024514239281416,0.004610472349128,0.099662463823401,0.097262781113386,0.017150922099886,0.437890067603187,0.437073469161987,0.044406764933373,0.891332525385868,0.892205625772476,0.012480661711118,4.623268250521899,4.643221378326416,0.499217556814774,-1.1475005111086505,-1.1593297719248203,-0.09750870422638418,640.6504065,61,111,2020-07-01
1512,0.025769668977304,0.02507963962853,0.005178146116083,0.041649431170644,0.04087446257472,0.007658920448888,0.026254133093638,0.025778305716813,0.00463683200253,0.105090182755176,0.104169223457575,0.014827896542707,0.458529191875773,0.458302184939384,0.04398050233975,0.892097033194873,0.892240464687347,0.012397843729816,4.5219007266197,4.50989842414856,0.367969579230295,-1.211169174229246,-1.2225580021493394,-0.09617818304750926,591.8699187,62,113,2020-07-01
1601,0.0236861892023,0.023025384172797,0.004531999881312,0.042269989443649,0.040883887559175,0.008490032748575,0.02430467498508,0.023664033040404,0.004315683595875,0.106612391083575,0.104653052985668,0.016512293831159,0.443812032689999,0.441944241523743,0.040605227268603,0.896739931862909,0.897507667541504,0.010495798259879,4.149801972658668,4.131478309631348,0.404136130254227,-1.1922396035777356,-1.1981943054565658,-0.08900788738780163,557.7235772,58,104,2020-07-01
