Plot_ID,Blue_180620,Green_180620,Red_180620,RedEdge_180620,NIR_180620,NDVI_180620,MTCI_180620,GrainYield_180620,Blue_230620,Green_230620,Red_230620,RedEdge_230620,NIR_230620,NDVI_230620,MTCI_230620,Blue_240620,Green_240620,Red_240620,RedEdge_240620,NIR_240620,NDVI_240620,MTCI_240620,Blue_250620,Green_250620,Red_250620,RedEdge_250620,NIR_250620,NDVI_250620,MTCI_250620,Blue_290620,Green_290620,Red_290620,RedEdge_290620,NIR_290620,NDVI_290620,MTCI_290620,Blue_010720,Green_010720,Red_010720,RedEdge_010720,NIR_010720,NDVI_010720,MTCI_010720,Blue_070720,Green_070720,Red_070720,RedEdge_070720,NIR_070720,NDVI_070720,MTCI_070720,Blue_130720,Green_130720,Red_130720,RedEdge_130720,NIR_130720,NDVI_130720,MTCI_130720,Blue_200720,Green_200720,Red_200720,RedEdge_200720,NIR_200720,NDVI_200720,MTCI_200720,Blue_220720,Green_220720,Red_220720,RedEdge_220720,NIR_220720,NDVI_220720,MTCI_220720,Blue_270720,Green_270720,Red_270720,RedEdge_270720,NIR_270720,NDVI_270720,MTCI_270720,Blue_300720,Green_300720,Red_300720,RedEdge_300720,NIR_300720,NDVI_300720,MTCI_300720,Blue_040820,Green_040820,Red_040820,RedEdge_040820,NIR_040820,NDVI_040820,MTCI_040820,Blue_120820,Green_120820,Red_120820,RedEdge_120820,NIR_120820,NDVI_120820,MTCI_120820
1101,0.020172189921141,0.045517900958657,0.031956437975168,0.104008927941322,0.291075810790062,0.752425044775009,3.156992197036743,453.6585366,0.031524922698736,0.098336145281792,0.042260989546776,0.162171602249146,0.634124338626862,0.881080150604248,-0.406315863132477,0.018872195854783,0.049369130283594,0.024607762694359,0.112615898251534,0.402542531490326,0.88561350107193,3.262092113494873,0.028579152189195,0.065614260733128,0.046904154121876,0.121526811271906,0.29417185485363,0.724423289299011,2.94970178604126,0.002444914309308,0.005290548317134,0.002452839631587,0.013643006794155,0.042928751558065,0.891991436481476,2.608521223068237,0.021905099973083,0.051634814590216,0.028147151693702,0.142297893762589,0.465754747390747,0.885389626026154,2.803550958633423,0.026941031217575,0.078043095767498,0.059718575328588,0.163122862577438,0.36508783698082,0.713755428791046,1.996877074241638,0.018339591100812,0.067696992307901,0.023631433956325,0.24615316092968,0.735898613929749,0.93766462802887,2.195285320281982,0.024545880034566,0.082166258245707,0.05145201086998,0.182917140424252,0.459972351789474,0.802431046962738,2.067497372627258,0.01930648740381,0.0663922727108,0.047034801915288,0.176781363785267,0.394212990999222,0.78749206662178,1.685444176197052,0.025021893903613,0.068828631192446,0.069010268896818,0.153429843485355,0.289066955447197,0.602283149957657,1.577006876468658,0.025993556715548,0.058859266340733,0.07048562169075,0.190947622060776,0.37766008079052,0.675071388483047,1.651820659637451,0.02095003053546,0.056334942579269,0.080090075731277,0.148008942604065,0.298841714859009,0.577323198318481,2.229380369186401,0.023058691993356,0.043693896383047,0.092061318457127,0.134481638669968,0.271710962057114,0.493603229522705,0.493603229522705
1102,0.024764384143054,0.052079331129789,0.042079627513885,0.110786087810993,0.262999072670937,0.711121916770935,3.191882491111755,439.0243902,0.025550471618772,0.084070414304733,0.036521587520838,0.161119908094406,0.577144980430603,0.886248528957367,-0.457174092531204,0.024411619640887,0.054661307483912,0.030558671802282,0.117232277989388,0.405762180685997,0.860194355249405,3.320229887962341,0.032562799751759,0.066504575312138,0.050313670188189,0.125359810888767,0.285350888967514,0.702292323112488,3.120022535324097,0.003207219066098,0.005746736191213,0.003020495641977,0.013781146146357,0.041950266808271,0.86651074886322,2.609106540679932,0.028108204714954,0.055910406634212,0.035009063780308,0.14514946937561,0.458687305450439,0.858815878629684,2.861652374267578,0.024078712798655,0.078847803175449,0.043089546263218,0.169367551803589,0.410774350166321,0.809000730514526,1.90427440404892,0.019175761379302,0.051397528499365,0.030258393846452,0.135311268270016,0.361237525939941,0.845885932445526,2.162521839141846,0.031325858086348,0.091255456209183,0.063361421227455,0.189308449625969,0.447529673576355,0.757653832435608,1.983066201210022,0.026520929299295,0.076623313128948,0.059251753613353,0.186322942376137,0.388482660055161,0.736907839775085,1.59538596868515,0.023936377838254,0.071961272507906,0.06189220957458,0.167059876024723,0.320666953921318,0.670204788446426,1.38972795009613,0.035946464166045,0.075252640992403,0.089332073926926,0.194961585104465,0.356104284524918,0.598631858825684,1.530140161514282,0.033041886985302,0.078066326677799,0.103322625160217,0.174170792102814,0.314360290765762,0.505865275859833,2.004308700561523,0.036106739193201,0.063296653330326,0.114167742431164,0.16331735253334,0.293184369802475,0.438583374023438,0.438583374023438
1103,0.026465213857591,0.054017174988985,0.044347835704684,0.115718077868223,0.288947239518166,0.689330041408539,3.297432780265808,409.7560976,0.030678598210216,0.089905567467213,0.041425459086895,0.159434005618095,0.584292650222778,0.871417015790939,-0.455953866243362,0.022244581021369,0.05194922350347,0.028875118121505,0.114270586520433,0.405203133821487,0.867228388786316,3.3990079164505,0.032494870945811,0.067391701042652,0.050833497196436,0.119320370256901,0.276944786310196,0.701137840747833,3.252447962760925,0.003069250728004,0.005775435827672,0.00291791500058,0.01403577439487,0.042714109644294,0.872110158205032,2.577875375747681,0.026808137074113,0.057188274338841,0.034400854259729,0.149911507964134,0.468714967370033,0.863303333520889,2.768063426017761,0.030525103211403,0.086062747985125,0.052052851766348,0.173425763845444,0.406993836164474,0.771058112382889,1.924151718616486,0.0181386154145,0.050880670547485,0.031844707205892,0.128981105983257,0.341398268938065,0.828005194664001,2.213249921798706,0.031892670318484,0.092441260814667,0.069186616688967,0.193583346903324,0.447553142905235,0.731308788061142,1.996396720409393,0.026253867894411,0.075286023318768,0.061871733516455,0.184003971517086,0.377726659178734,0.71602937579155,1.594675242900848,0.031164009124041,0.079832721501589,0.075282450765371,0.175131060183048,0.313340857625008,0.604588329792023,1.307644963264465,0.032217504456639,0.073112286627293,0.087587162852287,0.187501944601536,0.32561831176281,0.576930344104767,1.385242402553558,0.033037014305592,0.079752124845982,0.115400835871696,0.182299211621284,0.318903416395187,0.469141006469727,2.061568737030029,0.039927892386913,0.068010434508324,0.130763113498688,0.173318490386009,0.302045583724976,0.39658910036087,0.39658910036087
1104,0.020740838721395,0.040923792868853,0.029858628287911,0.093343161046505,0.255353897809982,0.757377803325653,3.221451759338379,474.796748,0.030929431319237,0.091585323214531,0.042860001325607,0.155601382255554,0.574658453464508,0.867346972227097,-0.466296836733818,0.02180106472224,0.050489258021116,0.027555884793401,0.111946903169155,0.415985912084579,0.875544339418411,3.578957438468933,0.026802874170244,0.056351628154516,0.039726661518216,0.115316264331341,0.274608850479126,0.767465889453888,3.355487585067749,0.002739390940405,0.004833679413423,0.002581204636954,0.012304559350014,0.041239958256483,0.882043212652206,2.964290022850037,0.024749524891376,0.048597604036331,0.030623432248831,0.131658539175987,0.455759882926941,0.874434173107147,3.206093549728394,0.030433096922934,0.088174365460873,0.058714916929603,0.176021851599216,0.399950549006462,0.73991984128952,1.90694671869278,0.015961458906531,0.041806202381849,0.023886986076832,0.111164651811123,0.334718286991119,0.866847813129425,2.561696767807007,0.027655679732561,0.083374582231045,0.051505163311958,0.180879950523376,0.456478655338287,0.801198542118073,2.101287841796875,0.022987795993686,0.06812509149313,0.04742288030684,0.171641454100609,0.387541875243187,0.782310545444489,1.746826529502869,0.031082294881344,0.080003306269646,0.07448498159647,0.170523792505264,0.298270672559738,0.596721768379211,1.27551805973053,0.0311429053545,0.071305595338345,0.083175957202911,0.187691330909729,0.334488362073898,0.602703809738159,1.412865996360779,0.03018244355917,0.074127085506916,0.102619268000126,0.175976559519768,0.315645068883896,0.509150385856628,1.94731080532074,0.031849607825279,0.055358916521072,0.105388283729553,0.148963496088982,0.273070275783539,0.441689252853394,0.441689252853394
1105,0.021428041160107,0.048796415328979,0.034217048436403,0.110638067126274,0.279234200716019,0.75910410284996,3.0726398229599,411.3821138,0.029034445993602,0.086289845407009,0.039869360625744,0.164959892630577,0.591558307409286,0.878894239664078,-0.446404308080673,0.024171588942409,0.057454582303762,0.030589923262596,0.124323204159737,0.437316983938217,0.86950945854187,3.333285093307495,0.035113580524921,0.070572949945927,0.056686252355576,0.128928035497665,0.261020675301552,0.678744792938232,3.380870819091797,0.003239242127165,0.005883253645152,0.003009364241734,0.01421691197902,0.042676702141762,0.867832720279694,2.54026198387146,0.029281806200743,0.059577262029052,0.035984363406897,0.153573520481586,0.473268926143646,0.858488857746124,2.720606088638306,0.02607087418437,0.072360061109066,0.041063588112593,0.153123334050179,0.400220036506653,0.811533272266388,2.157953977584839,0.020247971639037,0.056223198771477,0.035147674381733,0.138986989855766,0.348086684942245,0.814946591854095,2.025817155838013,0.034748360514641,0.096048586070538,0.072023928165436,0.201028004288673,0.447003275156021,0.72303295135498,1.867267251014709,0.028440281748772,0.079974964261055,0.065909922122955,0.19247905164957,0.37950111925602,0.699594229459763,1.498103678226471,0.027002492919564,0.076708488166332,0.063978470861912,0.173071026802063,0.317959785461426,0.651831746101379,1.304807543754578,0.034539327025414,0.07546604424715,0.092566184699535,0.190518990159035,0.320389091968536,0.552879095077515,1.338656425476074,0.033818379044533,0.080636374652386,0.121611125767231,0.181573793292046,0.314188241958618,0.44398707151413,2.25452995300293,0.038865948095918,0.064123202115297,0.12584912031889,0.164543353021145,0.292197659611702,0.397689253091812,0.397689253091812
1106,0.022731365635991,0.047877993434668,0.033621167764068,0.10669581964612,0.294859051704407,0.76921758055687,3.363689422607422,450.4065041,0.029855420812964,0.091980844736099,0.038771621882915,0.152900338172913,0.596601843833923,0.883684515953064,-0.440062552690506,0.023781089112163,0.049982771277428,0.032079150900245,0.107129666954279,0.390899792313576,0.849667221307755,3.760203123092651,0.030442417599261,0.054931791499257,0.052792113274336,0.113436564803123,0.248217418789864,0.660126507282257,3.710311770439148,0.002975964220241,0.00485168164596,0.002837480045855,0.012008574791253,0.039073165506124,0.86500757932663,2.967025756835938,0.026423158124089,0.048048611730337,0.03372310474515,0.127610996365547,0.430045783519745,0.854622840881348,3.256927728652954,0.03389885276556,0.09088172391057,0.059421304613352,0.178397804498672,0.395731166005135,0.730083972215652,1.867248296737671,0.017105467617512,0.04189370572567,0.025245966389775,0.109922841191292,0.322392642498016,0.855539083480835,2.527987003326416,0.029908899217844,0.084370627999306,0.05461860448122,0.182833939790726,0.458589762449265,0.79296338558197,2.148849964141846,0.02374738547951,0.067174524068832,0.048565816134214,0.170048356056213,0.381848499178886,0.774555236101151,1.758985459804535,0.031794996932149,0.08260278403759,0.077381286770105,0.179451666772366,0.30776172876358,0.589796930551529,1.196122229099274,0.031050100922585,0.067967314273119,0.078603684902191,0.179647080600262,0.330719709396362,0.616803765296936,1.512462973594666,0.028311501257122,0.069547034800053,0.091591451317072,0.167212888598442,0.31067331135273,0.546984881162643,1.911825299263,0.031370030716062,0.057057486847043,0.106986947357655,0.154135622084141,0.276390388607979,0.441958263516426,0.441958263516426
1107,0.024638313800097,0.047210611402988,0.03847387060523,0.101468056440353,0.275218486785889,0.703562319278717,3.276359796524048,440.6504065,0.032043881714344,0.085867766290903,0.043822789564729,0.157091967761517,0.553765624761581,0.859028667211533,-0.488445892930031,0.023036662489176,0.051947912201285,0.028921747580171,0.113151177763939,0.409132093191147,0.868028312921524,3.501709461212158,0.034265261143446,0.065537437796593,0.055424723774195,0.119304277002811,0.256448268890381,0.651616275310516,3.70703125,0.003149666939862,0.005656434455886,0.002936626784503,0.013737704139203,0.042016323655844,0.86985257267952,2.605996012687683,0.026441834867001,0.052784886211157,0.033104728907347,0.140623554587364,0.448590457439423,0.861796200275421,2.852435111999512,0.027501441538334,0.071332223713398,0.043593659996986,0.147662818431854,0.375860929489136,0.791095852851868,2.172459840774536,0.017748499289155,0.04767519235611,0.027105236425996,0.12346600741148,0.3317651450634,0.849766194820404,2.16328763961792,0.032180245965719,0.093779794871807,0.065720327198505,0.198523543775082,0.447010979056358,0.750041514635086,1.843109428882599,0.025548818521202,0.076368547976017,0.057691929861903,0.186787694692612,0.376989930868149,0.733773469924927,1.483554720878601,0.02767909411341,0.075355350971222,0.062769081443548,0.169776640832424,0.318016678094864,0.656025975942612,1.353792667388916,0.033744039013982,0.070397388190031,0.089793741703033,0.182163499295712,0.312740162014961,0.554874897003174,1.414866805076599,0.031003369949758,0.07186621055007,0.106095779687166,0.165471866726875,0.298099502921104,0.475273549556732,2.248871803283691,0.032427521422505,0.055866226553917,0.109244216233492,0.148915819823742,0.270072877407074,0.423288106918335,0.423288106918335
1108,0.03060238622129,0.05713278055191,0.04927284643054,0.11841044574976,0.306055694818497,0.654493927955627,3.452166557312012,359.3495935,0.029016764834523,0.084912791848183,0.038831677287817,0.158357352018356,0.584485054016113,0.879842638969421,-0.452687710523605,0.022409290075302,0.0504230260849,0.028718885034323,0.108016461133957,0.394593089818954,0.865607917308807,3.586192607879639,0.030089015141129,0.055765260010958,0.050430927425623,0.117724325507879,0.24147430062294,0.671944797039032,3.924607515335083,0.002924886299297,0.005284942686558,0.002919604303315,0.012990892864764,0.040342058986425,0.866613149642944,2.714997529983521,0.024998693726957,0.050007747486234,0.033602211624384,0.1325678601861,0.429541319608688,0.855916231870651,2.987726926803589,0.029437331482768,0.08504119515419,0.050481844693422,0.171816051006317,0.392310470342636,0.769602417945862,1.801591873168945,0.017553221434355,0.048884842544794,0.030743999406695,0.12662398815155,0.317337810993195,0.824394822120667,2.014005899429321,0.031189072877169,0.088532492518425,0.070729501545429,0.184982180595398,0.40445140004158,0.70429265499115,1.876110076904297,0.024635360576212,0.070971798151731,0.062571872025728,0.175024211406708,0.340713620185852,0.688468247652054,1.482056498527527,0.031526081264019,0.078476585447788,0.07363698631525,0.169770732522011,0.303259968757629,0.596132040023804,1.327239394187927,0.031458545476198,0.064534954726696,0.088451292365789,0.168549954891205,0.288049668073654,0.530206978321075,1.50047504901886,0.029985124245286,0.067239724099636,0.104630421847105,0.156135343015194,0.285805732011795,0.464111328125,2.546499252319336,0.030872172676027,0.052207980304956,0.101071126759052,0.136669710278511,0.251613512635231,0.426618218421936,0.426618218421936
1109,0.031100677326322,0.065046362578869,0.049790222197771,0.134175300598145,0.377456158399582,0.710312008857727,3.270667791366577,391.8699187,0.030847140587866,0.088752649724483,0.041652830317616,0.17170761525631,0.571928888559341,0.871905118227005,-0.467784866690636,0.027907866984606,0.059843305498362,0.034592863172293,0.123214267194271,0.431371182203293,0.852273464202881,3.484856605529785,0.026488680392504,0.048752810806036,0.040307205170393,0.126424968242645,0.248420268297195,0.676831007003784,3.905955672264099,0.003472379408777,0.005956192500889,0.003456909907982,0.014077574945986,0.04095396772027,0.844456017017365,2.553541421890259,0.029732106253505,0.057409338653088,0.039652746170759,0.146339580416679,0.439716011285782,0.835433661937714,2.770995378494263,0.02942275069654,0.084609463810921,0.057473350316286,0.168417438864708,0.364957600831985,0.722488641738892,1.780957102775574,0.02107404731214,0.055258095264435,0.046542514115572,0.133472979068756,0.306934922933578,0.733555793762207,2.015821695327759,0.034651653841138,0.090364303439856,0.080843806266785,0.189156159758568,0.389681592583656,0.654428482055664,1.841057181358337,0.026426232419908,0.06928277015686,0.072901695966721,0.169099673628807,0.310828313231468,0.620835393667221,1.48730194568634,0.02917836792767,0.073812924325466,0.071615777909756,0.158715143799782,0.281158179044724,0.580257892608643,1.375195384025574,0.034307289868593,0.067169856280088,0.106915332376957,0.170813366770744,0.279152795672417,0.445513382554054,1.707507491111755,0.030938470736146,0.067681439220905,0.111219361424446,0.153052352368832,0.277522787451744,0.428468689322472,3.003632068634033,0.032588941976428,0.054293714463711,0.104955729097128,0.137307703495026,0.248077340424061,0.405831709504128,0.405831709504128
1110,0.0254928143695,0.048949550837278,0.037005838006735,0.106836944818497,0.31823618710041,0.763972401618958,3.396819353103638,430.8943089,0.034837475046515,0.095961380749941,0.047172848135233,0.162260249257088,0.594478875398636,0.859004378318787,-0.450657278299332,0.025919267907739,0.056752000004053,0.031904267147183,0.118766527622938,0.426615864038467,0.861855894327164,3.550960540771484,0.025188079103827,0.047980755567551,0.038094159215689,0.121654942631721,0.25260192155838,0.71294903755188,3.731790542602539,0.00346472277306,0.00591976265423,0.003249438945204,0.014097488019615,0.042593272402883,0.859245717525482,2.63008975982666,0.028166313655674,0.056766588240862,0.03612120449543,0.14575219899416,0.458315938711166,0.85394561290741,2.865903496742249,0.034565795212984,0.088908135890961,0.078640639781952,0.174071833491325,0.349761694669724,0.626773476600647,1.877382040023804,0.020249213092029,0.053665867075324,0.037778856232762,0.130596153438091,0.324232384562492,0.790372222661972,2.112637162208557,0.036784213036299,0.093825928866863,0.076151918619871,0.191309340298176,0.419628873467445,0.694120347499847,1.954082548618317,0.027499385178089,0.072859819978476,0.064931180328131,0.172983109951019,0.341520249843597,0.678797036409378,1.571548104286194,0.031402088701725,0.078043423593044,0.081614412367344,0.167038157582283,0.292268484830856,0.545793175697327,1.424028635025024,0.031664598733187,0.063923198729753,0.084793206304312,0.164557449519634,0.283411383628845,0.540487706661224,1.515837073326111,0.030974918045104,0.070062316954136,0.105208694934845,0.159354008734226,0.288504034280777,0.465759918093681,2.443113684654236,0.03080961573869,0.052101051434875,0.101094380021095,0.136715292930603,0.250374585390091,0.423930734395981,0.423930734395981
