0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2019_Simps,test_field = Masbasis_2019_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:14.4,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 88.87886085030799,RMSE_train = 16.25410035589385,R2_test = -0.11104025620281055,R2_train = 0.8956851763462695,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.02113364 0.04005385 0.01835024 0.04775948 0.05533691 0.07722378
 0.02794835 0.01314673 0.01196837 0.04511746 0.03086438 0.0709196
 0.08354804 0.01835901 0.04066694 0.05115429 0.0224271  0.04894777
 0.02330665 0.02015266 0.0115262  0.04702772 0.01841047 0.04346465
 0.01413549 0.02343343 0.01940199 0.03050609 0.0237087 ]",GKF = False,59:15.0
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2019_Simps,test_field = Masbasis_2020_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:16.0,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 140.4525731927553,RMSE_train = 16.254100355893858,R2_test = -1.1591418544091323,R2_train = 0.8956851763462694,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.02113364 0.04005385 0.01835024 0.04775948 0.05533691 0.07722378
 0.02794835 0.01314673 0.01196837 0.04511746 0.03086438 0.0709196
 0.08354804 0.01835901 0.04066694 0.05115429 0.0224271  0.04894777
 0.02330665 0.02015266 0.0115262  0.04702772 0.01841047 0.04346465
 0.01413549 0.02343343 0.01940199 0.03050609 0.0237087 ]",GKF = False,59:16.5
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2019_Simps,test_field = Robot_2020_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:17.5,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 108.80263398961993,RMSE_train = 16.254100355893854,R2_test = -0.19552569312834,R2_train = 0.8956851763462694,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.02113364 0.04005385 0.01835024 0.04775948 0.05533691 0.07722378
 0.02794835 0.01314673 0.01196837 0.04511746 0.03086438 0.0709196
 0.08354804 0.01835901 0.04066694 0.05115429 0.0224271  0.04894777
 0.02330665 0.02015266 0.0115262  0.04702772 0.01841047 0.04346465
 0.01413549 0.02343343 0.01940199 0.03050609 0.0237087 ]",GKF = False,59:18.0
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2019_Simps,test_field = Staur_2019_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:19.1,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 111.53233602401714,RMSE_train = 16.25410035589385,R2_test = -0.3790681431143117,R2_train = 0.8956851763462695,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.02113364 0.04005385 0.01835024 0.04775948 0.05533691 0.07722378
 0.02794835 0.01314673 0.01196837 0.04511746 0.03086438 0.0709196
 0.08354804 0.01835901 0.04066694 0.05115429 0.0224271  0.04894777
 0.02330665 0.02015266 0.0115262  0.04702772 0.01841047 0.04346465
 0.01413549 0.02343343 0.01940199 0.03050609 0.0237087 ]",GKF = False,59:19.6
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2019_Simps,test_field = Staur_2020_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:20.4,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 93.10263527081467,RMSE_train = 16.25410035589385,R2_test = -0.1157012520327334,R2_train = 0.8956851763462695,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.02113364 0.04005385 0.01835024 0.04775948 0.05533691 0.07722378
 0.02794835 0.01314673 0.01196837 0.04511746 0.03086438 0.0709196
 0.08354804 0.01835901 0.04066694 0.05115429 0.0224271  0.04894777
 0.02330665 0.02015266 0.0115262  0.04702772 0.01841047 0.04346465
 0.01413549 0.02343343 0.01940199 0.03050609 0.0237087 ]",GKF = False,59:20.9
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2020_Simps,test_field = Graminor_2019_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:21.6,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 85.60243001328095,RMSE_train = 18.777416495097057,R2_test = -1.8932924985588446,R2_train = 0.964551197251616,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08020039 0.00916794 0.01005518 0.00755561 0.01031084 0.03683473
 0.01093311 0.01450194 0.0092896  0.10332778 0.00718695 0.01299594
 0.05702682 0.01023097 0.00934977 0.01435842 0.01312397 0.0110713
 0.06119642 0.00600363 0.01228946 0.01446477 0.01137645 0.03297119
 0.04729628 0.27201152 0.0101995  0.01977237 0.08489713]",GKF = False,59:22.0
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2020_Simps,test_field = Masbasis_2019_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:22.5,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 158.67990085402593,RMSE_train = 18.777416495097054,R2_test = -2.5414138100975125,R2_train = 0.964551197251616,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08020039 0.00916794 0.01005518 0.00755561 0.01031084 0.03683473
 0.01093311 0.01450194 0.0092896  0.10332778 0.00718695 0.01299594
 0.05702682 0.01023097 0.00934977 0.01435842 0.01312397 0.0110713
 0.06119642 0.00600363 0.01228946 0.01446477 0.01137645 0.03297119
 0.04729628 0.27201152 0.0101995  0.01977237 0.08489713]",GKF = False,59:23.0
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2020_Simps,test_field = Masbasis_2020_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:23.5,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 105.18903146047101,RMSE_train = 18.77741649509705,R2_test = -0.21105171327970518,R2_train = 0.964551197251616,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08020039 0.00916794 0.01005518 0.00755561 0.01031084 0.03683473
 0.01093311 0.01450194 0.0092896  0.10332778 0.00718695 0.01299594
 0.05702682 0.01023097 0.00934977 0.01435842 0.01312397 0.0110713
 0.06119642 0.00600363 0.01228946 0.01446477 0.01137645 0.03297119
 0.04729628 0.27201152 0.0101995  0.01977237 0.08489713]",GKF = False,59:23.9
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2020_Simps,test_field = Robot_2020_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:24.4,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 110.77389904412198,RMSE_train = 18.777416495097054,R2_test = -0.2392387363263191,R2_train = 0.964551197251616,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08020039 0.00916794 0.01005518 0.00755561 0.01031084 0.03683473
 0.01093311 0.01450194 0.0092896  0.10332778 0.00718695 0.01299594
 0.05702682 0.01023097 0.00934977 0.01435842 0.01312397 0.0110713
 0.06119642 0.00600363 0.01228946 0.01446477 0.01137645 0.03297119
 0.04729628 0.27201152 0.0101995  0.01977237 0.08489713]",GKF = False,59:25.1
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2020_Simps,test_field = Staur_2019_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:25.5,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 237.94991952128103,RMSE_train = 18.77741649509705,R2_test = -5.27704516789832,R2_train = 0.964551197251616,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08020039 0.00916794 0.01005518 0.00755561 0.01031084 0.03683473
 0.01093311 0.01450194 0.0092896  0.10332778 0.00718695 0.01299594
 0.05702682 0.01023097 0.00934977 0.01435842 0.01312397 0.0110713
 0.06119642 0.00600363 0.01228946 0.01446477 0.01137645 0.03297119
 0.04729628 0.27201152 0.0101995  0.01977237 0.08489713]",GKF = False,59:26.0
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Graminor_2020_Simps,test_field = Staur_2020_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:26.5,,
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 147.3927664245971,RMSE_train = 18.777416495097057,R2_test = -1.7962520350787665,R2_train = 0.964551197251616,"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08020039 0.00916794 0.01005518 0.00755561 0.01031084 0.03683473
 0.01093311 0.01450194 0.0092896  0.10332778 0.00718695 0.01299594
 0.05702682 0.01023097 0.00934977 0.01435842 0.01312397 0.0110713
 0.06119642 0.00600363 0.01228946 0.01446477 0.01137645 0.03297119
 0.04729628 0.27201152 0.0101995  0.01977237 0.08489713]",GKF = False,59:27.0
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",train_field = Masbasis_2019_Simps,test_field = Graminor_2019_Simps,year = same,all_df_ = self,Aggregation = Simpsons,59:27.4,,
