Plot_ID,GrainYield,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN last minute value (UU),MEAN Leaf moisture at 2m height (BT),MEAN 10 min lubricant (FF2),MEAN 5 sec medium,MEAN gusts of wind (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN last minute value (UU),MEDIAN Leaf moisture at 2m height (BT),MEDIAN 10 min lubricant (FF2),MEDIAN 5 sec medium,MEDIAN gusts of wind (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE last minute value (UU),MODE Leaf moisture at 2m height (BT),MODE 10 min lubricant (FF2),MODE 5 sec medium,MODE gusts of wind (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM last minute value (UU),SUM Leaf moisture at 2m height (BT),SUM 10 min lubricant (FF2),SUM 5 sec medium,SUM gusts of wind (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN last minute value (UU),MIN Leaf moisture at 2m height (BT),MIN 10 min lubricant (FF2),MIN 5 sec medium,MIN gusts of wind (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX last minute value (UU),MAX Leaf moisture at 2m height (BT),MAX 10 min lubricant (FF2),MAX 5 sec medium,MAX gusts of wind (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV last minute value (UU),STD_DEV Leaf moisture at 2m height (BT),STD_DEV 10 min lubricant (FF2),STD_DEV 5 sec medium,STD_DEV gusts of wind (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 last minute value (UU),QUANTILE_25 Leaf moisture at 2m height (BT),QUANTILE_25 10 min lubricant (FF2),QUANTILE_25 5 sec medium,QUANTILE_25 gusts of wind (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 last minute value (UU),QUANTILE_50 Leaf moisture at 2m height (BT),QUANTILE_50 10 min lubricant (FF2),QUANTILE_50 5 sec medium,QUANTILE_50 gusts of wind (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 last minute value (UU),QUANTILE_75 Leaf moisture at 2m height (BT),QUANTILE_75 10 min lubricant (FF2),QUANTILE_75 5 sec medium,QUANTILE_75 gusts of wind (FG2),QUANTILE_75 Wind speed in 2m
1111,356.097561,Zombi,GN11644,2020-06-20,2020-08-06,61,1.1785032138057916,2.7961700165089933,2.387372776774812,6.3408871049129765,14.152932423917898,30.03260089271167,84.57699646481731,11.765559647143085,11.356762407408905,84.57699646481731,2.0264640424373823,1.4803121714616387,18.441114781865636,21.154803817931082,28.2825280056977,16.096627656696715,22.358737056806184,-25.188903092438323,722.2854684179524,6.346122753210722,18.486710049462392,185.21506448346432,-3.2416331530022786,13.028305030009482,5.841162701287894,19.205366791222808,18.339513815043137,20.55632739301288,19.523716337226794,54.28474735759913,289.85171108310806,227.21506448346435,-8.367432630819568,306.7713824797067,108,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1112,334.95934960000005,Bastian,,2020-06-18,2020-08-05,59,1.3468522647961605,3.3393712543116454,2.6974902880775398,7.636261757792873,17.51745379393448,33.899672656313065,91.43840644055605,14.819963505856935,14.17808253962283,91.43840644055605,2.6343999557495903,2.19728480675268,22.24653200224478,26.099187065973343,31.65677726656314,17.84833991688163,24.53865090950768,-33.65741068347229,914.8730490007804,7.770167258212296,22.18005799178152,205.65188264965946,-2.9178327812144382,17.75963887711586,8.427765177296978,23.37736786106067,22.069026360391366,24.521977865894158,23.020032609347222,64.6033329715292,334.50937866094256,252.65188264965946,-8.604357890072897,353.18467346537227,107,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1201,473.1707317,Krabat,GN03509,2020-06-21,2020-08-08,62,1.019357908117081,2.758511948038765,2.1778506961185093,6.5148679043040705,15.513123882442548,31.769792052104965,89.01599275827476,13.335273186324038,12.754611934403783,89.01599275827476,2.319815291841941,2.0293362653147944,20.223882235005128,23.671384862775657,29.363510820380746,17.181135246439627,22.54075088220084,-31.65741237368667,823.3428412562527,9.551775620644335,19.306298334541605,209.9801629109197,-1.4020286902889474,17.966742796391244,8.215099094612698,21.154323471995202,19.915509069520628,22.233198964098086,20.765149427482143,58.21286217847109,388.0007406713052,251.9801629109197,-3.7277365252110215,403.3150678737339,110,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1202,478.04878049999996,Tjalve,,2020-06-21,2020-08-06,62,1.087853193666052,2.902430629254026,2.1734682180826606,6.644232823783605,15.406860888385335,31.883025261153694,85.15436842675439,13.233392670302674,12.504430259131308,85.15436842675439,2.5435398467593404,2.403114970697642,20.192651277425202,23.59033580836032,28.82001619399826,16.944788548721505,22.13142612120051,-30.48713672627473,823.1620566650151,10.399545090578108,18.42631670760782,196.53185789944263,-1.1693413574892537,18.038437021080146,8.070431426654906,21.123471181442717,19.56035887178094,22.261789685705136,20.388012915379953,57.976988882186994,362.5176384220443,238.53185789944266,-4.251683160060674,377.8181437468845,108,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1203,463.4146341,Eleven,SW11011,2020-06-20,2020-08-10,61,1.0664552857266156,2.773871406791906,2.132584753718059,6.282310299367446,14.805247329969687,31.626444923157887,88.74278125399091,12.672662576251625,12.03137592317778,88.74278125399091,2.348702774139138,2.1369555257257615,19.6693921047726,22.753266631008813,28.855341688583437,17.1523231053747,22.661073739315803,-29.14093686734478,786.0112206980516,9.696144274050463,18.09829171492491,198.58515880679298,-1.5097722545093801,16.942252547030055,7.331859413145394,20.5334107957563,19.149555436916373,21.844602919621302,20.17508187634945,56.63444489003726,358.79036305697184,240.58515880679298,-4.650247683748099,374.29761046547634,112,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1204,448.78048780000006,Zebra,,2020-06-20,2020-08-11,61,0.953527486027121,2.4736430131164098,2.1343563388645452,5.827891265985096,13.606897888355519,30.660029188492903,91.30103974333544,11.472541549490971,11.133254875239107,91.30103974333544,1.8594022013411537,1.3449463400472004,18.432181049430486,20.91299722802669,29.211002153558898,16.876506886789503,23.1257136423815,-25.74056038972235,701.9239599395328,5.564076954845074,18.491519339290935,200.84411000748304,-3.058266434209097,13.511313295074475,5.648294094677751,19.174612420702914,18.452399579768567,20.768206620495807,19.912899185584628,53.67479855916638,302.0167019099544,242.84411000748304,-7.358808633834476,318.4274516367798,113,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1205,469.91869919999993,Bjarne,,2020-06-19,2020-08-05,60,1.0740553394348005,2.662039409956702,2.2308927543945902,6.142328962974437,14.475227220362369,30.896731193968474,91.19041590401257,12.244334465967782,11.813187810405669,91.19041590401257,2.0191307260840134,1.557920279888289,19.099395658406294,21.994939805952885,28.9817687034891,17.077453152316348,23.00511584696307,-27.606429722318616,751.9059341805512,7.399628044190906,18.553668264250373,201.26817460012666,-2.695187796022921,15.032528875248328,6.6388167806487655,19.914279822569256,18.979298714292337,21.255186559592428,20.12386678473489,55.519886554376534,330.22878328627996,243.26817460012663,-6.304557348703327,346.37285880735453,107,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1206,526.8292683,Demonstrant,NK01568 ,2020-06-21,2020-08-11,62,1.1066042036901425,2.6958385370171003,2.119401532358314,6.134756144138784,14.759852837089682,31.658226557344737,93.83050296381096,12.640451304731368,12.06401430007258,93.83050296381096,2.1656713379857435,1.894347729701204,19.655563552760547,22.717219950478693,29.17025433180325,17.59488719981959,23.143839023865702,-28.592973181253473,781.4845584702334,8.730690876568575,17.798436796093238,205.47432981774833,-2.2851199048478175,16.788836448998946,7.297545824615947,20.516474520986225,19.27194612890478,21.84805763257473,20.344867005013317,56.523493832336186,343.72379694882414,247.47432981774836,-5.0125689828774185,359.2496785909031,113,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1207,486.1788618,PS-1,,2020-06-20,2020-08-08,61,0.9865618949310193,2.614231141909704,1.996266296059673,6.201769136928672,14.559950727953886,31.918779635950347,84.81439605571651,12.563684431894213,11.94571958604418,84.81439605571651,2.245634092828716,2.0650924202548784,19.677842647936007,22.63982447913304,29.248548158453485,16.933927905110266,22.15133317999193,-29.33905907142643,778.5396597476539,9.331636001095365,17.86338038584641,202.4629719897837,-1.5001716587115081,17.01740303863895,7.303634440728805,20.515938854500114,19.185675073195362,21.943112541567505,20.340190590083715,56.33116122790529,358.7491528018713,244.4629719897837,-4.3972084791972685,374.03897685848506,110,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1208,512.195122,Willy,GN10521,2020-06-20,2020-08-12,61,1.2142605693018538,3.2225440662712734,3.041051293044012,7.378079994878782,16.59823406367222,34.823100186870185,115.61758397734188,13.55718277062821,13.375689997400947,115.61758397734188,2.1897762701966816,1.1548485262063388,21.08657247696466,24.137458614299092,34.05155161882389,19.48752174452507,28.301272748293925,-29.690404737035312,820.6906771667828,5.953594978649818,24.46087523290486,226.16735676716308,-4.173538272272197,13.264162479049524,6.406754045334177,21.8260737103947,21.4668941270486,23.285626631631615,22.90810641483724,63.33868123579551,360.56286180544373,276.1673567671631,-10.234526097677993,381.3536038671946,114,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1209,479.6747967,Rabagast,GN07501,2020-06-21,2020-08-07,62,1.0240150211306425,2.687527229437155,2.059660554588279,6.29651205118742,15.054907320794605,31.940636399511714,88.62081446385078,12.995246766206328,12.367380091357452,88.62081446385078,2.2913788831553887,2.095381336168953,20.004087302545685,23.19856395981311,29.331486475113877,17.30891128266051,22.5417842190153,-30.479602360859957,804.8294729663346,9.404270330140905,18.245686056266827,211.04817843570686,-1.6470822860255947,17.54010029918474,7.843801488969657,20.87597724631409,19.542815434010834,22.13776840282874,20.547246767393172,57.300015834497096,374.08669572507426,253.04817843570686,-4.0660640541856745,389.31975825689966,109,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
1210,502.4390244,,SW11230,2020-06-21,2020-08-09,62,1.0222052620159312,2.6914699833490867,2.081812357304646,6.431870641544026,15.201762046259905,31.971443437071112,86.4212241353379,13.11994968895526,12.510292062910818,86.4212241353379,2.2789223473775966,2.05585503050018,20.119763698195477,23.39904808246049,29.427918464630576,17.088302346129787,22.327729604170415,-30.847105350069835,811.5832863790934,9.401163329804126,18.54679215051405,208.54694505704353,-1.576994160512394,17.902366384746266,8.01345922604024,21.012071133440767,19.70919453203561,22.230542912415903,20.67823793748313,57.64799520671348,371.92160728022674,250.54694505704347,-3.8902653104093368,387.12937189244064,111,12.698765432098762,18.97530864197531,5.702469135802471,2.5999999999999996,61.61604938271606,89.3049382716049,235.4320987654321,1.8074074074074078,20.466666666666665,12.934567901234571,11.753086419753087,12.333333333333334,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,12.3,15.2,9.1,0.0,46.5,94.4,0.0,1.4,22.8,7.0,7.0,7.3,1028.6,1537.0000000000002,461.90000000000003,210.6,4990.9,7233.700000000001,19070.0,146.39999999999998,1657.8000000000002,1047.7,952.0,999.0,3.3,7.4,-3.6,0.0,40.0,65.9,0.0,0.6,2.8,6.6,5.7,5.7,23.3,31.3,16.7,42.4,92.0,99.7,1123.0,3.4,30.1,20.2,18.3,19.2,5.2207876280107515,5.973075649617154,5.259300697541499,6.273436060087009,13.961361473636115,8.572760658541796,280.3692180978328,0.6824180862524412,6.895560165787837,4.376961288777499,4.058019418994723,4.258344748843147,8.9,15.2,0.8,0.0,49.3,85.0,0.0,1.4,15.2,8.7,7.7,8.0,12.3,18.6,5.9,0.0,58.9,92.4,145.0,1.7,22.1,13.0,11.7,12.5,16.4,23.1,9.1,1.6,72.3,95.4,421.0,2.2,25.9,16.2,15.3,16.1
