Plot_ID,GrainYield,Block,iBlock,Entry,Name,Pedigree,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Lodging,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1913,6.786762808349147,1.0,3.0,22.0,GN18696,Tom/Bjarne,0.6238577256284051,1.4703725976711464,0.9316529770869555,3.1630572451023555,12.56754001553747,35.373311756319076,175.53034548854416,11.635887038450512,11.097167417866322,1.3852344926269313,1.5512929223763388,19.239518621738608,20.87014244501209,32.38075024569249,24.405367657240685,28.132104487876394,26.774017254327305,719.7020071303983,14.905711329721118,29.999736250944313,333.31105924918904,13.254854181268344,21.010364592224178,8.27422633261721,19.260624525134848,18.051549944715887,21.471139056178814,19.934806705470265,52.82697288196169,122.41597176692572,374.31105924918904,8.028210707280659,680.3055312884588,5.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1912,6.8911574952561665,1.0,3.0,14.0,GN18568,SW71139/GN05567,0.5271929957831839,1.2475602399020091,0.7309405847934862,2.7922416372036185,12.704800573541293,36.58891482027265,204.43119607719618,11.973859988747808,11.457240333639286,1.2369868992273478,1.4612303204184738,19.91493845660072,21.615995490688288,33.71050965581183,26.25737849543139,29.308476946620996,26.162704466433212,739.0963855292094,16.826062584099702,32.13497250958823,410.4697170682894,13.860066946415923,24.80367539919484,8.942081887606456,19.97095702599976,18.79436567608859,22.310201250271042,20.807272759400156,53.99555556493506,143.72773241139032,451.46971706828947,12.666311655159532,864.6015685191219,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1911,6.294588235294117,1.0,3.0,19.0,GN17629,GN05580/Berserk//GN03531,0.5843148772521588,1.3989152947013865,0.8276655582566943,3.0777377017801384,12.826898339035964,36.054226787829066,182.38813289808047,11.999232780779272,11.427983044334578,1.385850153893918,1.6260336670359334,19.752855769710443,21.507810647879072,32.97132439084015,25.10419680687414,28.42222914049884,26.773381868903094,742.8039563045438,16.358867378331254,31.102260694036335,363.7878698723876,13.820741731438076,23.18059925634039,8.86436522914392,19.808726500871302,18.525422567701764,22.03128751731139,20.407840059572017,53.82728941740787,132.9929459967238,404.7878698723876,10.474260314602512,768.0327911018047,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1910,6.1838937381404175,1.0,2.0,25.0,CJ14236-4-4,,0.6526690994188383,1.4727757389950988,0.9243843753794405,3.1496203139601704,12.578924276999064,35.529127481109526,179.4836528494937,11.654539901619623,11.106148538003964,1.3684980031919185,1.5471356166557988,19.353212397034877,21.0458446290993,32.48547084810103,24.65083826338375,28.31769986137068,27.136069983624353,721.2080486418037,14.810662341146253,30.497027801149443,334.67673776309954,12.684791173670785,21.46231026064186,8.298197276881712,19.421857300573016,18.18086700411726,21.652706874187142,20.06949820333235,53.03725068633397,120.2798425845013,375.6767377630995,7.98523249041916,652.6142061306738,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1909,6.482884250474383,1.0,2.0,5.0,Eleven,Monsun/SW46164,0.6178489017032804,1.3325954697613163,0.8710633694693153,2.7912301276971214,11.610443815690953,35.40849412973826,194.9802199660403,10.739380446221638,10.277848345929634,1.176278668350035,1.2893854208543105,18.547335209388123,19.74883264391991,32.62994124428944,25.14861453189353,28.98535342197316,25.264341053535965,662.8241107849783,13.860609233966326,30.613056536599068,344.95675023106133,11.858343509598853,20.026353376539316,7.185154752994813,18.493946876494586,17.424426547476465,21.00658149327812,19.610829394278472,50.93465783666774,118.912391753496,385.9567502310613,7.619580077303052,642.4944729862277,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1908,6.2555749525616715,1.0,2.0,11.0,Libertina,,0.6610879350736327,1.4241021712986903,0.9372743549218961,2.98644021097238,12.307807221707133,35.296902229364854,190.82151887944138,11.370532866785236,10.883705050408444,1.2498420526018512,1.3617601270098854,19.01878437021572,20.546870538324335,32.54585200180249,24.983484884646728,28.891062633897832,26.693424961661037,701.705084662186,13.846887692831,30.42575017604072,338.77323392508384,11.848090088228835,20.445584813655596,7.926596043338586,19.029301272380412,17.926093157608577,21.31233567017014,19.900285181386174,52.2586789628775,118.08043743096462,379.77323392508384,7.323679078442423,637.9483289492233,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1907,6.925176470588236,1.0,2.0,15.0,GN18656,Berserk/SW51127,0.5780535363080799,1.4204644357455718,0.7976189527638422,3.133499999216845,13.422710465515651,36.46024253923727,188.2054994077834,12.625091512751808,12.002246029770077,1.4652563824192193,1.7690542842954124,20.402229651461877,22.467961090156056,33.19746627385817,25.523486206640985,28.57840420715318,27.67141907065418,782.4193100843777,17.565790223149722,31.63253847956614,378.17181263025554,14.515695905590034,24.847801288526764,9.711976341530768,20.53956873406143,19.14558416235945,22.62519124706995,20.872510917694054,55.38113987234979,139.68962227462748,419.1718126302556,12.015026531343807,823.7928608118584,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1906,6.291020872865276,1.0,2.0,8.0,GN14588,SW45126/GN03529,0.6009473707779138,1.425841323161008,0.8284613136778614,3.108286035001011,13.00323660469481,36.12270903378403,182.01584715727097,12.174775291016946,11.5773952815338,1.4222739618662406,1.6882694458782406,19.931376766785093,21.773236733457452,32.93173242450689,25.148851635816857,28.42827537028834,27.17899329822229,754.3817178403427,16.701452377344765,31.215269356676384,358.3377180627557,13.930733014833944,23.482524017055997,9.082600939253144,20.013706956573333,18.674417232732093,22.20122865402998,20.50950465402114,54.23784061311576,132.72487915000173,399.3377180627557,10.57795161775657,761.7789391783485,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1905,6.4026717267552185,1.0,1.0,6.0,Felgen,SW46375/SW51169,0.5801975259216409,1.3332080701859423,0.8454283878024248,2.949213714566124,12.369556276748575,35.82638531657223,191.05001157272847,11.524127888946154,11.036348206562634,1.2407902266478175,1.3903985539103658,19.327817024519714,20.883673944578874,33.03060830849797,25.212810446810405,28.691816991779987,26.16458524148193,710.9588606321099,14.897068979719396,30.983428929920123,372.16285887288393,12.858294466403896,22.231547788555527,8.218195656604559,19.356300923915942,18.241072655504944,21.703727288346755,20.268456442280915,52.81708002205664,128.86097102799346,413.16285887288393,9.610831293735005,731.5339204446014,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1904,6.201715370018977,1.0,1.0,4.0,Caress,SWKronjet//Tahti/SW38074,0.5831060416261936,1.4323521977196254,0.9074337086839843,3.1666864848667977,12.649609138337627,35.52655846737332,178.5318268895685,11.742175429653644,11.217256940618002,1.37416464512907,1.5361096506911183,19.395290043242507,21.072040483887115,32.63667275988779,24.5152708684207,28.08776225668427,26.624163207234293,725.5272653406442,15.220812822845579,30.169303796652528,355.8423915171419,13.575122645200302,21.83141369954804,8.425007738217205,19.438026891994824,18.256922867546464,21.654287898173905,20.15523949763468,53.1950888833896,128.48548748589508,396.8423915171419,9.088805096775918,738.6670655790429,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1903,6.711984819734345,1.0,1.0,23.0,GN18636,GN07574/GN05567,0.5366124769711538,1.380198355348935,0.8381443103387316,3.176620464064623,13.46339525211425,36.25057771494956,189.19977400029242,12.62525094177552,12.083196896765315,1.3856399233879837,1.5924362442626947,20.345549479957587,22.41997147827206,33.42845753493052,25.386976603960424,28.55547366724715,27.54258042609805,779.1972183069392,15.912980723482667,31.220563926701168,394.1296900277847,14.209175694899129,24.62758699658294,9.640263979794288,20.486304074567887,19.280412966436025,22.543979777236533,21.035453479595223,55.331740216130285,139.49986375543767,435.1296900277847,11.563723607250106,832.3867769434614,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1902,5.609958254269451,1.0,1.0,21.0,GN18522,CIMMYT 1/GN03531//GN03531,0.6080313661066415,1.4747552310011236,0.8972472561196232,3.2277308223746886,12.96870904958674,35.61744339608033,174.51739546438705,12.071461793467115,11.493953818585615,1.4442318397759801,1.6628409122096324,19.631584619014347,21.388463555210414,32.576921472861336,24.49499164580903,28.03090170542911,27.077894147073536,747.3880266032869,15.70727994155874,30.296421342206635,345.58153567783404,13.744630396257833,21.975740241622752,8.867754310304665,19.654367359895296,18.37687694855914,21.784208990860822,20.18243261896087,53.67120812053132,128.12780913990076,386.58153567783404,9.127141691701143,732.8599729452683,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1901,6.074231499051234,1.0,1.0,1.0,Zebra,Ralle/Dragon,0.6139070346392955,1.3416909669675585,0.9185649465531126,2.914950544050052,11.858315443930525,35.24079659224557,193.7133130596278,10.939750497377414,10.516624476962967,1.1509099527427082,1.206609994535908,18.666696025968903,19.995341252523986,32.747228032191735,24.936890730651736,28.8342299223278,25.722749704503208,673.3100706592226,12.813769847215605,30.331751256263978,356.4283056529285,11.589670013344396,20.009660488675962,7.382402759725391,18.644257091593786,17.671350273415996,21.059244584295854,19.799376349924696,51.38292374648185,118.80137125241039,397.4283056529285,7.3494265406635595,647.0148229961989,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
998,,,,,,,0.6449976805575351,1.5601403577982182,1.0072245555696997,3.4559347111033265,13.127975351221503,35.38006091975444,172.84762295433006,12.120750795651805,11.567834993423283,1.4680584794692013,1.6180844594698374,19.693312776846117,21.650611071836146,32.46075543716802,24.154233314998315,27.795591776193632,28.19178455656068,749.3616798282488,14.196112847738677,29.93231353665456,341.90789004082075,13.035444552731349,22.0045465206706,8.795010353027129,19.82208098223708,18.589513643884064,21.869115608692816,20.318444081320163,54.061475095157725,121.06770833041159,382.90789004082075,7.832515308913865,666.5865231139688,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1946,6.915157495256168,1.0,,22.0,DC08055,,0.7748889737792977,1.5206197404407964,0.9917706834396245,3.0976230121561352,12.435109427535817,35.12983486739543,185.99053061839874,11.443338744096192,10.91448968709502,1.2745798236626698,1.406720607287991,19.01801420048519,20.667226173477147,32.19644326755519,24.782334378680723,28.8284342176261,27.91344353407993,707.7542869258184,14.091641376155675,30.68621913720912,321.49020926113303,11.124899373899579,19.791923124351793,8.002725776449598,19.059378987392673,17.866237418217324,21.238751002484207,19.71830084005596,52.44967823346976,113.29080977908797,362.49020926113303,6.324567967585317,596.4248248821567,0.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
1944,7.3579354838709685,1.0,,19.0,Happy,Amaretto/SW45530,0.5703319317302262,1.2537374687938196,0.7341183348104248,2.774009852652391,12.60492564077888,36.64996193355611,205.37627849152707,11.870807305968457,11.351188171985058,1.2030246710469872,1.4289964711062113,19.792664320360863,21.471825525275477,33.745940922509874,26.427911062955843,29.494397352310592,26.348142536244918,733.0332037174433,16.738491795282936,32.535842807787624,401.5310728595333,13.160532874323236,24.45541487388649,8.884616741321002,19.820641258146175,18.637891689069203,22.141984171015213,20.631842436854704,53.71703257939237,139.75308889138972,442.5310728595333,12.365400006408366,816.1941741565837,2.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
