Plot_ID,Blue,Green,NIR,Red,RedEdge
2250,0.02219050377607346,0.04655896127223969,0.2454408258199692,0.05090947076678276,0.1046144366264343
2249,0.02231805585324764,0.04842682555317879,0.2652387320995331,0.04978608712553978,0.1086904108524323
2248,0.02193842362612486,0.04491526447236538,0.2511144578456879,0.04846501164138317,0.09986081346869469
2247,0.02006046567112207,0.04747053980827332,0.278335228562355,0.04874909296631813,0.111966073513031
2246,0.02360354922711849,0.04892925545573235,0.2256666719913483,0.05956685170531273,0.1117803081870079
2245,0.02499108575284481,0.04881122335791588,0.2403810024261475,0.05516934394836426,0.1068646982312202
2244,0.02565638720989227,0.05162348225712776,0.2580252289772034,0.05684241279959679,0.1137251518666744
2243,0.02571065537631512,0.05637795850634575,0.2446594312787056,0.06897048652172089,0.128483459353447
2242,0.02059720549732447,0.04237320832908154,0.221824623644352,0.04787668026983738,0.09683245420455933
2241,0.02393283229321241,0.04862945713102818,0.256880596280098,0.05201859772205353,0.1102845072746277
2240,0.02643722016364336,0.05264955386519432,0.2385479658842087,0.06142278388142586,0.1164699271321297
2239,0.02442407142370939,0.05231793969869614,0.2640551924705505,0.05355467647314072,0.1167315728962421
2238,0.02151571400463581,0.0446494035422802,0.2416973263025284,0.04849057644605637,0.1010399088263512
2237,0.02405398897826672,0.05076104030013084,0.2566059231758118,0.05584914609789848,0.1131055802106857
2236,0.0213014492765069,0.0424195546656847,0.2186002135276794,0.05325384251773357,0.0978555753827095
2235,0.02474577818065882,0.05056341923773289,0.2498401626944542,0.05749288760125637,0.1120927445590496
2234,0.02355032600462437,0.04739595949649811,0.2536946833133698,0.05114931613206863,0.1071760952472687
2233,0.02547978237271309,0.05326410755515099,0.2410777509212494,0.06298601627349854,0.1197642609477043
2232,0.02381165232509375,0.04722645133733749,0.2407160848379135,0.05665132030844688,0.1060780361294746
2231,0.02475554030388594,0.05077319592237473,0.2691191136837006,0.05341788940131664,0.1120117641985416
2230,0.02396679297089577,0.04786421917378902,0.2473676130175591,0.05318268947303295,0.1051803380250931
2229,0.02282395958900452,0.04575077071785927,0.2457656711339951,0.05298829078674316,0.1041167303919792
2228,0.02281090617179871,0.04773362353444099,0.2605678737163544,0.05180442333221436,0.1085158735513687
2227,0.02536207064986229,0.0485872607678175,0.2398018166422844,0.06155727431178093,0.1094253696501255
2226,0.02557027712464333,0.05003264173865318,0.2584526836872101,0.055594552308321,0.1123333275318146
2225,0.02661748323589563,0.04996524564921856,0.2427615225315094,0.06023031286895275,0.1091834530234337
