Plot_ID,Blue,Green,NIR,Red,RedEdge
1101,0.01930648740381,0.0663922727108,0.394212990999222,0.047034801915288,0.176781363785267
1102,0.026520929299295,0.076623313128948,0.388482660055161,0.059251753613353,0.186322942376137
1103,0.026253867894411,0.075286023318768,0.377726659178734,0.061871733516455,0.184003971517086
1104,0.022987795993686,0.06812509149313,0.387541875243187,0.04742288030684,0.171641454100609
1105,0.028440281748772,0.079974964261055,0.37950111925602,0.065909922122955,0.19247905164957
1106,0.02374738547951,0.067174524068832,0.381848499178886,0.048565816134214,0.170048356056213
1107,0.025548818521202,0.076368547976017,0.376989930868149,0.057691929861903,0.186787694692612
1108,0.024635360576212,0.070971798151731,0.340713620185852,0.062571872025728,0.175024211406708
1109,0.026426232419908,0.06928277015686,0.310828313231468,0.072901695966721,0.169099673628807
1110,0.027499385178089,0.072859819978476,0.341520249843597,0.064931180328131,0.172983109951019
1111,0.029869930818677,0.077597677707672,0.365294069051743,0.069793030619621,0.190079316496849
1112,0.031074272468686,0.083238281309605,0.363848149776459,0.075975723564625,0.203270256519318
1201,0.022903393022716,0.07467920333147,0.399575248360634,0.050808915868402,0.189862631261349
1202,0.024124182760715,0.073191784322262,0.387480437755585,0.051735777407885,0.178925737738609
1203,0.023697428405285,0.070311158895493,0.383075892925262,0.051847834140062,0.174409210681915
1204,0.020114708691835,0.057065218687057,0.325628325343132,0.057326197624207,0.155050113797188
1205,0.025642957538366,0.073903128504753,0.401884973049164,0.052280887961388,0.178950682282448
1206,0.024690714664757,0.069684188812971,0.389346644282341,0.050343038514256,0.173053599894047
1207,0.021224609576166,0.067313823848963,0.371111065149307,0.049547465518117,0.169225975871086
1208,0.023645395413041,0.070457555353642,0.374519392848015,0.059941932559013,0.175170727074146
1209,0.022464523091912,0.068474560976028,0.400795266032219,0.047732774168253,0.175138466060162
1210,0.023282335139811,0.072490628808737,0.394562989473343,0.053293978795409,0.1813058629632
