Plot_ID,Blue,Green,NIR,Red,RedEdge
101,0.028886923566461,0.061244390904903,0.307496458292007,0.086605377495289,0.169739127159119
102,0.027786699123681,0.058227835223079,0.288691729307175,0.082704491913319,0.160418473184109
103,0.028826100751758,0.058066759258509,0.277465671300888,0.084062688052654,0.155375733971596
104,0.03581303358078,0.072550173848867,0.316861897706985,0.09702980145812,0.187879040837288
105,0.031726159155369,0.07085644453764,0.347689792513847,0.087393254041672,0.189425155520439
106,0.026754436083138,0.053805971518159,0.267518520355225,0.084885686635971,0.149501010775566
107,0.030106274411082,0.061714310199022,0.294034004211426,0.083395257592201,0.164001539349556
108,0.027898251079023,0.05914762429893,0.296166986227036,0.077157936990261,0.158845894038677
109,0.0262496676296,0.053609184920788,0.268309056758881,0.070687316358089,0.142300009727478
110,0.023251667618752,0.052078194916248,0.266576886177063,0.064310759305954,0.143186628818512
111,0.042256038635969,0.083402946591377,0.335101962089539,0.128733843564987,0.209038391709328
112,0.017758959904313,0.04130282253027,0.245797976851463,0.06018378585577,0.127751961350441
113,0.023610828444362,0.048591386526823,0.235447973012924,0.065084412693977,0.127460867166519
114,0.022337830625474,0.048221914097667,0.267706990242004,0.053917722776532,0.129187718033791
115,0.026140422560275,0.052569942548871,0.259486049413681,0.066579952836037,0.136197976768017
116,0.025643327273428,0.050556652247906,0.25173918902874,0.06328098103404,0.129112057387829
117,0.026425955817103,0.055304627865553,0.256999865174294,0.081392265856266,0.145794779062271
118,0.033561520278454,0.061619369313121,0.275541543960571,0.088462181389332,0.154442593455315
119,0.028825704008341,0.062583312392235,0.30168679356575,0.090719074010849,0.171676456928253
120,0.031495496630669,0.065370842814445,0.337604731321335,0.081238709390163,0.173660114407539
121,0.031370768323541,0.063228990882635,0.328743979334831,0.084464285522699,0.169291220605373
122,0.033190557733178,0.06609808281064,0.327108412981033,0.093172773718834,0.176643244922161
123,0.035111885517836,0.065529130399227,0.294350117444992,0.098071292042732,0.169452264904976
124,0.02389276586473,0.051686931401491,0.276545256376266,0.068118400871754,0.143585726618767
125,0.027044393122196,0.054134167730808,0.286946803331375,0.066585887223482,0.142444021999836
126,0.016939105466008,0.038131270557642,0.263324290513992,0.048513252288103,0.116661086678505
127,0.025833325460553,0.049181284382939,0.254683569073677,0.064956497400999,0.125556893646717
128,0.02697669994086,0.054834054782987,0.277795225381851,0.07659874111414,0.145305216312408
129,0.021849481388927,0.047913920134306,0.315740644931793,0.05461348965764,0.138418078422546
130,0.025389102287591,0.056046202778816,0.362624958157539,0.059000181034207,0.153865091502666
131,0.028416673652828,0.055457942187786,0.315376356244087,0.067598383873701,0.142612047493458
132,0.028759149834514,0.058990120887756,0.333233565092087,0.073141977190971,0.157915532588959
133,0.033292938023806,0.066947586834431,0.363815069198608,0.086168959736824,0.178170278668404
134,0.023635717108846,0.054742142558098,0.351505190134048,0.067713223397732,0.160379484295845
135,0.036423085257411,0.071771584451199,0.358564630150795,0.103684812784195,0.186930358409882
136,0.034999892115593,0.065169207751751,0.318520873785019,0.100116856396198,0.167583361268044
137,0.031965017318726,0.072942912578583,0.399417847394943,0.080271147191525,0.194842830300331
138,0.033245861530304,0.065040089190006,0.340547442436218,0.086834274232388,0.170182257890701
139,0.040870470926166,0.080078821629286,0.382344081997871,0.104122165590525,0.200682535767555
140,0.032669246196747,0.065474055707455,0.35713118314743,0.084348239004612,0.17492912709713
141,0.033401072025299,0.062869198620319,0.318790048360825,0.090734526515007,0.165080562233925
142,0.031892754137516,0.062955752015114,0.310410261154175,0.087755352258682,0.162946254014969
143,0.03071079030633,0.059545546770096,0.32860392332077,0.078850165009499,0.160204961895943
144,0.031363654881716,0.060550950467587,0.307545512914658,0.093876644968987,0.163652047514915
145,0.032463507726789,0.063781801611185,0.338661521673203,0.080735415220261,0.169117093086243
146,0.038278315216303,0.074564374983311,0.341630876064301,0.117179647088051,0.191390439867973
147,0.033230314031243,0.064002472907305,0.30412782728672,0.101052228361368,0.168758057057858
148,0.02889508754015,0.054527752101421,0.279478520154953,0.085324063897133,0.14871409535408
149,0.030251771211624,0.057617040351033,0.292892441153526,0.10075306892395,0.153812922537327
150,0.029425211250782,0.054869133979082,0.297738596796989,0.080416597425938,0.147713325917721
201,0.032737459987402,0.064403332769871,0.307603418827057,0.098138973116875,0.174446731805801
202,0.029506485909224,0.057722002267838,0.285638213157654,0.083969086408615,0.153531461954117
203,0.040923368185759,0.079463638365269,0.339376747608185,0.114413507282734,0.206657886505127
204,0.029815212823451,0.05900245718658,0.285737827420235,0.107219774276018,0.167039208114147
205,0.030839419923723,0.060435844585299,0.27826227247715,0.093894839286804,0.160932347178459
206,0.030847810208797,0.060247702524066,0.286729067564011,0.096993751823902,0.163584508001804
207,0.030584654770792,0.060638967901468,0.286492556333542,0.095672719180584,0.163941815495491
208,0.030648943036795,0.062444444745779,0.30528512597084,0.092478677630424,0.171186864376068
209,0.03080003708601,0.063111163675785,0.306778162717819,0.099766470491886,0.174548357725143
210,0.032271422445774,0.062658041715622,0.307384341955185,0.092461675405502,0.171388417482376
211,0.035552386194468,0.062822341918945,0.280610889196396,0.105187818408012,0.163813367486
212,0.029697307385504,0.053756581619382,0.259835913777351,0.084141675382853,0.141637973487377
213,0.029316406697035,0.063336446881294,0.330829545855522,0.079611327499151,0.172872386872768
214,0.027660334482789,0.05479908362031,0.316966503858566,0.069856032729149,0.154311463236809
215,0.030024727806449,0.058771198615432,0.299409434199333,0.082570187747478,0.157962366938591
216,0.029934144578874,0.056519800797105,0.294493064284325,0.080027088522911,0.150662638247013
217,0.044246718287468,0.08082390576601,0.317488640546799,0.128089845180511,0.195723026990891
218,0.02693990804255,0.054367350414395,0.321560874581337,0.071489535272121,0.156794831156731
219,0.027679522521794,0.057974485680461,0.29358072578907,0.091482132673264,0.165280923247337
