Plot_ID,Blue,Green,Red,RedEdge,NIR
1378,0.015249277465045,0.042350199073553,0.020255328156054,0.097045883536339,0.389511048793793
1379,0.014334077946842,0.042326156049967,0.018364824354649,0.103809989988804,0.432275325059891
1380,0.031832557171583,0.079256094992161,0.04394743591547,0.163758479058743,0.44937327504158
1381,0.015720365568995,0.045401250943542,0.019511800259352,0.106681261211634,0.430819898843765
1382,0.01562240626663,0.043811857700348,0.019905369728804,0.102838017046452,0.416851669549942
1383,0.014829330146313,0.041738407686353,0.022051176056266,0.099879167973995,0.380416318774223
1384,0.024822911247611,0.051132690161467,0.038550525903702,0.094453871250153,0.216870427131653
1385,0.039528839290142,0.071256525814533,0.070914506912231,0.120858758687973,0.232203900814056
1386,0.039136812090874,0.070814698934555,0.076017379760742,0.121357277035713,0.235091522336006
1401,0.049801684916019,0.091248393058777,0.094436883926392,0.14321830868721,0.250776052474976
1402,0.042467437684536,0.076461147516966,0.075124476104975,0.122709631919861,0.227991655468941
1403,0.036863535642624,0.065665371716022,0.062670297920704,0.103822410106659,0.200698852539063
1404,0.016465185210109,0.050167355686426,0.028348783031106,0.117872029542923,0.382329106330872
1405,0.018941663205624,0.055591814219952,0.0273463036865,0.125752225518227,0.41044145822525
1406,0.017159656621516,0.052975932136178,0.022124729119241,0.12564767152071,0.429163321852684
1407,0.017250888980925,0.049312898889184,0.020719176158309,0.115726821124554,0.435472741723061
1408,0.017064454033971,0.04926510900259,0.02388043794781,0.113802973181009,0.398747935891151
1409,0.014948144089431,0.054500008001924,0.024058763869107,0.130182005465031,0.414643138647079
1410,0.015682969242334,0.048639222979546,0.021362263709307,0.115574598312378,0.407433032989502
1411,0.018077297136188,0.054503370076418,0.023974638432264,0.124790802598,0.448721021413803
1412,0.015356220770627,0.050101097673178,0.019162940792739,0.122044529765844,0.462854564189911
1413,0.018118988722563,0.062505397945642,0.027806959114969,0.140371553599834,0.437163576483727
1414,0.018068000674248,0.051083289086819,0.021190363913774,0.118639055639505,0.448609605431557
1415,0.016914617270231,0.052914548665285,0.021421885117888,0.126274883747101,0.459029883146286
1416,0.019924079999328,0.054382249712944,0.027262210845947,0.121281318366528,0.424378991127014
1417,0.017503002658486,0.050844565033913,0.024315596558154,0.122332524508238,0.425207853317261
1418,0.037747176364064,0.108545668423176,0.055927395820618,0.230701461434364,0.580858021974564
1419,0.017646240070462,0.056505616754293,0.02656228095293,0.133868560194969,0.444221615791321
1420,0.016771852038801,0.046702176332474,0.020769314840436,0.111147027462721,0.43060365319252
1421,0.016250610351563,0.047765098512173,0.02361742220819,0.114459156990051,0.425334066152573
1422,0.019384639337659,0.063350588083267,0.026525493711233,0.146060898900032,0.487790375947952
1423,0.018495696596801,0.054194493219256,0.028430003672838,0.122491698712111,0.428989410400391
1424,0.018282279372215,0.054076839238405,0.026373563334346,0.122733309864998,0.410703331232071
1425,0.032748654484749,0.098139539361,0.048880260437727,0.206503868103027,0.524318039417267
1426,0.01660093292594,0.048072259873152,0.021810559555888,0.115291699767113,0.43695479631424
1427,0.015034465119243,0.046287957578897,0.021402917802334,0.110632680356503,0.406997859477997
1428,0.017814997583628,0.050266440957785,0.022582875564694,0.11982773244381,0.443159192800522
1429,0.019339714199305,0.05297689512372,0.025587197393179,0.120117753744125,0.412716820836067
1430,0.017189728096128,0.053258515894413,0.023029992356896,0.124562747776508,0.431015133857727
1431,0.019124051555991,0.054952643811703,0.025652905926108,0.125096276402473,0.433390974998474
1432,0.018118030391634,0.052705075591803,0.021817297674716,0.123333241790533,0.454439133405685
1433,0.017472699284554,0.051874678581953,0.022904854267836,0.118067000061274,0.427561521530151
1434,0.016367050819099,0.052063431590796,0.02235069219023,0.120380666106939,0.41745325922966
1435,0.017912526614964,0.051731208339334,0.021331523545086,0.121838096529245,0.457392826676369
1436,0.032573843374848,0.084016766399145,0.044194290414453,0.176269896328449,0.479507461190224
1437,0.016464907675982,0.050980200991035,0.020384295843542,0.121438406407833,0.460327848792076
1438,0.014517555013299,0.043873712420464,0.020019875839353,0.102733619511127,0.384989798069
1439,0.017459318041801,0.047521755099297,0.020691685378551,0.109792627394199,0.42205810546875
1440,0.019587948918343,0.052219484001398,0.023491229861975,0.118023440241814,0.431625515222549
1441,0.016298536211252,0.04807111993432,0.025811396539211,0.113535780459642,0.384980142116547
1442,0.04226890578866,0.077881820499897,0.073804669082165,0.130052149295807,0.241692945361137
1443,0.051560293883085,0.087672054767609,0.093763835728168,0.14131323993206,0.248879909515381
1444,0.041171668097377,0.07742578163743,0.07148190587759,0.130847930908203,0.242332994937897
1445,0.035245653241873,0.063928820192814,0.056265953928232,0.100884012877941,0.194516614079475
1446,0.01699754036963,0.048989500850439,0.028658892959356,0.11316592246294,0.362807005643845
1447,0.019155387766659,0.052267862483859,0.023847699165344,0.118054669350386,0.41463029384613
1448,0.021731680259109,0.056587852537632,0.029943676665425,0.123898342251778,0.39871820807457
1449,0.019068857654929,0.055468384176493,0.029786319471896,0.123661138117313,0.373063057661057
1450,0.019307043403387,0.05190759524703,0.025742585770786,0.118645720183849,0.420511901378632
1451,0.019701277837157,0.055445857346058,0.027054099366069,0.124604135751724,0.428217709064484
1452,0.018636502325535,0.04784606769681,0.022305499762297,0.109343402087688,0.419317647814751
1453,0.01783428248018,0.045913323760033,0.021727294661105,0.106206495314837,0.408606112003326
1454,0.017864128574729,0.053542900830507,0.027819802984595,0.122353561222553,0.41656106710434
1455,0.018994353711605,0.052639827132225,0.031226696446538,0.113702066242695,0.364553719758987
1456,0.016022227704525,0.047549365088344,0.021276282146573,0.112869422882795,0.421082124114037
1457,0.017428733408451,0.048298574984074,0.023195285350084,0.110281027853489,0.401983648538589
1458,0.018388609401882,0.051229095086455,0.022057149559259,0.119533143937588,0.439215660095215
1459,0.018806304782629,0.04969546943903,0.022374728694558,0.113503910601139,0.429692089557648
1460,0.018758896738291,0.05068477243185,0.022660087794065,0.114708706736565,0.419914841651917
1461,0.017402078025043,0.046844374388456,0.023144768550992,0.108951140195131,0.414255887269974
1462,0.017874494194984,0.050050858408213,0.022850878536701,0.112031407654285,0.410725504159927
1463,0.016081881709397,0.050352962687612,0.021867767907679,0.11627933755517,0.42005118727684
1464,0.01993908174336,0.054152850061655,0.024638700298965,0.121651649475098,0.431578189134598
1465,0.019163093529642,0.050900911912322,0.023933948017657,0.114826153963804,0.421696588397026
1478,0.017413140274584,0.046528939157724,0.020586722530425,0.109821025282145,0.434418588876724
1479,0.014666550792754,0.04348573461175,0.020602324977517,0.103761032223701,0.421845048666
1480,0.016681954264641,0.043193582445383,0.018881617113948,0.102077223360538,0.430837869644165
1481,0.015586333815008,0.043932320550084,0.018997550010681,0.103708237409592,0.437446385622025
1482,0.017668981105089,0.046260301023722,0.021437192335725,0.106752261519432,0.426780670881271
1483,0.015053620561957,0.042470198124647,0.02178918197751,0.101147629320621,0.394206807017326
1484,0.038063857704401,0.058417126536369,0.066966786980629,0.090768463909626,0.183294519782066
1485,0.040448227897286,0.085151132196188,0.074909538030624,0.146435104310513,0.281418427824974
1486,0.035087928175926,0.067060064524412,0.06237518787384,0.11516921967268,0.236162506043911
1466,0.018182918429375,0.047586388885975,0.022238174453378,0.107832700014114,0.414196103811264
1467,0.01527030300349,0.049529958516359,0.025293791666627,0.116083435714245,0.389322459697723
1468,0.017442350275815,0.045653665438294,0.020066259428859,0.108643550425768,0.434955433011055
1469,0.019640234299004,0.052389992401004,0.029859104193747,0.11452691257,0.367925345897675
1470,0.016512710601091,0.044028077274561,0.020614005625248,0.101238951086998,0.392797976732254
1471,0.016279142349958,0.048586539924145,0.022968957200646,0.110103167593479,0.393976002931595
