Plot_ID,Blue,Green,Red,RedEdge,NIR
1101,0.018339591100812,0.067696992307901,0.023631433956325,0.24615316092968,0.735898613929749
1102,0.019175761379302,0.051397528499365,0.030258393846452,0.135311268270016,0.361237525939941
1103,0.0181386154145,0.050880670547485,0.031844707205892,0.128981105983257,0.341398268938065
1104,0.015961458906531,0.041806202381849,0.023886986076832,0.111164651811123,0.334718286991119
1105,0.020247971639037,0.056223198771477,0.035147674381733,0.138986989855766,0.348086684942245
1106,0.017105467617512,0.04189370572567,0.025245966389775,0.109922841191292,0.322392642498016
1107,0.017748499289155,0.04767519235611,0.027105236425996,0.12346600741148,0.3317651450634
1108,0.017553221434355,0.048884842544794,0.030743999406695,0.12662398815155,0.317337810993195
1109,0.02107404731214,0.055258095264435,0.046542514115572,0.133472979068756,0.306934922933578
1110,0.020249213092029,0.053665867075324,0.037778856232762,0.130596153438091,0.324232384562492
1111,0.018874622881413,0.049182856455445,0.03178932890296,0.123480223119259,0.324612900614738
1112,0.019352840259671,0.053374998271465,0.03544482216239,0.135108381509781,0.340432465076447
1201,0.015490129590034,0.046245232224464,0.023518826812506,0.126427657902241,0.352160155773163
1202,0.0174959897995,0.048626083880663,0.026663698256016,0.124223381280899,0.344773083925247
1203,0.01589884981513,0.045235728845,0.025140234269202,0.116961818188429,0.327986553311348
1204,0.015684532932937,0.045026244595647,0.032645143568516,0.118062470108271,0.303685426712036
1205,0.017870164476335,0.045778656378388,0.026493150740862,0.117088187485933,0.338485926389694
1206,0.017470775172114,0.042438954114914,0.026115119457245,0.111116491258144,0.32487553358078
1207,0.015560018830001,0.046833954751492,0.027408391237259,0.121202118694782,0.326642900705338
1208,0.016767038963735,0.048967378214002,0.030065293423831,0.123066388070583,0.332453593611717
1209,0.016236452385783,0.044271253049374,0.024211592040956,0.119273778051138,0.348077744245529
1210,0.017126949504018,0.049283990636468,0.0276032788679,0.128277599811554,0.351271584630013
1211,0.016077895648777,0.044241866096854,0.026741114445031,0.115615829825401,0.333969429135323
1212,0.019041663967073,0.049680998548865,0.035712825134397,0.123235397040844,0.317019745707512
1301,0.011695265304297,0.030738272704184,0.018053972162306,0.087818183004856,0.336527988314629
1302,0.012685616035014,0.032783024013042,0.017700054682791,0.090930253267288,0.352013036608696
1303,0.014988170936704,0.035998322069645,0.020034688524902,0.096605837345123,0.363168612122536
1304,0.013159612193704,0.030565168708563,0.01691391505301,0.084264062345028,0.356199279427528
1305,0.014538249000907,0.035549070686102,0.019559808075428,0.097049690783024,0.380574077367783
1306,0.015387114137411,0.032293498516083,0.018739629536867,0.087972111999989,0.367367297410965
1307,0.01515543833375,0.035113355144858,0.019009153358638,0.094390273094177,0.366675049066544
1308,0.013889811933041,0.033443130552769,0.017806945368648,0.092029459774494,0.365998178720474
1309,0.014311790466309,0.034534998238087,0.018494563177228,0.094056949019432,0.359123259782791
1310,0.016127177514136,0.036851096898317,0.021406002342701,0.095448609441519,0.354654133319855
1311,0.017017604783177,0.041581738740206,0.024307923391461,0.107129756361246,0.35555674135685
1312,0.016953494399786,0.041498139500618,0.025161884725094,0.108066193759441,0.372016608715057
1401,0.013278152793646,0.032678939402103,0.016786715015769,0.092278905212879,0.356965482234955
1402,0.013583625201136,0.031073461286724,0.018575979396701,0.08527011051774,0.32951831817627
1403,0.015624636318535,0.036292335018516,0.020457469858229,0.09470784291625,0.335471272468567
1404,0.013686079066247,0.0328657515347,0.01790598127991,0.09006654471159,0.338051170110703
1405,0.01415293244645,0.03113411180675,0.018051692284644,0.083933770656586,0.332486525177956
1406,0.013401040807366,0.033514581620693,0.018921489827335,0.089630737900734,0.329849243164063
1407,0.015315459109843,0.035624839365482,0.022150279954076,0.092507041990757,0.32195919752121
1408,0.014534670859575,0.03070735745132,0.018719313666224,0.081544414162636,0.3277787566185
1409,0.014196356758475,0.032395392656326,0.017423689365387,0.087540425360203,0.345121383666992
1410,0.013712643180043,0.032613094896078,0.01883143093437,0.089175403118134,0.326921716332436
1411,0.014913919381797,0.031636219471693,0.01828989200294,0.084995441138744,0.338199973106384
1412,0.012490086257458,0.031984314322472,0.016432596370578,0.090711578726768,0.366510808467865
1501,0.012582676485181,0.032378502190113,0.016473166644573,0.089627534151077,0.364057272672653
1502,0.012556086294353,0.029930017888546,0.015803122892976,0.084866225719452,0.362867027521133
1503,0.014814763795584,0.034512313082814,0.0185776790604,0.092019386589527,0.363370269536972
1504,0.011690366547555,0.029740009456873,0.016023512929678,0.083258967846632,0.34497906267643
1505,0.013955503702164,0.03312873467803,0.018747484311461,0.090755678713322,0.344636470079422
1506,0.014336508698761,0.032466020435095,0.018299100920558,0.088174521923065,0.343848437070847
1507,0.01215155236423,0.031907767057419,0.017029836773872,0.087829574942589,0.333475589752197
1508,0.014932341407984,0.036315198987722,0.020944412797689,0.095266852527857,0.345005482435226
1509,0.012165187858045,0.029779181815684,0.015287085901946,0.085952214896679,0.357596695423126
1510,0.012509731575847,0.030148688703775,0.018222165293992,0.084471505135298,0.322170704603195
1511,0.01316072512418,0.027395822107792,0.015912344679236,0.07566199451685,0.328360855579376
1512,0.014410858508199,0.03314639814198,0.019657518714666,0.087985593825579,0.340099215507507
1601,0.014041199348867,0.032709212973714,0.01748603861779,0.086969278752804,0.336147546768188
1602,0.014139245264232,0.033597763627768,0.018749428912997,0.089304715394974,0.33906215429306
1603,0.014501832891256,0.031525043770671,0.017642760649323,0.082128006964922,0.333072915673256
1604,0.012269954197109,0.027090133167803,0.015161674469709,0.075151618570089,0.318258792161942
1605,0.013642623554915,0.03407185152173,0.017447074875236,0.092934083193541,0.352803975343704
1606,0.014880645088851,0.03534628637135,0.019293259829283,0.093033254146576,0.338881880044937
1607,0.01480164937675,0.033351462334394,0.019245341420174,0.087281621992588,0.333803653717041
1608,0.013151358347386,0.030023759230971,0.016622139140964,0.081471171230078,0.333639472723007
1609,0.01429377682507,0.029806643724442,0.01654795743525,0.079254105687141,0.329909384250641
1610,0.013552217744291,0.03145694360137,0.017133703455329,0.085283391177654,0.335698068141937
1611,0.014033485203981,0.030561258085072,0.017144332639873,0.083391048014164,0.344232469797134
1612,0.012218899093568,0.030851061455905,0.015763200819492,0.088238768279552,0.36407083272934
1701,0.017945468425751,0.046149715781212,0.028698005713522,0.113624971359968,0.312828093767166
1702,0.017887383699417,0.043700702488422,0.027007142081857,0.109005324542522,0.30259695649147
1703,0.017070146277547,0.039404317736626,0.023761044256389,0.100604437291622,0.299147710204124
1704,0.016520254313946,0.038106955587864,0.022723715752363,0.098775789141655,0.30480495095253
1705,0.015593553893268,0.043876456096768,0.026844148524106,0.10889608412981,0.29436007142067
1706,0.017496231012046,0.044643148779869,0.025898786261678,0.11267464607954,0.31134894490242
1707,0.01876971218735,0.048786735162139,0.031454551964998,0.120036616921425,0.311564221978188
1708,0.016111640259624,0.043372865766287,0.025781622156501,0.10940071567893,0.295829817652702
1709,0.016778584569693,0.042117740958929,0.026554791256785,0.105892352759838,0.283831924200058
1710,0.017756724730134,0.041110303252935,0.025668878108263,0.103586286306381,0.29964691400528
1711,0.016743042506278,0.04414046742022,0.025433574803174,0.112556833773851,0.314095869660378
1712,0.01738016679883,0.042751235887408,0.025743566453457,0.108574092388153,0.316127330064774
1801,0.018049607053399,0.046498041599989,0.027047723531723,0.119006395339966,0.32593497633934
1802,0.01759104244411,0.046092826873064,0.030417276546359,0.116622343659401,0.316472053527832
1803,0.019911589100957,0.052559316158295,0.039767470210791,0.12816147506237,0.312928110361099
1804,0.018002290278673,0.043077880516648,0.026254406198859,0.109134409576654,0.321526706218719
1805,0.01868561655283,0.049674428999424,0.031191784888506,0.123087383806705,0.315360426902771
1806,0.016543332487345,0.045307625085115,0.025385554879904,0.121276713907719,0.331831246614456
1807,0.016744380816817,0.04100326448679,0.025148630142212,0.105690561234951,0.300772994756699
1808,0.02046619169414,0.048425044864416,0.036445040255785,0.116273887455463,0.293160900473595
1809,0.015631688758731,0.041768956929445,0.025018564425409,0.109007082879543,0.307145521044731
1810,0.020477524027228,0.046895809471607,0.029462561942637,0.114544730633497,0.314787119626999
1811,0.017589433118701,0.044453287497163,0.029390847310424,0.111517235636711,0.298187032341957
1812,0.017170785926282,0.042476318776608,0.030777932144701,0.106041435152292,0.285320684313774
