Plot_ID,Blue,Green,Red,RedEdge,NIR
101,0.019434852525592,0.056165460497141,0.032753307372332,0.134171605110168,0.420785441994667
102,0.017639080993831,0.04844906181097,0.026945092715323,0.122270710766315,0.425467818975449
103,0.017085673287511,0.051668334752321,0.029869290068746,0.125352099537849,0.420287728309631
104,0.017940505407751,0.054603576660156,0.029667424969375,0.130904823541641,0.420737490057945
105,0.01588864158839,0.048338150605559,0.024238265119493,0.127122290432453,0.436556339263916
106,0.017895315773785,0.053283970803022,0.025734131224453,0.133372224867344,0.475308433175087
107,0.015732793137431,0.049044659361243,0.026932272128761,0.122384093701839,0.419958770275116
108,0.016674199141562,0.053753949701786,0.027122844010592,0.133958846330643,0.446066230535507
109,0.01782001554966,0.052930988371372,0.027863634750247,0.129138000309467,0.435054242610931
110,0.018660965375602,0.055748153477907,0.029335918836296,0.136453866958618,0.449132367968559
111,0.016615156084299,0.049938047304749,0.025961738079786,0.123787317425013,0.418269753456116
112,0.017927717417479,0.053107526153326,0.032173398882151,0.127589419484138,0.411800861358643
113,0.014562814496458,0.048895955085754,0.024165125563741,0.129602789878845,0.464000940322876
114,0.017661297693849,0.053037650883198,0.026558797806501,0.133226364850998,0.460880160331726
115,0.015797402709723,0.043600402772427,0.022577341645956,0.113706886768341,0.452743053436279
116,0.020016506314278,0.054662890732288,0.029687119647861,0.134957283735275,0.477838426828384
117,0.019286941736937,0.052243739366531,0.029253425076604,0.123981095850468,0.437463909387589
118,0.015900708734989,0.049244988709688,0.024855168536305,0.125054389238358,0.447268158197403
119,0.020022356882691,0.054628513753414,0.030952017754316,0.125570729374886,0.425982177257538
120,0.018258213065565,0.049022050574422,0.025620359927416,0.125417090952396,0.477269306778908
121,0.016924919560552,0.045337844640017,0.024606398306787,0.110823724418879,0.428457766771317
122,0.016601452603936,0.049516167491674,0.02605002373457,0.124869272112846,0.455826491117477
123,0.015314964577556,0.045524690300226,0.023500423878431,0.120029248297215,0.448735445737839
124,0.015641881152987,0.043093491345644,0.023975789546967,0.109367720782757,0.412791669368744
125,0.015229408163577,0.041761346161366,0.022731518372893,0.106662202626467,0.416437923908234
126,0.017920549958944,0.045928720384836,0.025432847440243,0.112391270697117,0.434024602174759
